,asofdate,pnl,strategy,positionType
0,2012-10-04 13:30:00+00:00,,arma_threshold_ma,short
5,2012-10-11 13:30:00+00:00,-0.39398999999999873,arma_threshold_ma,short
10,2012-10-18 13:30:00+00:00,-0.3864200000000011,arma_threshold_ma,short
15,2012-10-25 13:30:00+00:00,0.0,arma_threshold_ma,no_position
20,2012-11-05 14:30:00+00:00,0.4328000000000003,arma_threshold_ma,long
25,2012-11-12 14:30:00+00:00,0.0,arma_threshold_ma,no_position
30,2012-11-19 14:30:00+00:00,0.41639999999999944,arma_threshold_ma,short
35,2012-11-28 14:30:00+00:00,0.0,arma_threshold_ma,no_position
40,2012-12-05 14:30:00+00:00,-0.8539999999999992,arma_threshold_ma,short
45,2012-12-12 14:30:00+00:00,0.6199899999999978,arma_threshold_ma,short
50,2012-12-19 14:30:00+00:00,1.1130100000000027,arma_threshold_ma,short
55,2012-12-27 14:30:00+00:00,0.28699999999999903,arma_threshold_ma,short
60,2013-01-04 14:30:00+00:00,0.8599999999999994,arma_threshold_ma,short
65,2013-01-11 14:30:00+00:00,0.8099999999999987,arma_threshold_ma,short
70,2013-01-18 14:30:00+00:00,0.0,arma_threshold_ma,no_position
75,2013-01-28 14:30:00+00:00,-0.8596000000000004,arma_threshold_ma,short
80,2013-02-04 14:30:00+00:00,0.3955999999999982,arma_threshold_ma,short
85,2013-02-11 14:30:00+00:00,0.40001000000000175,arma_threshold_ma,short
90,2013-02-19 14:30:00+00:00,0.6799,arma_threshold_ma,short
95,2013-02-26 14:30:00+00:00,0.3099899999999991,arma_threshold_ma,short
100,2013-03-05 14:30:00+00:00,0.6602099999999993,arma_threshold_ma,short
105,2013-03-12 13:30:00+00:00,0.15989000000000075,arma_threshold_ma,short
110,2013-03-19 13:30:00+00:00,0.0,arma_threshold_ma,no_position
115,2013-03-26 13:30:00+00:00,0.0,arma_threshold_ma,no_position
120,2013-04-03 13:30:00+00:00,-0.3179899999999982,arma_threshold_ma,short
125,2013-04-10 13:30:00+00:00,0.0,arma_threshold_ma,no_position
130,2013-04-17 13:30:00+00:00,-0.13258999999999688,arma_threshold_ma,short
135,2013-04-24 13:30:00+00:00,0.14987999999999957,arma_threshold_ma,short
140,2013-05-01 13:30:00+00:00,0.0,arma_threshold_ma,no_position
145,2013-05-08 13:30:00+00:00,-0.8279800000000002,arma_threshold_ma,short
150,2013-05-15 13:30:00+00:00,0.0,arma_threshold_ma,no_position
155,2013-05-22 13:30:00+00:00,0.28240000000000265,arma_threshold_ma,short
160,2013-05-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
165,2013-06-06 13:30:00+00:00,-0.20999000000000123,arma_threshold_ma,short
170,2013-06-13 13:30:00+00:00,-0.13900999999999897,arma_threshold_ma,short
175,2013-06-20 13:30:00+00:00,0.0,arma_threshold_ma,no_position
180,2013-06-27 13:30:00+00:00,-0.4319000000000024,arma_threshold_ma,short
185,2013-07-05 13:30:00+00:00,0.7600000000000016,arma_threshold_ma,short
190,2013-07-12 13:30:00+00:00,0.0,arma_threshold_ma,no_position
195,2013-07-19 13:30:00+00:00,-0.6140000000000008,arma_threshold_ma,short
200,2013-07-26 13:30:00+00:00,0.48410000000000153,arma_threshold_ma,short
205,2013-08-02 13:30:00+00:00,0.0,arma_threshold_ma,no_position
210,2013-08-09 13:30:00+00:00,-0.3200099999999999,arma_threshold_ma,short
215,2013-08-16 13:30:00+00:00,0.7399999999999984,arma_threshold_ma,short
220,2013-08-23 13:30:00+00:00,-0.05000000000000071,arma_threshold_ma,short
225,2013-08-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
230,2013-09-09 13:30:00+00:00,-0.23001000000000005,arma_threshold_ma,short
235,2013-09-16 13:30:00+00:00,0.2700099999999992,arma_threshold_ma,short
240,2013-09-23 13:30:00+00:00,0.0,arma_threshold_ma,no_position
245,2013-09-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
250,2013-10-07 13:30:00+00:00,0.0,arma_threshold_ma,no_position
255,2013-10-14 13:30:00+00:00,0.6099999999999994,arma_threshold_ma,long
260,2013-10-21 13:30:00+00:00,-0.08999999999999986,arma_threshold_ma,long
265,2013-10-28 13:30:00+00:00,0.0,arma_threshold_ma,no_position
270,2013-11-04 14:30:00+00:00,0.0,arma_threshold_ma,no_position
275,2013-11-11 14:30:00+00:00,0.0,arma_threshold_ma,no_position
280,2013-11-18 14:30:00+00:00,0.370000000000001,arma_threshold_ma,short
285,2013-11-25 14:30:00+00:00,0.0,arma_threshold_ma,no_position
290,2013-12-03 14:30:00+00:00,0.0,arma_threshold_ma,no_position
295,2013-12-10 14:30:00+00:00,0.0600000000000005,arma_threshold_ma,short
300,2013-12-17 14:30:00+00:00,0.4498999999999995,arma_threshold_ma,short
305,2013-12-24 14:30:00+00:00,0.391,arma_threshold_ma,short
310,2014-01-02 14:30:00+00:00,0.27910000000000146,arma_threshold_ma,short
315,2014-01-09 14:30:00+00:00,0.17999999999999972,arma_threshold_ma,short
320,2014-01-16 14:30:00+00:00,0.08999999999999986,arma_threshold_ma,short
325,2014-01-24 14:30:00+00:00,0.379999999999999,arma_threshold_ma,short
330,2014-01-31 14:30:00+00:00,0.25,arma_threshold_ma,short
335,2014-02-07 14:30:00+00:00,0.0,arma_threshold_ma,no_position
340,2014-02-14 14:30:00+00:00,0.0,arma_threshold_ma,no_position
345,2014-02-24 14:30:00+00:00,0.0,arma_threshold_ma,no_position
350,2014-03-03 14:30:00+00:00,-0.45279999999999987,arma_threshold_ma,short
355,2014-03-10 13:30:00+00:00,0.5571999999999999,arma_threshold_ma,long
360,2014-03-17 13:30:00+00:00,-0.15000000000000036,arma_threshold_ma,long
365,2014-03-24 13:30:00+00:00,0.8800000000000008,arma_threshold_ma,long
370,2014-03-31 13:30:00+00:00,0.719100000000001,arma_threshold_ma,long
375,2014-04-07 13:30:00+00:00,0.0,arma_threshold_ma,no_position
