asofdate,pnl
1969-12-22 01:00:00+00:00,0.0
1969-12-23 01:00:00+00:00,0.0
1969-12-24 01:00:00+00:00,0.0
1969-12-29 01:00:00+00:00,0.0
1969-12-30 01:00:00+00:00,0.0
1970-01-05 01:00:00+00:00,
1970-01-06 01:00:00+00:00,
1970-01-07 01:00:00+00:00,
1970-01-08 01:00:00+00:00,
1970-01-09 01:00:00+00:00,
1970-01-12 01:00:00+00:00,0.0005184800430442137
1970-01-13 01:00:00+00:00,0.0010207575847432958
1970-01-14 01:00:00+00:00,0.001620250134513168
1970-01-15 01:00:00+00:00,0.001668857638548563
1970-01-16 01:00:00+00:00,0.0014906301237521144
1970-01-19 01:00:00+00:00,0.0014906301237521144
1970-01-20 01:00:00+00:00,0.0014906301237521144
1970-01-21 01:00:00+00:00,0.0014906301237521144
1970-01-22 01:00:00+00:00,0.0014906301237521144
1970-01-23 01:00:00+00:00,0.0014906301237521144
1970-01-26 01:00:00+00:00,0.001911895158725538
1970-01-27 01:00:00+00:00,0.0021873376815927767
1970-01-28 01:00:00+00:00,0.0023331601936989617
1970-01-29 01:00:00+00:00,0.0024627802044600152
1970-01-30 01:00:00+00:00,0.002722020225982122
1970-02-02 01:00:00+00:00,0.0025275902098405418
1970-02-03 01:00:00+00:00,0.0026410077192564638
1970-02-04 01:00:00+00:00,0.0025924002152210687
1970-02-05 01:00:00+00:00,0.0025599952125308053
1970-02-06 01:00:00+00:00,0.0026410077192564638
1970-02-09 01:00:00+00:00,0.002268350188318435
1970-02-10 01:00:00+00:00,0.0023331601936989617
1970-02-11 01:00:00+00:00,0.0021873376815927767
1970-02-12 01:00:00+00:00,0.0019443001614158014
1970-02-13 01:00:00+00:00,0.001863287654690143
1970-02-16 01:00:00+00:00,0.0015878451318229044
1970-02-17 01:00:00+00:00,0.0014582251210618511
1970-02-18 01:00:00+00:00,0.0012637951049202709
1970-02-19 01:00:00+00:00,0.0009883525820530324
1970-02-20 01:00:00+00:00,0.0008263275686017156
1970-02-24 01:00:00+00:00,0.0008263275686017156
