,asofdate,pointForecast,close,forecastday
54,1970-03-09 01:00:00+00:00,262.9566370970355,258.625,5
55,1970-03-10 01:00:00+00:00,262.43056740625923,259.0,1
56,1970-03-11 01:00:00+00:00,262.4483261300669,260.5,2
57,1970-03-12 01:00:00+00:00,262.4530674758455,261.25,3
58,1970-03-13 01:00:00+00:00,262.4543333130568,260.625,4
59,1970-03-16 01:00:00+00:00,262.45467126149555,259.5,5
60,1970-03-17 01:00:00+00:00,259.06957444885586,261.0,1
61,1970-03-18 01:00:00+00:00,259.0652538623902,260.5,2
62,1970-03-19 01:00:00+00:00,259.0642819933841,259.875,3
63,1970-03-20 01:00:00+00:00,259.06406338027443,259.875,4
64,1970-03-23 01:00:00+00:00,259.0640142051526,259.375,5
65,1970-03-24 01:00:00+00:00,260.921557091651,259.125,1
66,1970-03-25 01:00:00+00:00,260.9281565271667,259.375,2
67,1970-03-26 01:00:00+00:00,260.9344945104581,259.5,3
68,1970-03-30 01:00:00+00:00,260.94058139359055,259.25,4
69,1970-03-31 01:00:00+00:00,260.94642711920983,259.25,5
70,1970-04-01 01:00:00+00:00,259.25349554563746,260.25,1
71,1970-04-02 01:00:00+00:00,259.2272595586525,259.875,2
72,1970-04-03 01:00:00+00:00,259.2188308959225,261.375,3
73,1970-04-06 01:00:00+00:00,259.21612295208416,261.875,4
74,1970-04-07 01:00:00+00:00,259.2152529366407,260.875,5
75,1970-04-08 01:00:00+00:00,260.2883353616644,261.75,1
76,1970-04-09 01:00:00+00:00,260.32168507959284,262.25,2
77,1970-04-10 01:00:00+00:00,260.3330089314364,263.25,3
78,1970-04-13 01:00:00+00:00,260.3368537121856,264.375,4
79,1970-04-14 01:00:00+00:00,260.3381591032109,264.375,5
80,1970-04-15 01:00:00+00:00,261.8156189785794,263.375,1
81,1970-04-16 01:00:00+00:00,261.8378855488358,264.25,2
82,1970-04-17 01:00:00+00:00,261.84452411858183,268.0,3
83,1970-04-20 01:00:00+00:00,261.8465032694079,268.125,4
84,1970-04-21 01:00:00+00:00,261.84709330504825,270.125,5
85,1970-04-22 01:00:00+00:00,263.52967299336706,268.75,1
86,1970-04-23 01:00:00+00:00,263.4924300071841,269.5,2
87,1970-04-24 01:00:00+00:00,263.4804711890762,269.375,3
88,1970-04-27 00:00:00+00:00,263.47663093861144,266.75,4
89,1970-04-28 00:00:00+00:00,263.4753977211094,267.5,5
90,1970-04-29 00:00:00+00:00,268.91135402976806,267.375,1
91,1970-04-30 00:00:00+00:00,268.88492184589876,268.625,2
92,1970-05-01 00:00:00+00:00,268.87710908627395,268.875,3
93,1970-05-04 00:00:00+00:00,268.8747997064957,267.875,4
94,1970-05-05 00:00:00+00:00,268.874117066055,267.5,5
95,1970-05-06 00:00:00+00:00,267.51327886334406,266.875,1
96,1970-05-07 00:00:00+00:00,267.4982759668234,267.625,2
97,1970-05-08 00:00:00+00:00,267.4943103582621,268.75,3
98,1970-05-11 00:00:00+00:00,267.49326212991326,268.125,4
99,1970-05-12 00:00:00+00:00,267.49298505005777,267.625,5
100,1970-05-13 00:00:00+00:00,267.0484575341772,267.25,1
101,1970-05-14 00:00:00+00:00,267.0049713674641,268.25,2
102,1970-05-15 00:00:00+00:00,266.9925222239431,269.75,3
103,1970-05-18 00:00:00+00:00,266.98895803855197,268.75,4
104,1970-05-19 00:00:00+00:00,266.9879375916943,268.0,5
105,1970-05-20 00:00:00+00:00,267.407161746719,269.375,1
106,1970-05-21 00:00:00+00:00,267.3749385095553,272.125,2
107,1970-05-22 00:00:00+00:00,267.36521936472974,271.5,3
108,1970-05-25 00:00:00+00:00,267.3622877241329,270.375,4
109,1970-05-26 00:00:00+00:00,267.3614034221969,269.75,5
110,1970-05-27 00:00:00+00:00,269.33620327377156,271.875,1
111,1970-05-28 00:00:00+00:00,269.3433459753598,271.0,2
112,1970-06-01 00:00:00+00:00,269.35017640966925,271.125,3
113,1970-06-02 00:00:00+00:00,269.3567082211052,271.125,4
114,1970-06-03 00:00:00+00:00,269.3629544585199,272.25,5
115,1970-06-04 00:00:00+00:00,271.8468776069707,273.75,1
116,1970-06-05 00:00:00+00:00,271.85969066987,273.5,2
117,1970-06-08 00:00:00+00:00,271.8714795839459,276.0,3
118,1970-06-09 00:00:00+00:00,271.8823261702214,276.25,4
119,1970-06-10 00:00:00+00:00,271.8923057189234,280.0,5
120,1970-06-11 00:00:00+00:00,273.761289887745,279.25,1
121,1970-06-12 00:00:00+00:00,273.8379226714547,278.5,2
122,1970-06-15 00:00:00+00:00,273.8715800181757,277.5,3
123,1970-06-16 00:00:00+00:00,273.8863607553626,276.75,4
124,1970-06-17 00:00:00+00:00,273.89285144393057,269.5,5
125,1970-06-18 00:00:00+00:00,279.3797287587842,271.75,1
126,1970-06-19 00:00:00+00:00,279.40990774562215,272.25,2
127,1970-06-22 00:00:00+00:00,279.41913940046646,275.5,3
128,1970-06-23 00:00:00+00:00,279.4219631957005,280.25,4
129,1970-06-24 00:00:00+00:00,279.42282693034605,278.625,5
130,1970-06-25 00:00:00+00:00,271.9440969384842,284.5,1
131,1970-06-26 00:00:00+00:00,271.9012748893563,285.75,2
132,1970-06-29 00:00:00+00:00,271.88817148018825,291.0,3
133,1970-06-30 00:00:00+00:00,271.8841615930096,291.0,4
134,1970-07-01 00:00:00+00:00,271.8829344660725,290.25,5
135,1970-07-02 00:00:00+00:00,284.2837368019484,293.25,1
136,1970-07-06 00:00:00+00:00,284.7989213455275,286.5,2
137,1970-07-07 00:00:00+00:00,284.6582843285003,287.25,3
138,1970-07-08 00:00:00+00:00,284.6966438000859,294.5,4
139,1970-07-09 00:00:00+00:00,284.68617866439945,290.0,5
140,1970-07-10 00:00:00+00:00,293.34190398192516,288.75,1
141,1970-07-13 00:00:00+00:00,293.5452468292373,298.875,2
142,1970-07-14 00:00:00+00:00,293.4588782350149,294.75,3
143,1970-07-15 00:00:00+00:00,293.49555233542173,299.25,4
144,1970-07-16 00:00:00+00:00,293.4799777869078,296.75,5
145,1970-07-17 00:00:00+00:00,289.15687544341097,297.5,1
146,1970-07-20 00:00:00+00:00,288.9647677255166,298.0,2
147,1970-07-21 00:00:00+00:00,288.95290971157965,297.25,3
148,1970-07-22 00:00:00+00:00,288.95217752313243,297.75,4
149,1970-07-23 00:00:00+00:00,288.9521323122832,299.5,5
150,1970-07-24 00:00:00+00:00,297.6829550229471,295.25,1
151,1970-07-27 00:00:00+00:00,297.74238827020395,293.25,2
152,1970-07-28 00:00:00+00:00,297.73688196475376,287.0,3
153,1970-07-29 00:00:00+00:00,297.73739205634234,284.25,4
154,1970-07-30 00:00:00+00:00,297.7373448021868,284.75,5
155,1970-07-31 00:00:00+00:00,296.3203159073075,285.5,1
156,1970-08-03 00:00:00+00:00,295.41712503356666,284.5,2
157,1970-08-04 00:00:00+00:00,295.4868292438216,278.75,3
158,1970-08-05 00:00:00+00:00,295.4814416162213,280.5,4
159,1970-08-06 00:00:00+00:00,295.48185799175644,280.0,5
160,1970-08-07 00:00:00+00:00,285.6241601160887,282.0,1
161,1970-08-10 00:00:00+00:00,285.71226944639517,280.25,2
162,1970-08-11 00:00:00+00:00,285.70154406168245,279.0,3
163,1970-08-12 00:00:00+00:00,285.70284944445314,286.5,4
164,1970-08-13 00:00:00+00:00,285.702690563841,283.75,5
165,1970-08-14 00:00:00+00:00,281.9221050973265,285.5,1
166,1970-08-17 00:00:00+00:00,282.2115698184017,295.75,2
167,1970-08-18 00:00:00+00:00,282.1750270723911,289.0,3
168,1970-08-19 00:00:00+00:00,282.1796379908492,292.25,4
169,1970-08-20 00:00:00+00:00,282.1790561537937,287.0,5
170,1970-08-21 00:00:00+00:00,285.43860667149085,284.0,1
171,1970-08-24 00:00:00+00:00,285.72256202477234,282.25,2
172,1970-08-25 00:00:00+00:00,285.6841826168769,284.5,3
173,1970-08-26 00:00:00+00:00,285.68936744694037,280.5,4
174,1970-08-27 00:00:00+00:00,285.68866696100315,280.25,5
175,1970-08-28 00:00:00+00:00,284.8988938277826,282.0,1
176,1970-08-31 00:00:00+00:00,284.07642760371465,279.25,2
177,1970-09-01 00:00:00+00:00,284.21399732372083,275.25,3
178,1970-09-02 00:00:00+00:00,284.1909543802685,279.75,4
179,1970-09-03 00:00:00+00:00,284.1948131678728,278.25,5
180,1970-09-04 00:00:00+00:00,281.8598030964838,281.5,1
181,1970-09-08 00:00:00+00:00,282.23607483730973,282.5,2
182,1970-09-09 00:00:00+00:00,282.168883546765,282.25,3
183,1970-09-10 00:00:00+00:00,282.1808742300124,283.5,4
184,1970-09-11 00:00:00+00:00,282.17873417501494,282.875,5
185,1970-09-14 00:00:00+00:00,281.0195933424118,288.75,1
186,1970-09-15 00:00:00+00:00,281.7972015176515,287.75,2
187,1970-09-16 00:00:00+00:00,281.6519443851555,287.875,3
188,1970-09-17 00:00:00+00:00,281.6790422515643,283.0,4
189,1970-09-18 00:00:00+00:00,281.67398585886303,285.5,5
190,1970-09-21 00:00:00+00:00,287.72392608809514,282.75,1
191,1970-09-22 00:00:00+00:00,289.1944377546592,287.75,2
192,1970-09-23 00:00:00+00:00,288.909890651084,290.0,3
193,1970-09-24 00:00:00+00:00,288.96481622450295,291.0,4
194,1970-09-25 00:00:00+00:00,288.9542090225388,289.125,5
195,1970-09-28 00:00:00+00:00,283.57148424844684,286.375,1
196,1970-09-29 00:00:00+00:00,282.77645106163686,284.25,2
197,1970-09-30 00:00:00+00:00,282.95210736663574,286.0,3
198,1970-10-01 00:00:00+00:00,282.9132456312976,286.25,4
199,1970-10-02 00:00:00+00:00,282.9218407601808,287.0,5
200,1970-10-05 00:00:00+00:00,287.196840267062,291.25,1
201,1970-10-06 00:00:00+00:00,286.4284636513019,291.875,2
202,1970-10-07 00:00:00+00:00,286.5930338684576,295.25,3
203,1970-10-08 00:00:00+00:00,286.55774128398053,296.125,4
204,1970-10-09 00:00:00+00:00,286.5653078128696,298.875,5
205,1970-10-12 00:00:00+00:00,290.62066033271884,301.625,1
206,1970-10-13 00:00:00+00:00,291.6474279902072,297.875,2
207,1970-10-14 00:00:00+00:00,291.4230929089638,298.125,3
208,1970-10-15 00:00:00+00:00,291.472024916654,297.25,4
209,1970-10-16 00:00:00+00:00,291.461347946558,294.25,5
210,1970-10-19 00:00:00+00:00,301.40296342052557,297.0,1
211,1970-10-20 00:00:00+00:00,301.9914308189262,302.0,2
212,1970-10-21 00:00:00+00:00,301.8381800463524,302.0,3
213,1970-10-22 00:00:00+00:00,301.87805389265895,306.25,4
214,1970-10-23 00:00:00+00:00,301.86767678431545,309.125,5
215,1970-10-26 01:00:00+00:00,296.6707459975016,308.25,1
216,1970-10-27 01:00:00+00:00,297.3252619828983,312.0,2
217,1970-10-28 01:00:00+00:00,297.17280325715905,310.5,3
218,1970-10-29 01:00:00+00:00,297.20827902217707,306.5,4
219,1970-10-30 01:00:00+00:00,297.2000221302605,308.0,5
220,1970-11-02 01:00:00+00:00,308.72974782436904,307.5,1
221,1970-11-04 01:00:00+00:00,308.4583366960455,305.625,2
222,1970-11-05 01:00:00+00:00,308.5176707023236,309.5,3
223,1970-11-06 01:00:00+00:00,308.5046940831998,306.75,4
224,1970-11-09 01:00:00+00:00,308.5075318694155,305.75,5
225,1970-11-10 01:00:00+00:00,307.9098056047702,308.0,1
226,1970-11-11 01:00:00+00:00,307.7207242031131,307.75,2
227,1970-11-12 01:00:00+00:00,307.76472315260753,308.25,3
228,1970-11-13 01:00:00+00:00,307.7544816903505,309.0,4
229,1970-11-16 01:00:00+00:00,307.756865394026,308.0,5
230,1970-11-17 01:00:00+00:00,307.86871906030933,308.875,1
231,1970-11-18 01:00:00+00:00,308.3473514150348,308.25,2
232,1970-11-19 01:00:00+00:00,308.241817414129,308.25,3
233,1970-11-20 01:00:00+00:00,308.26506949601406,307.25,4
234,1970-11-23 01:00:00+00:00,308.25994557991567,307.5,5
235,1970-11-24 01:00:00+00:00,308.99932590722517,297.625,1
236,1970-11-25 01:00:00+00:00,309.15508933943653,298.75,2
237,1970-11-27 01:00:00+00:00,309.12087136590304,300.25,3
238,1970-11-30 01:00:00+00:00,309.12838653770024,299.0,4
239,1970-12-01 01:00:00+00:00,309.12673592030984,299.75,5
240,1970-12-02 01:00:00+00:00,299.7989533381413,295.5,1
241,1970-12-03 01:00:00+00:00,297.391369300704,297.25,2
242,1970-12-04 01:00:00+00:00,297.94892323708314,299.0,3
243,1970-12-07 01:00:00+00:00,297.8193098790463,297.625,4
244,1970-12-08 01:00:00+00:00,297.8494141361437,294.875,5
245,1970-12-09 01:00:00+00:00,296.6034759306267,292.5,1
246,1970-12-10 01:00:00+00:00,295.53023382786563,291.0,2
247,1970-12-11 01:00:00+00:00,295.7670812194625,292.75,3
248,1970-12-14 01:00:00+00:00,295.7147225693522,292.75,4
249,1970-12-15 01:00:00+00:00,295.7262928215047,297.0,5
250,1970-12-16 01:00:00+00:00,293.1886010236054,298.375,1
251,1970-12-17 01:00:00+00:00,292.61577342615766,297.75,2
252,1970-12-18 01:00:00+00:00,292.732257907458,304.0,3
253,1970-12-21 01:00:00+00:00,292.7085485733492,300.25,4
254,1970-12-22 01:00:00+00:00,292.713373467615,297.5,5
255,1970-12-23 01:00:00+00:00,298.4209991976037,298.375,1
256,1970-12-24 01:00:00+00:00,298.6464279799419,300.875,2
257,1970-12-28 01:00:00+00:00,298.59904528493325,299.375,3
258,1970-12-29 01:00:00+00:00,298.6090010222514,300.75,4
259,1970-12-30 01:00:00+00:00,298.60690903018184,297.75,5
260,1970-12-31 01:00:00+00:00,298.42863395217955,297.875,1
261,1971-01-04 01:00:00+00:00,298.60192725540963,297.875,2
262,1971-01-05 01:00:00+00:00,298.5648539994572,300.375,3
263,1971-01-06 01:00:00+00:00,298.5727830172702,299.5,4
264,1971-01-07 01:00:00+00:00,298.5710871034232,299.25,5
265,1971-01-08 01:00:00+00:00,298.0668551487359,302.875,1
266,1971-01-11 01:00:00+00:00,298.0696095399789,303.5,2
267,1971-01-12 01:00:00+00:00,298.069002103375,304.875,3
268,1971-01-13 01:00:00+00:00,298.06913606314083,305.5,4
269,1971-01-14 01:00:00+00:00,298.06910652057434,304.5,5
270,1971-01-15 01:00:00+00:00,302.40248444137546,311.0,1
271,1971-01-18 01:00:00+00:00,303.2364144405457,308.25,2
272,1971-01-19 01:00:00+00:00,303.05293583094556,309.75,3
273,1971-01-20 01:00:00+00:00,303.0932513536071,311.5,4
274,1971-01-21 01:00:00+00:00,303.0843903230401,308.375,5
275,1971-01-22 01:00:00+00:00,309.9766350042358,310.0,1
276,1971-01-25 01:00:00+00:00,311.52671685944665,309.75,2
277,1971-01-26 01:00:00+00:00,311.17795539956893,310.25,3
278,1971-01-27 01:00:00+00:00,311.2562396143023,307.5,4
279,1971-01-28 01:00:00+00:00,311.23865831755165,305.75,5
280,1971-01-29 01:00:00+00:00,309.93706942509226,307.375,1
281,1971-02-01 01:00:00+00:00,310.30907278021067,306.875,2
282,1971-02-02 01:00:00+00:00,310.2238134105247,308.375,3
283,1971-02-03 01:00:00+00:00,310.2433428867481,308.25,4
284,1971-02-04 01:00:00+00:00,310.2388688905121,306.875,5
285,1971-02-05 01:00:00+00:00,307.31633921192923,306.25,1
286,1971-02-08 01:00:00+00:00,307.6774879141988,303.5,2
287,1971-02-09 01:00:00+00:00,307.5950580845434,304.5,3
288,1971-02-10 01:00:00+00:00,307.61386168469653,304.625,4
289,1971-02-11 01:00:00+00:00,307.60957172937304,306.5,5
290,1971-02-12 01:00:00+00:00,306.636317941299,307.25,1
291,1971-02-16 01:00:00+00:00,306.43430635218374,307.375,2
292,1971-02-17 01:00:00+00:00,306.48067440161964,309.0,3
293,1971-02-18 01:00:00+00:00,306.4700281448618,310.5,4
294,1971-02-19 01:00:00+00:00,306.4724723852844,309.5,5
295,1971-02-22 01:00:00+00:00,307.3861936470098,308.25,1
296,1971-02-23 01:00:00+00:00,307.50236468475794,308.75,2
297,1971-02-24 01:00:00+00:00,307.47483651254294,306.625,3
298,1971-02-25 01:00:00+00:00,307.48135849221876,308.875,4
299,1971-02-26 01:00:00+00:00,307.4798132382959,307.75,5
300,1971-03-01 01:00:00+00:00,308.7445925436062,306.25,1
301,1971-03-02 01:00:00+00:00,308.3908246612451,306.875,2
302,1971-03-03 01:00:00+00:00,308.46892045000976,307.0,3
303,1971-03-04 01:00:00+00:00,308.45167106310345,307.5,4
304,1971-03-05 01:00:00+00:00,308.45548055813777,307.5,5
305,1971-03-08 01:00:00+00:00,306.78733024164586,306.75,1
306,1971-03-09 01:00:00+00:00,306.3673549806437,307.375,2
307,1971-03-10 01:00:00+00:00,306.4628058142849,309.125,3
308,1971-03-11 01:00:00+00:00,306.4410979120015,307.75,4
309,1971-03-12 01:00:00+00:00,306.4460341017574,307.75,5
310,1971-03-15 01:00:00+00:00,307.14696481376376,307.875,1
311,1971-03-16 01:00:00+00:00,306.90818527887916,307.25,2
312,1971-03-17 01:00:00+00:00,306.96289680599364,301.5,3
313,1971-03-18 01:00:00+00:00,306.9503561403532,303.375,4
314,1971-03-19 01:00:00+00:00,306.95323039781704,302.25,5
315,1971-03-22 01:00:00+00:00,308.0952943561974,302.125,1
316,1971-03-23 01:00:00+00:00,308.07607539222215,303.375,2
317,1971-03-24 01:00:00+00:00,308.0805736878057,304.125,3
318,1971-03-25 01:00:00+00:00,308.07952080796497,304.375,4
319,1971-03-26 01:00:00+00:00,308.0797672453741,304.5,5
320,1971-03-29 01:00:00+00:00,302.3603311296482,303.5,1
321,1971-03-30 01:00:00+00:00,302.2935407016133,299.625,2
322,1971-03-31 01:00:00+00:00,302.30934728518247,300.5,3
323,1971-04-01 01:00:00+00:00,302.30560611828656,296.625,4
324,1971-04-02 01:00:00+00:00,302.3064915711277,297.125,5
325,1971-04-05 01:00:00+00:00,303.9344004404907,293.125,1
326,1971-04-06 01:00:00+00:00,303.63335957091635,293.375,2
327,1971-04-07 01:00:00+00:00,303.70432259781876,292.125,3
328,1971-04-08 01:00:00+00:00,303.68758696880315,289.75,4
329,1971-04-12 01:00:00+00:00,303.6915333953775,289.75,5
330,1971-04-13 01:00:00+00:00,294.099684628236,291.875,1
331,1971-04-14 01:00:00+00:00,293.0371362736414,291.75,2
332,1971-04-15 01:00:00+00:00,293.31867430620485,293.0,3
333,1971-04-16 01:00:00+00:00,293.24395096763806,291.875,4
334,1971-04-19 01:00:00+00:00,293.26377452678634,295.5,5
335,1971-04-20 01:00:00+00:00,291.5878394978234,296.75,1
336,1971-04-21 01:00:00+00:00,292.0937967142926,296.75,2
337,1971-04-22 01:00:00+00:00,291.96069384998844,297.0,3
338,1971-04-23 01:00:00+00:00,291.99568116480066,293.5,4
339,1971-04-26 00:00:00+00:00,291.98648247529337,291.75,5
340,1971-04-27 00:00:00+00:00,296.68479062346887,291.25,1
341,1971-04-28 00:00:00+00:00,296.91598963607487,291.625,2
342,1971-04-29 00:00:00+00:00,296.8546527515223,293.5,3
343,1971-04-30 00:00:00+00:00,296.87091947965706,295.875,4
344,1971-05-03 00:00:00+00:00,296.86660507961835,295.25,5
345,1971-05-04 00:00:00+00:00,291.44614625548866,295.75,1
346,1971-05-05 00:00:00+00:00,291.32627421942914,300.0,2
347,1971-05-06 00:00:00+00:00,291.35809528682796,300.125,3
348,1971-05-07 00:00:00+00:00,291.34964649437256,298.0,4
349,1971-05-10 00:00:00+00:00,291.3518896143066,298.375,5
350,1971-05-11 00:00:00+00:00,295.77996200834644,299.75,1
351,1971-05-12 00:00:00+00:00,295.8889826450684,300.125,2
352,1971-05-13 00:00:00+00:00,295.86020605080677,298.0,3
353,1971-05-14 00:00:00+00:00,295.86780048854376,298.75,4
354,1971-05-17 00:00:00+00:00,295.8657961480204,299.25,5
355,1971-05-18 00:00:00+00:00,299.6496555869705,298.0,1
356,1971-05-19 00:00:00+00:00,299.94046551667014,299.75,2
357,1971-05-20 00:00:00+00:00,299.86777735936835,304.75,3
358,1971-05-21 00:00:00+00:00,299.8859375587858,307.25,4
359,1971-05-24 00:00:00+00:00,299.88139995143626,306.75,5
360,1971-05-25 00:00:00+00:00,298.39006805883275,310.875,1
361,1971-05-26 00:00:00+00:00,298.05674125559574,309.75,2
362,1971-05-27 00:00:00+00:00,298.14048689204395,311.75,3
363,1971-05-28 00:00:00+00:00,298.11943546546524,311.0,4
364,1971-06-01 00:00:00+00:00,298.1247265381481,312.75,5
365,1971-06-02 00:00:00+00:00,310.3005204265348,309.25,1
366,1971-06-03 00:00:00+00:00,311.23878728837116,310.75,2
367,1971-06-04 00:00:00+00:00,310.99545681295467,312.25,3
368,1971-06-07 00:00:00+00:00,311.0584734416716,314.75,4
369,1971-06-08 00:00:00+00:00,311.0421477243061,318.25,5
370,1971-06-09 00:00:00+00:00,310.1260799391007,317.25,1
371,1971-06-10 00:00:00+00:00,309.21941602741424,317.0,2
372,1971-06-11 00:00:00+00:00,309.46588583441513,316.25,3
373,1971-06-14 00:00:00+00:00,309.39879395806264,317.75,4
374,1971-06-15 00:00:00+00:00,309.4170503924444,319.5,5
375,1971-06-16 00:00:00+00:00,317.6859822575394,325.0,1
376,1971-06-17 00:00:00+00:00,317.3534767417758,317.125,2
377,1971-06-18 00:00:00+00:00,317.4408227741098,318.875,3
378,1971-06-21 00:00:00+00:00,317.4178666153627,316.75,4
379,1971-06-22 00:00:00+00:00,317.42389914725857,322.0,5
380,1971-06-23 00:00:00+00:00,324.2082013610254,319.125,1
381,1971-06-24 00:00:00+00:00,325.4777244634691,317.5,2
382,1971-06-25 00:00:00+00:00,325.13800723166213,317.75,3
383,1971-06-28 00:00:00+00:00,325.22874889594203,320.25,4
384,1971-06-29 00:00:00+00:00,325.2044991889572,322.75,5
385,1971-06-30 00:00:00+00:00,320.02028438881007,320.75,1
386,1971-07-01 00:00:00+00:00,319.0938839222416,323.25,2
387,1971-07-02 00:00:00+00:00,319.3483084452581,327.25,3
388,1971-07-06 00:00:00+00:00,319.2783401593512,326.125,4
389,1971-07-07 00:00:00+00:00,319.2975747753993,329.25,5
390,1971-07-08 00:00:00+00:00,321.35458319996155,326.5,1
391,1971-07-09 00:00:00+00:00,320.76522892054237,325.375,2
392,1971-07-12 00:00:00+00:00,320.9019158582019,335.125,3
393,1971-07-13 00:00:00+00:00,320.8701869757213,334.75,4
394,1971-07-14 00:00:00+00:00,320.8775506574978,337.25,5
395,1971-07-15 00:00:00+00:00,327.3139103783714,337.25,1
396,1971-07-16 00:00:00+00:00,326.4173956872043,340.0,2
397,1971-07-19 00:00:00+00:00,326.7112851815837,337.0,3
398,1971-07-20 00:00:00+00:00,326.6148262862086,334.0,4
399,1971-07-21 00:00:00+00:00,326.6464728191096,334.375,5
400,1971-07-22 00:00:00+00:00,337.4986241165995,337.125,1
401,1971-07-23 00:00:00+00:00,337.3855782234861,327.5,2
402,1971-07-26 00:00:00+00:00,337.4199528650607,325.5,3
403,1971-07-27 00:00:00+00:00,337.4094987424951,327.25,4
404,1971-07-28 00:00:00+00:00,337.4126779356872,325.625,5
405,1971-07-29 00:00:00+00:00,336.8521574635481,322.5,1
406,1971-07-30 00:00:00+00:00,337.422946899249,322.25,2
407,1971-08-02 00:00:00+00:00,337.2472516647094,323.0,3
408,1971-08-03 00:00:00+00:00,337.301291153509,324.875,4
409,1971-08-04 00:00:00+00:00,337.28466603000277,319.75,5
410,1971-08-05 00:00:00+00:00,323.29060154777244,315.75,1
411,1971-08-06 00:00:00+00:00,322.52138543561483,318.5,2
412,1971-08-09 00:00:00+00:00,322.69559463641355,319.75,3
413,1971-08-10 00:00:00+00:00,322.6560957731788,318.5,4
414,1971-08-11 00:00:00+00:00,322.6650491502638,320.5,5
415,1971-08-12 00:00:00+00:00,316.6482781851038,316.75,1
416,1971-08-13 00:00:00+00:00,315.7463649685356,316.75,2
417,1971-08-16 00:00:00+00:00,315.93345296923343,320.5,3
418,1971-08-17 00:00:00+00:00,315.89459143651527,327.25,4
419,1971-08-18 00:00:00+00:00,315.90266138648997,328.5,5
420,1971-08-19 00:00:00+00:00,317.5840204032908,324.875,1
421,1971-08-20 00:00:00+00:00,316.7350877173336,325.0,2
422,1971-08-23 00:00:00+00:00,316.9104683028481,321.5,3
