time,resid,resid,resid,resid,resid
1970-08-21 00:00:00+00:00,-0.03012579087401817,-0.008820442900703041,-0.020156818951555733,0.0028483212631882525,-0.02054516862433088
1970-08-24 00:00:00+00:00,-1.7054874439944353e-05,-0.010537680880882609,-0.011819594110815974,0.020261894499295687,0.011210056258563209
1970-08-25 00:00:00+00:00,0.023617469926102967,0.0060867301523854465,0.017648674278630375,-0.021575001048012597,0.018509540566630123
1970-08-26 00:00:00+00:00,-0.019093522676628675,-0.012707710853756183,-0.014379561680923168,2.8507934529196964e-05,-0.006002534141745884
1970-08-27 00:00:00+00:00,0.01275306293191117,-0.00032280782693974047,-0.0018070279251241666,-0.0006631411914142055,0.0040006701821367376
1970-08-28 00:00:00+00:00,0.008227671866975594,0.002442918230297511,0.009406797571144265,-0.028834766749184598,0.008088438023767216
1970-08-31 00:00:00+00:00,0.009007850460098768,-0.011401174118588025,-0.007073119384682978,-0.006628532782147952,-0.001637088290910019
1970-09-01 00:00:00+00:00,-0.019458515588978584,-0.01731863696815643,-0.02191454258393446,-0.008318722473710159,-0.0049432917380145954
1970-09-02 00:00:00+00:00,0.004996912409351738,0.012457487713600314,-0.0035781329572626805,0.005269097021604299,4.363481466546212e-05
1970-09-03 00:00:00+00:00,-0.010434801991803709,-0.005529217098608053,-0.006895702139123917,0.002060513373424455,0.010576639176610027
1970-09-04 00:00:00+00:00,0.006206700757339681,0.01029447422163777,0.014719523529527236,0.025245721324191284,0.010995394472290466
1970-09-08 00:00:00+00:00,-0.02220445003978122,0.00220769475875705,0.004121798735920753,0.01354497748086016,0.010708131493570744
1970-09-09 00:00:00+00:00,0.003871184818343419,-0.0011637437197765971,0.0063312468837377,-0.007724996772303884,0.009643755022933352
1970-09-10 00:00:00+00:00,-0.00351363230494972,0.007046176971233846,0.009764220811988234,-0.003647471988293475,0.0007659935382768963
1970-09-11 00:00:00+00:00,-0.0007723122830789733,-0.0016756272335210736,-0.004845029085982175,-0.002086598095279375,-0.0011885219444451377
1970-09-14 00:00:00+00:00,0.0284144266317531,0.02143761235670658,0.024346126609191387,0.014692660719763018,0.012213951845432882
1970-09-15 00:00:00+00:00,-0.00916224174511079,-0.0037307478272286215,-0.013263421693090756,0.030205458984679693,-0.0070105642664288655
1970-09-16 00:00:00+00:00,-0.0033354603561282143,0.016848901569702427,-0.00020049624652183906,0.010469183279177126,-0.006891985972399775
1970-09-17 00:00:00+00:00,-0.03134273193092213,-0.019743264566031562,-0.03144760101513979,-0.022226059321586403,-0.030392847134637545
1970-09-18 00:00:00+00:00,0.01633688279432764,0.008978140890084925,0.0019254383202810359,0.021133832169130905,0.015739883451373147
1970-09-21 00:00:00+00:00,-0.03075807782201163,-0.009109891723161935,-0.014726047563040023,0.018426628110342572,-0.007248333367896401
1970-09-22 00:00:00+00:00,0.030254677148186273,0.016772003455038594,0.015214376771119288,0.027118979787223385,0.014421527687994894
1970-09-23 00:00:00+00:00,0.0011511845703794776,0.009668462526175554,0.009783231756679691,0.01879432208057935,0.0028468074295043538
1970-09-24 00:00:00+00:00,-0.008720468775397403,0.0019157204034796504,0.0027542055604220434,0.019970434265695274,-0.015422054833595846
1970-09-25 00:00:00+00:00,-0.0027643720969051364,-0.007505692113240406,-0.014431150174126479,0.016776081967475532,0.003436301948256796
1970-09-28 00:00:00+00:00,0.00823234195852917,-0.007578619660117887,-0.008762756257369834,-0.012057780978621438,0.0017124594039209032
1970-09-29 00:00:00+00:00,-0.007275304965140022,-0.006575585481042873,-0.005116275176977396,-0.09877918339213633,-0.004854873879320455
1970-09-30 00:00:00+00:00,-0.0035813381365583565,0.004769652013484171,-0.003904209503354461,0.023032962955915674,0.0011242197230478092
1970-10-01 00:00:00+00:00,-0.0038742936574960624,0.0003454126298444851,0.006320782650424143,0.0028868486477842802,-0.003833271684148946
1970-10-02 00:00:00+00:00,0.009896414863723148,0.003985896569236725,-0.004232498209895402,-0.010080085301856707,0.002218564229595095
1970-10-05 00:00:00+00:00,0.01760841884258592,0.015897663456121952,0.011875993768837896,0.04510363164181751,0.0142998591615459
1970-10-06 00:00:00+00:00,-0.010620529996946244,0.0012925744270012932,0.0009188856808061993,-0.00204996315920193,-0.0047264469583381185
1970-10-07 00:00:00+00:00,0.005368797529163679,0.007684882482552167,0.005817330496291534,0.025915955994865413,0.005442681148580583
1970-10-08 00:00:00+00:00,-0.004143444785147418,0.0005211808880342624,-0.006875623461561639,-0.00812473562512215,0.0022789858879028665
1970-10-09 00:00:00+00:00,-0.002733028487682365,0.00846657213148973,0.010295108924559168,0.018532164909595163,-0.01562597086678867
1970-10-12 00:00:00+00:00,0.005229175674898848,0.0063477845641821936,0.00023403436753847767,0.03630899047290308,0.002221785393909923
1970-10-13 00:00:00+00:00,-0.016302365437004716,-0.010891622101934912,-0.011391176608816597,-0.004898838066457897,-0.002928785019425608
1970-10-14 00:00:00+00:00,-0.011693204887974889,-0.001860092054105908,-0.008191858810164453,-0.006382242292964781,-0.001254140997904022
1970-10-15 00:00:00+00:00,0.00461269271759368,-0.0008805585321440671,-0.005036667931995891,-0.005843138509614306,0.007713547018447106
1970-10-16 00:00:00+00:00,-0.013279014968010226,-0.010154129217121884,0.002950502024266623,-0.014978413511708772,-0.0007830518834638456
1970-10-19 00:00:00+00:00,-0.016007944380375914,0.009702334526051572,-0.008906089529726866,0.017411818987148046,-6.846537423417249e-05
1970-10-20 00:00:00+00:00,0.022419850784883517,0.016483286998711284,0.016535554348264415,0.0373460120356405,0.000727501065035162
1970-10-21 00:00:00+00:00,-0.0009854177035128887,0.0022835401444665114,0.0031428305625447977,0.007405464649692764,-0.0016141172126185254
1970-10-22 00:00:00+00:00,0.0070799601254083935,0.018748021878804137,0.018216209990402014,0.04556233347399269,0.021404825687400146
1970-10-23 00:00:00+00:00,0.022663962061298296,0.008099252390254498,0.011675118705903572,0.0005473908660168455,0.014796745806268427
1970-10-26 01:00:00+00:00,-0.004957020683768429,-0.004115137492942004,-0.0019164779842898323,-0.009273748419264887,-0.008788967887491974
1970-10-27 01:00:00+00:00,-0.0025715633424882923,0.012728479278207689,-0.007823687258707331,0.036562415911755006,0.0033226168680355063
1970-10-28 01:00:00+00:00,-0.02047037825712828,-0.007504232480222238,-0.008567188751671572,-0.014880836709486991,-0.00809127393550922
1970-10-29 01:00:00+00:00,-0.010489387926915485,-0.00941225400732585,-0.011241916916040349,-0.015377526831983658,-8.781073472940705e-05
1970-10-30 01:00:00+00:00,0.008413709223154002,0.005666375644279029,0.004230829184682084,0.007814485845844042,0.0003329378949101067
1970-11-02 01:00:00+00:00,0.012206878561398028,0.0006367850682961421,0.011966109553731282,-0.002074067238780697,0.004353069224674049
1970-11-04 01:00:00+00:00,0.01440222517861773,-0.005007823510461225,-0.002895934868571495,-0.008132747206550878,0.010722231339607782
1970-11-05 01:00:00+00:00,0.010650344198984096,0.013051686993108585,0.004131527024872645,0.02021427260928414,0.005285064323947402
1970-11-06 01:00:00+00:00,-0.01655649918538402,-0.009897932127354077,-0.002664829512890991,-0.019653424281451583,-0.01632116499584172
1970-11-09 01:00:00+00:00,0.0019833229480112156,-0.0014916521244096688,0.007318053518443756,-0.014666098456602793,0.0016569288800131997
1970-11-10 01:00:00+00:00,-0.0025054488673074958,0.009318167576242459,0.004006014393914777,0.008699170096790108,-0.002280203954179746
1970-11-11 01:00:00+00:00,-0.002339511719494513,-0.004413251578124938,0.004072369591383281,-0.004653950157326241,0.0028686100184946587
1970-11-12 01:00:00+00:00,-0.0015412038659631648,0.0009510667317908122,-0.006367048628920898,0.011105257650394919,-0.0023480758894647135
1970-11-13 01:00:00+00:00,-0.0007854193237293183,0.0030907649715774146,-0.0028601810482184954,0.015108641356303024,-0.0014243518528631286
1970-11-16 01:00:00+00:00,-0.01696418682913535,-0.0039061213712259235,-0.010368335438902209,0.004442493466132485,-0.02699421785929782
1970-11-17 01:00:00+00:00,0.0047682307222276865,0.0003818509697140252,0.0038299713771992577,-0.0016727742237128195,0.0039426286943192845
1970-11-18 01:00:00+00:00,-0.007143524105121361,-0.00010029113506696084,0.012967593203413896,-0.002925330937463982,-0.013513898610515867
1970-11-19 01:00:00+00:00,0.0020486185854738164,0.00036036105018850273,0.001742955908322117,-0.008105851204776198,-0.003676600285999431
1970-11-20 01:00:00+00:00,-0.004987734368358351,-0.006801135465739006,0.015007768062162724,-0.015853209415348072,0.003751862670420591
1970-11-23 01:00:00+00:00,-0.0005158099876596829,0.002057073823718783,0.016758633301159086,-0.003141849452304672,0.003990425855814323
1970-11-24 01:00:00+00:00,-0.0023750428506861703,-0.033597249765255605,-0.02299196096167837,-0.034191160538630395,-0.01690667904534808
1970-11-25 01:00:00+00:00,-0.006698332316184519,0.005653087964633799,0.001543018414733058,-0.006461315653480518,0.002012602090905434
1970-11-27 01:00:00+00:00,0.007073110178005813,0.004530991906677516,0.010276977326463448,-0.013969027512136882,0.013062626127269399
1970-11-30 01:00:00+00:00,0.001644639292622459,-0.007080657272227921,-0.00160786605464857,-0.017824951828690504,0.001369729682788126
1970-12-01 01:00:00+00:00,0.012432021146352452,0.004130892510750998,-0.0010406861270497955,2.8268297542596052e-05,0.006193874722232292
1970-12-02 01:00:00+00:00,-0.01175198149739972,-0.014013377246284911,-0.021379533050151132,-0.001342096215260928,-0.005219417211762095
1970-12-03 01:00:00+00:00,0.010712879518306948,0.005112458409301686,6.240783883604641e-05,0.006210138398286982,-0.0011529883162935818
1970-12-04 01:00:00+00:00,0.005988786259878441,0.004653880165589281,0.011181393812736463,0.018633178253679238,0.003949474335955661
1970-12-07 01:00:00+00:00,0.02719890546050993,-0.0032080120827506094,0.004765790384871153,-0.017624980125897922,-0.003926063754441017
1970-12-08 01:00:00+00:00,-0.006009123494419547,-0.011737275312804336,0.0038877891911248477,-0.025775578434616794,-0.005306195159131121
1970-12-09 01:00:00+00:00,-0.004564322323743092,-0.009750446988452467,-0.011016513909173426,0.0020974436092475756,-0.01709581164886613
1970-12-10 01:00:00+00:00,-0.012893702158248959,-0.006447884330190874,0.006805371544950473,-0.015411592551158305,-0.012547119450974453
1970-12-11 01:00:00+00:00,0.006144800494817021,0.00452491976534467,0.011452348030110799,0.0030745776329749066,0.0032820771453813836
1970-12-14 01:00:00+00:00,-0.002217586171587836,0.0003215888278431526,-0.0041118373994156465,-0.00305790064249365,-0.01578853193054456
1970-12-15 01:00:00+00:00,0.007988667830145875,0.010873530939626137,0.006423771541660352,0.01259362675008365,0.00303639026524047
1970-12-16 01:00:00+00:00,0.009308448329671806,0.006717105448455337,0.011573822041222882,-0.003334855388526378,0.014774458729321602
1970-12-17 01:00:00+00:00,-0.0066043064589431065,-0.0008645691101664675,-0.0010910944674219327,-0.01105633352483785,-0.0022711200040111167
1970-12-18 01:00:00+00:00,0.005192881332427498,0.02039052357147206,-0.03587892451405564,0.029042437237590597,0.0057964664610397785
1970-12-21 01:00:00+00:00,-0.016050595945502674,-0.0143815938658797,-0.00494269222777726,-0.015307401451546788,-0.013995422928983956
1970-12-22 01:00:00+00:00,0.01003785312253672,-0.009418971170952362,-0.0019688869451324562,-0.014216745374332592,0.007063639512599853
1970-12-23 01:00:00+00:00,-0.00633219795949339,0.0015910146745624115,0.00030825005546542797,0.0061354567842836945,-0.003412973337815213
1970-12-24 01:00:00+00:00,0.015399953043195063,0.009788098412077237,0.013188785442913529,0.002022574986509664,0.014318765058504242
1970-12-28 01:00:00+00:00,-0.007018963869793875,-0.007562292013670034,-0.009183534589234477,-0.010976238099246798,-0.00864091707587767
1970-12-29 01:00:00+00:00,-0.00045212087339434825,0.007488483799714096,0.005807888603131374,0.0017333488936248495,-0.0018113921400407472
1970-12-30 01:00:00+00:00,-0.0011449845742922504,-0.008129431289035798,0.0026339534838716507,-0.01410685118707786,-0.004914182509882979
1970-12-31 01:00:00+00:00,0.001076160659779841,0.0005401151866779232,0.0047244353725436035,-0.004283409119712277,0.0015579465529529848
1971-01-04 01:00:00+00:00,0.011824373987531773,0.0039513163890351,0.010900492557715434,-0.011556875787757473,-0.0020558680188117007
1971-01-05 01:00:00+00:00,0.00021381954002713875,0.010950409310055574,-0.0016143043645384368,0.01390583747138789,0.006933997958957805
1971-01-06 01:00:00+00:00,-0.00042534041989866067,-0.001619336974951309,-0.0025956687693500092,-0.00679446287177233,-0.008367986411205248
1971-01-07 01:00:00+00:00,-0.010264702203345815,-0.0017005430721540374,-0.0031419285173996097,0.0066856363973708975,-0.002742750513990559
1971-01-08 01:00:00+00:00,0.007625976796202625,0.012315183081509794,0.0062792085209359754,0.029732051012069934,0.01136242363486167
1971-01-11 01:00:00+00:00,-0.0029367172939414603,-0.001984910118819161,-0.01009298381511026,0.0076391171975002566,0.013748226213717822
1971-01-12 01:00:00+00:00,-0.0072704191583904025,0.0010717203942895836,0.0009467784569456845,-0.006850891696836022,-0.0027995376439561514
1971-01-13 01:00:00+00:00,-0.0038719443994862084,0.0034349236289273033,-0.0019084239419630208,0.008923152153562534,-0.004910055809149414
1971-01-14 01:00:00+00:00,0.00566743762580621,-0.006192279511037671,-0.0008931059864814328,-0.007086925814764847,0.0031354044477329597
1971-01-15 01:00:00+00:00,-0.0014136361029903977,0.016408190850914904,-0.001708002094503777,0.024561307076616926,0.009544410042611862
1971-01-18 01:00:00+00:00,-0.00675141875392736,-0.00953273647886101,-0.004596546629627694,-0.0002160526759747356,-0.01641545246737652
1971-01-19 01:00:00+00:00,0.0017629032277462322,0.0032380594747039703,0.004074921837235069,-0.0014971875029093965,-0.002061865173263709
1971-01-20 01:00:00+00:00,0.0005995790543228198,0.0021267149812579707,-0.004146570921032787,0.018851210016195708,0.0025886565806467884
1971-01-21 01:00:00+00:00,-0.00614557066339548,-0.01317376191504522,-0.014953166966321523,-0.029339214716749752,-0.004720276226828666
1971-01-22 01:00:00+00:00,0.004898692297826162,0.006535937987851129,0.0122681640800099,0.0005508306486263065,0.00486260701735515
1971-01-25 01:00:00+00:00,-0.0116286357916718,0.002068232917142504,0.005060781473676844,3.442928439291665e-05,-0.00854839837961276
1971-01-26 01:00:00+00:00,-0.00029544262619953584,-0.0024728515744385504,-0.0067393281655760105,0.0040193814883363295,-0.009385594059873471
1971-01-27 01:00:00+00:00,-0.005326146482792432,-0.009685252629489364,-0.016129880886091488,-0.011451077089151985,-0.008902922583752191
1971-01-28 01:00:00+00:00,-0.006119445678966634,-0.005531501102318466,-0.00414766052029849,-0.0035010139942515425,0.0019160005694978668
1971-01-29 01:00:00+00:00,0.005087910554162077,0.005713438374094498,0.002501010272202667,-0.009393413040043598,0.0059598727054937925
1971-02-01 01:00:00+00:00,-0.0069723244746097476,-0.00488304633349349,-0.005250488445963257,-0.006288199213252784,0.0005691076957059561
1971-02-02 01:00:00+00:00,0.011016821967304816,0.006244401708639745,-0.004473797032555225,0.014161327014673129,0.020303121401329092
1971-02-03 01:00:00+00:00,-0.004464924968847969,-0.0036105074905237447,0.004854995612230296,-0.014208152964639436,-0.0028165299278398634
1971-02-04 01:00:00+00:00,0.0022777136611103737,-0.009536086868676547,-0.010540768776564253,-0.0205392351178026,0.0012142221000363896
1971-02-05 01:00:00+00:00,-0.00013435024744620425,-0.0017842183393805566,0.0022166273830835654,-0.011491021032277395,0.009805442243430398
1971-02-08 01:00:00+00:00,0.005048211520872434,-0.009587117157807154,0.0010701636243686634,-0.023991455334769547,0.00989084027036596
1971-02-09 01:00:00+00:00,-0.005746562067105667,0.003744278775650073,0.01043032386917401,0.007349201246363297,-0.004004768004297228
1971-02-10 01:00:00+00:00,-0.00010533868267840162,-0.0019701311987620524,0.00458916024405135,-0.0037522386067843074,-0.0028995234664970972
1971-02-11 01:00:00+00:00,-0.0015811534684050121,0.0031264338450385947,0.002662267896412616,0.009847722588917949,0.0038569520682132704
1971-02-12 01:00:00+00:00,0.0010568983816405734,0.0032914208649976314,0.006057804911290849,0.0004280683494810749,-0.00044672680053764284
1971-02-16 01:00:00+00:00,-0.0055805809546153745,0.0012554825753456475,-0.006734826496682272,-0.0002475956230542954,-0.025266521604513877
1971-02-17 01:00:00+00:00,-0.0022022207329153542,0.004764809105591614,-0.008087545588238236,0.008729735298619022,0.005880877044747512
1971-02-18 01:00:00+00:00,0.00442523029758101,0.0025104074490444692,0.0009694416266366662,0.018950767171837142,-0.006920316757371797
1971-02-19 01:00:00+00:00,0.0010338703889200738,-0.005316154844001851,-0.004115328292146346,-0.000684769219654908,-0.002521248285244934
1971-02-22 01:00:00+00:00,-0.0024093251443472927,-0.005412240059970193,0.0030900029662098887,-0.018350673014189734,-0.004531603728558757
1971-02-23 01:00:00+00:00,0.00021733468198591567,0.003149094575106095,0.00013813197970583046,0.010039256718188536,-0.002398709287446598
1971-02-24 01:00:00+00:00,-0.010818672166441948,-0.011575958040792849,-0.017409237791936618,-0.00960788844271316,-0.008694561517126036
1971-02-25 01:00:00+00:00,-0.0002954317823027834,0.004908581042468416,0.0013911771615336996,0.008003641123715117,-0.0016087842944873
1971-02-26 01:00:00+00:00,0.0009608716622944405,-0.0041761453326952585,0.0065299110614432925,-0.018390107582435762,0.004762556047634857
1971-03-01 01:00:00+00:00,-0.002330351291539202,-0.005378026724844498,-0.003400671765940823,-0.018403027201198907,0.004866001592494981
1971-03-02 01:00:00+00:00,0.01501846228893024,-0.0019193232525275166,0.004167705256882939,0.0004261543569970979,0.006103300484000326
1971-03-03 01:00:00+00:00,-0.003940815933918223,0.00040674859006521237,0.002382600801802235,-0.002719731793255303,-0.0032093484833576567
1971-03-04 01:00:00+00:00,-0.0052670300254656095,0.002187139415382012,-0.003905344780320163,-0.0018938797818398745,-0.0023435846833901467
1971-03-05 01:00:00+00:00,-0.0009444321166672484,-0.0016402909998338077,0.0009374134479101109,0.0021907307288002494,0.0057357998349613
1971-03-08 01:00:00+00:00,0.010809299752472898,-0.007455074163859045,-0.006538685575628192,-0.0062714155645595465,-0.004566525845667175
1971-03-09 01:00:00+00:00,-0.004268470645431905,-0.0008764181614535301,0.002922605194769378,0.004237608543276152,-0.00020128626041443411
1971-03-10 01:00:00+00:00,0.006823972529844972,0.006447916503539528,0.00818317730708176,0.01634428544435641,0.0013868463318504475
1971-03-11 01:00:00+00:00,-0.0022550093607345595,-0.0059366162337908,-0.005783390849552089,-0.012697594504262966,-0.0004366414369225322
1971-03-12 01:00:00+00:00,-0.0018454154211914743,0.001269497261690475,0.0033428212039069254,0.003122781091938849,0.0011743429865830601
1971-03-15 01:00:00+00:00,0.0015815374829345808,-0.001204399064926043,-0.0015468532400068997,0.010173702252176002,-0.0034324662798421854
1971-03-16 01:00:00+00:00,-5.5867911811623844e-05,-0.0031395215405784437,-0.0007417102452440105,-0.00891923984445894,-0.007030569110092453
1971-03-17 01:00:00+00:00,-0.01769489725942341,-0.018697968590778987,-0.00531390318252184,-0.010711687887571259,-0.01272619896149671
1971-03-18 01:00:00+00:00,-0.003212513023758609,0.007598076839914614,0.0012466764150902963,0.004252848216152398,0.006707795654061267
1971-03-19 01:00:00+00:00,-0.0046216799566824555,-0.0068054869287436145,-0.007635174198645228,-0.00848094439335013,0.0010872069993115704
1971-03-22 01:00:00+00:00,-0.0037802891849515537,-0.000768058214321126,0.004191039505187995,-0.004362628334534367,0.0017369270688463488
1971-03-23 01:00:00+00:00,-0.0008763328585706491,0.005569810363895315,0.003194083745402594,0.008537943916601847,0.005083601171983793
1971-03-24 01:00:00+00:00,0.007326864483096358,-0.0011441172461709153,-3.3707692727788334e-05,0.007320461637272744,-0.005637649660004261
1971-03-25 01:00:00+00:00,-0.004630585315370557,-0.00015402883977831553,-0.0033237372133091934,-0.003120449755157934,-0.0023866300854654687
1971-03-26 01:00:00+00:00,0.000422408149775774,0.00014953342556778786,-0.0009264012802134362,-0.0036132932245290603,-0.006830354705814847
1971-03-29 01:00:00+00:00,-0.0038809808043963273,-0.004290217414451881,-0.004043922505326835,0.002158383787305467,0.001991676530148376
1971-03-30 01:00:00+00:00,-0.009644351369277361,-0.012514731168086853,-0.00612677351484802,-0.02546350401245858,-0.002143649488620303
1971-03-31 01:00:00+00:00,-0.0001167396204938562,-8.915716165222272e-05,-0.0021342307994978538,0.0008774641128493953,0.004434420393299478
1971-04-01 01:00:00+00:00,0.002867319510702398,-0.012901213217325982,-0.0015598436688508952,-0.029268306105657674,0.014761175074617348
1971-04-02 01:00:00+00:00,0.0054174083258744146,-0.001771462913021997,0.004873365494081228,-0.0005333238834455663,0.004380100551073406
1971-04-05 01:00:00+00:00,-0.004633886731754633,-0.015800806243445244,-0.00982441627796966,-0.03264705778706375,-0.00396121026868446
1971-04-06 01:00:00+00:00,0.004365169244801775,-0.0004624947128948143,-0.00208975243038891,0.005194752387613391,0.012746380927245185
1971-04-07 01:00:00+00:00,-0.002440670865705854,-0.007345826123084306,-0.00835052340371725,-0.01990629268810703,-0.010080495445789203
1971-04-08 01:00:00+00:00,0.005564371524870713,-0.00807404848491088,-0.001985058742833947,-0.010296348582624045,0.019021778236279107
1971-04-12 01:00:00+00:00,0.019564392560963935,-0.0012622195301899238,-0.006293416547396249,0.00012999589920609494,0.02425963413804996
1971-04-13 01:00:00+00:00,-0.0035689700843655695,0.007358546212488605,0.0025559534338067463,0.007211757579984984,-0.0027756362737553627
1971-04-14 01:00:00+00:00,0.007012927322253906,0.0021024060649474123,0.0037183767437297226,-0.0025247623873316635,0.006156826035979787
1971-04-15 01:00:00+00:00,-0.0010897827449493649,0.0010562785128478704,0.0009064174208353558,0.012702374743993676,-4.8195287817814295e-05
1971-04-16 01:00:00+00:00,-0.013141940913906225,-0.002559837474206539,0.0011853439796486002,-0.011691560920379696,-0.021783800889426858
1971-04-19 01:00:00+00:00,0.000890404610780078,0.013074179435690673,0.014347028668381362,0.0018823303268284465,-0.041206825079211
1971-04-20 01:00:00+00:00,-0.005359648888594493,0.0002174662206349408,-0.0036143171968868303,0.013060918622603272,-0.0007615475984219639
1971-04-21 01:00:00+00:00,0.0002469385872911321,0.00035725660798594975,0.006150928697042315,-0.009510583652670513,0.004734484407268083
1971-04-22 01:00:00+00:00,-0.0006530244955658182,0.000399363697103779,0.012255776438223577,-0.002722562501341482,0.0067556498660358245
1971-04-23 01:00:00+00:00,-0.01936295827614644,-0.01014488760523468,-0.0034138943311483316,-0.019681521336489857,-0.015424398722697944
1971-04-26 00:00:00+00:00,-0.015575763046974233,-0.0066244674175749835,-0.007358305964812901,-0.009077765097676951,-0.01571705369737426
1971-04-27 00:00:00+00:00,0.009163435313106965,-0.0021546154746140238,0.0028622806583390547,-0.003192335191313334,0.006052961640800718
1971-04-28 00:00:00+00:00,-0.005679580941619084,0.0021469043184066568,0.007192981554367325,-0.009292624277169995,0.0006243373062982623
1971-04-29 00:00:00+00:00,-0.0018092083497165906,0.0036015699784442893,0.011366189901929835,0.009057172312401994,0.005380198583956407
1971-04-30 00:00:00+00:00,0.0106241594058939,0.006317576427524915,-0.006814903995323461,0.012836354364224027,-0.0025518331578325737
1971-05-03 00:00:00+00:00,0.00033143626694855446,-0.004965024625836515,0.004530477782930648,-0.0032514639611257528,-0.009566195759391228
1971-05-04 00:00:00+00:00,-0.011922404212827264,-0.0005739183080759897,-0.001761845364869677,0.002645716298568835,-0.0029375286011230997
1971-05-05 00:00:00+00:00,0.0157281240404736,0.013646359708613637,-0.003408131508791366,0.02380975304962312,0.00599417268145621
1971-05-06 00:00:00+00:00,0.008638546318121273,-0.0018252165983335877,-0.005729789512546428,-0.000540764922751905,0.005047334109384993
