,asofdate,pnl
0,2008-10-08 22:00:00+00:00,0.0
1,2008-10-09 22:00:00+00:00,0.0
2,2008-10-12 22:00:00+00:00,0.0
3,2008-10-13 22:00:00+00:00,0.0
4,2008-10-14 22:00:00+00:00,0.0
5,2008-10-15 22:00:00+00:00,
6,2008-10-16 22:00:00+00:00,
7,2008-10-19 22:00:00+00:00,
8,2008-10-20 22:00:00+00:00,
9,2008-10-21 22:00:00+00:00,
10,2008-10-22 22:00:00+00:00,0.0
11,2008-10-23 22:00:00+00:00,0.0
12,2008-10-26 22:00:00+00:00,0.0
13,2008-10-27 22:00:00+00:00,0.0
14,2008-10-28 22:00:00+00:00,0.0
15,2008-10-29 22:00:00+00:00,2.0
16,2008-10-30 22:00:00+00:00,2.0
17,2008-11-02 23:00:00+00:00,2.0
18,2008-11-03 23:00:00+00:00,2.0
19,2008-11-04 23:00:00+00:00,2.0
20,2008-11-05 23:00:00+00:00,-0.0
21,2008-11-06 23:00:00+00:00,-0.0
22,2008-11-09 23:00:00+00:00,-0.0
23,2008-11-10 23:00:00+00:00,10.224999999999994
24,2008-11-11 23:00:00+00:00,10.224999999999994
25,2008-11-12 23:00:00+00:00,10.224999999999994
26,2008-11-13 23:00:00+00:00,12.5
27,2008-11-16 23:00:00+00:00,12.5
28,2008-11-17 23:00:00+00:00,3.7750000000000057
29,2008-11-18 23:00:00+00:00,4.775000000000006
30,2008-11-19 23:00:00+00:00,5.775000000000006
31,2008-11-20 23:00:00+00:00,4.5
32,2008-11-23 23:00:00+00:00,6.0
33,2008-11-24 23:00:00+00:00,4.5
34,2008-11-25 23:00:00+00:00,3.5
35,2008-11-27 23:00:00+00:00,3.0
36,2008-11-30 23:00:00+00:00,3.0
37,2008-12-01 23:00:00+00:00,1.5
38,2008-12-02 23:00:00+00:00,2.5
39,2008-12-03 23:00:00+00:00,2.5
40,2008-12-04 23:00:00+00:00,2.0
41,2008-12-07 23:00:00+00:00,1.0
42,2008-12-08 23:00:00+00:00,1.5
43,2008-12-09 23:00:00+00:00,0.5
44,2008-12-10 23:00:00+00:00,0.5
45,2008-12-11 23:00:00+00:00,0.5
46,2008-12-14 23:00:00+00:00,0.5
47,2008-12-15 23:00:00+00:00,0.5
48,2008-12-16 23:00:00+00:00,0.5
49,2008-12-17 23:00:00+00:00,0.5
50,2008-12-18 23:00:00+00:00,0.5
51,2008-12-21 23:00:00+00:00,0.5
52,2008-12-22 23:00:00+00:00,0.25
53,2008-12-23 23:00:00+00:00,1.25
54,2008-12-25 23:00:00+00:00,1.25
55,2008-12-28 23:00:00+00:00,-1.25
56,2008-12-29 23:00:00+00:00,-2.0
57,2008-12-30 23:00:00+00:00,-1.75
58,2009-01-01 23:00:00+00:00,-0.75
59,2009-01-04 23:00:00+00:00,-0.75
60,2009-01-05 23:00:00+00:00,0.0
61,2009-01-06 23:00:00+00:00,0.0
62,2009-01-07 23:00:00+00:00,0.0
63,2009-01-08 23:00:00+00:00,0.0
64,2009-01-11 23:00:00+00:00,0.0
65,2009-01-12 23:00:00+00:00,-0.0
66,2009-01-13 23:00:00+00:00,-0.0
67,2009-01-14 23:00:00+00:00,0.25
68,2009-01-15 23:00:00+00:00,0.25
69,2009-01-18 23:00:00+00:00,1.0
70,2009-01-20 23:00:00+00:00,1.0
71,2009-01-21 23:00:00+00:00,0.09999999999999432
72,2009-01-22 23:00:00+00:00,-0.15000000000000568
73,2009-01-25 23:00:00+00:00,1.75
74,2009-01-26 23:00:00+00:00,1.0
75,2009-01-27 23:00:00+00:00,-1.0
76,2009-01-28 23:00:00+00:00,-1.9000000000000057
77,2009-01-29 23:00:00+00:00,-2.1500000000000057
78,2009-02-01 23:00:00+00:00,-0.25
79,2009-02-02 23:00:00+00:00,-0.25
80,2009-02-03 23:00:00+00:00,0.25
81,2009-02-04 23:00:00+00:00,0.25
82,2009-02-05 23:00:00+00:00,-0.0
83,2009-02-08 23:00:00+00:00,-0.0
84,2009-02-09 23:00:00+00:00,-0.25
85,2009-02-10 23:00:00+00:00,-0.0
86,2009-02-11 23:00:00+00:00,-0.0
87,2009-02-12 23:00:00+00:00,-0.0
88,2009-02-15 23:00:00+00:00,-0.0
89,2009-02-17 23:00:00+00:00,0.5
90,2009-02-18 23:00:00+00:00,0.0
91,2009-02-19 23:00:00+00:00,0.0
92,2009-02-22 23:00:00+00:00,0.0
93,2009-02-23 23:00:00+00:00,0.0
94,2009-02-24 23:00:00+00:00,0.0
95,2009-02-25 23:00:00+00:00,-0.0
96,2009-02-26 23:00:00+00:00,-0.0
97,2009-03-01 23:00:00+00:00,0.45000000000000284
98,2009-03-02 23:00:00+00:00,0.45000000000000284
99,2009-03-03 23:00:00+00:00,0.45000000000000284
100,2009-03-04 23:00:00+00:00,-0.45000000000000284
101,2009-03-05 23:00:00+00:00,-0.7000000000000028
102,2009-03-08 22:00:00+00:00,-0.25
103,2009-03-09 22:00:00+00:00,-1.0
104,2009-03-10 22:00:00+00:00,-1.0
105,2009-03-11 22:00:00+00:00,0.0
106,2009-03-12 22:00:00+00:00,0.0
107,2009-03-15 22:00:00+00:00,0.0
108,2009-03-16 22:00:00+00:00,0.0
109,2009-03-17 22:00:00+00:00,0.0
110,2009-03-18 22:00:00+00:00,0.0
111,2009-03-19 22:00:00+00:00,0.0
112,2009-03-22 22:00:00+00:00,0.0
113,2009-03-23 22:00:00+00:00,0.0
114,2009-03-24 22:00:00+00:00,0.0
115,2009-03-25 22:00:00+00:00,0.0
116,2009-03-26 22:00:00+00:00,0.0
117,2009-03-29 22:00:00+00:00,0.0
118,2009-03-30 22:00:00+00:00,0.0
119,2009-03-31 22:00:00+00:00,0.0
120,2009-04-01 22:00:00+00:00,0.0
121,2009-04-02 22:00:00+00:00,0.0
122,2009-04-05 22:00:00+00:00,0.0
123,2009-04-06 22:00:00+00:00,0.0
124,2009-04-07 22:00:00+00:00,0.0
125,2009-04-08 22:00:00+00:00,-0.0
126,2009-04-12 22:00:00+00:00,-0.0
127,2009-04-13 22:00:00+00:00,-0.0
128,2009-04-14 22:00:00+00:00,-1.0
129,2009-04-15 22:00:00+00:00,-1.0
130,2009-04-16 22:00:00+00:00,0.0
131,2009-04-19 22:00:00+00:00,0.0
132,2009-04-20 22:00:00+00:00,0.0
133,2009-04-21 22:00:00+00:00,0.0
134,2009-04-22 22:00:00+00:00,0.0
135,2009-04-23 22:00:00+00:00,0.0
136,2009-04-26 22:00:00+00:00,-0.25
137,2009-04-27 22:00:00+00:00,-0.5
138,2009-04-28 22:00:00+00:00,-0.5
139,2009-04-29 22:00:00+00:00,-0.5499999999999972
140,2009-04-30 22:00:00+00:00,0.0
141,2009-05-03 22:00:00+00:00,0.0
142,2009-05-04 22:00:00+00:00,0.0
143,2009-05-05 22:00:00+00:00,0.0
144,2009-05-06 22:00:00+00:00,0.0
145,2009-05-07 22:00:00+00:00,-0.0
146,2009-05-10 22:00:00+00:00,-0.0
147,2009-05-11 22:00:00+00:00,-0.5499999999999972
148,2009-05-12 22:00:00+00:00,-0.5499999999999972
149,2009-05-13 22:00:00+00:00,-0.5499999999999972
150,2009-05-14 22:00:00+00:00,0.0
151,2009-05-17 22:00:00+00:00,0.0
152,2009-05-18 22:00:00+00:00,0.0
153,2009-05-19 22:00:00+00:00,0.0
154,2009-05-20 22:00:00+00:00,0.0
155,2009-05-21 22:00:00+00:00,0.0
156,2009-05-24 22:00:00+00:00,0.0
157,2009-05-26 22:00:00+00:00,0.0
158,2009-05-27 22:00:00+00:00,0.0
159,2009-05-28 22:00:00+00:00,0.0
160,2009-06-01 22:00:00+00:00,-0.0
161,2009-06-02 22:00:00+00:00,-0.5
162,2009-06-03 22:00:00+00:00,-0.5
163,2009-06-04 22:00:00+00:00,-0.5
164,2009-06-07 22:00:00+00:00,-0.5
165,2009-06-08 22:00:00+00:00,0.0
166,2009-06-09 22:00:00+00:00,0.0
