,asofdate,pointForecast,close,forecastday,product_name
0,2022-02-24 00:00:00+00:00,15.88308807056187,16.17,1,dot
1,2022-02-25 00:00:00+00:00,15.97057404006153,17.28,2,dot
2,2022-02-26 00:00:00+00:00,15.937455901256506,18.04,3,dot
3,2022-02-27 00:00:00+00:00,15.949963426635822,17.5,4,dot
4,2022-02-28 00:00:00+00:00,15.945235580761262,18.95,5,dot
5,2022-03-01 00:00:00+00:00,19.0816942994157,18.9,1,dot
6,2022-03-02 00:00:00+00:00,18.91466072289489,18.61,2,dot
7,2022-03-03 00:00:00+00:00,18.984898583942027,18.03,3,dot
8,2022-03-04 00:00:00+00:00,18.955256440739277,16.79,4,dot
9,2022-03-05 00:00:00+00:00,18.96774712622868,17.32,5,dot
10,2022-03-06 00:00:00+00:00,17.396140003394684,16.99,1,dot
11,2022-03-07 00:00:00+00:00,17.305979177311833,16.4,2,dot
12,2022-03-08 00:00:00+00:00,17.341746878848333,16.97,3,dot
13,2022-03-09 00:00:00+00:00,17.32752638261288,17.88,4,dot
14,2022-03-10 00:00:00+00:00,17.33317524469804,16.98,5,dot
15,2022-03-11 00:00:00+00:00,16.912490520474016,17.7,1,dot
16,2022-03-12 00:00:00+00:00,17.018464868240443,18.13,2,dot
17,2022-03-13 00:00:00+00:00,16.974329987682157,17.22,3,dot
18,2022-03-14 00:00:00+00:00,16.99266332967626,17.69,4,dot
19,2022-03-15 00:00:00+00:00,16.985039593938072,17.81,5,dot
20,2022-03-16 00:00:00+00:00,17.799626723867622,19.04,1,dot
21,2022-03-17 00:00:00+00:00,17.824384628222383,18.75,2,dot
22,2022-03-18 00:00:00+00:00,17.814231826791538,18.96,3,dot
23,2022-03-19 00:00:00+00:00,17.818392914007216,19.42,4,dot
24,2022-03-20 00:00:00+00:00,17.816687103903206,18.65,5,dot
25,2022-03-21 00:00:00+00:00,18.60693983930453,18.75,1,dot
26,2022-03-22 00:00:00+00:00,18.686638602411946,20.23,2,dot
27,2022-03-23 00:00:00+00:00,18.654021745732354,21.01,3,dot
28,2022-03-24 00:00:00+00:00,18.66734651806418,21.25,4,dot
29,2022-03-25 00:00:00+00:00,18.661899064898794,20.55,5,dot
30,2022-03-26 00:00:00+00:00,20.54249462605505,20.91,1,dot
31,2022-03-27 00:00:00+00:00,20.61478516008507,22.48,2,dot
32,2022-03-28 00:00:00+00:00,20.58477776357913,21.97,3,dot
33,2022-03-29 00:00:00+00:00,20.597215567449396,22.44,4,dot
34,2022-03-30 00:00:00+00:00,20.59205709586225,22.46,5,dot
35,2022-03-31 00:00:00+00:00,22.48765233537356,21.35,1,dot
36,2022-04-01 00:00:00+00:00,22.524490560385665,22.07,2,dot
37,2022-04-02 00:00:00+00:00,22.50903865542891,22.62,3,dot
38,2022-04-03 00:00:00+00:00,22.51551563367936,23.21,4,dot
39,2022-04-04 00:00:00+00:00,22.5127999093863,22.91,5,dot
40,2022-04-05 00:00:00+00:00,22.92310642060143,21.78,1,dot
41,2022-04-06 00:00:00+00:00,22.969180388464036,19.85,2,dot
42,2022-04-07 00:00:00+00:00,22.94937974483286,20.41,3,dot
43,2022-04-08 00:00:00+00:00,22.957882261080048,19.44,4,dot
44,2022-04-09 00:00:00+00:00,22.95422994489926,19.77,5,dot
45,2022-04-10 00:00:00+00:00,19.830764501050883,19.23,1,dot
46,2022-04-11 00:00:00+00:00,19.761838800862872,17.21,2,dot
47,2022-04-12 00:00:00+00:00,19.792580320839026,17.77,3,dot
48,2022-04-13 00:00:00+00:00,19.778850179988876,18.19,4,dot
49,2022-04-14 00:00:00+00:00,19.784978683189035,17.91,5,dot
50,2022-04-15 00:00:00+00:00,17.89683172269862,18.36,1,dot
51,2022-04-16 00:00:00+00:00,17.90901462971456,18.62,2,dot
52,2022-04-17 00:00:00+00:00,17.903763920993942,17.74,3,dot
53,2022-04-18 00:00:00+00:00,17.906026296024525,18.16,4,dot
54,2022-04-19 00:00:00+00:00,17.90505138917129,18.88,5,dot
55,2022-04-20 00:00:00+00:00,18.889485756454864,19.1,1,dot
56,2022-04-21 00:00:00+00:00,18.866661519552544,18.18,2,dot
57,2022-04-22 00:00:00+00:00,18.876692133239114,18.27,3,dot
58,2022-04-23 00:00:00+00:00,18.87228180860082,18.7,4,dot
59,2022-04-24 00:00:00+00:00,18.87422055277004,18.15,5,dot
60,2022-04-25 00:00:00+00:00,18.098154490643893,18.1,1,dot
61,2022-04-26 00:00:00+00:00,18.147280435925705,16.69,2,dot
62,2022-04-27 00:00:00+00:00,18.126120165607812,16.95,3,dot
63,2022-04-28 00:00:00+00:00,18.135224579711423,16.97,4,dot
64,2022-04-29 00:00:00+00:00,18.131305453707228,16.19,5,dot
65,2022-04-30 00:00:00+00:00,16.12977429281153,14.51,1,dot
66,2022-05-01 00:00:00+00:00,16.16533161130607,15.36,2,dot
67,2022-05-02 00:00:00+00:00,16.149599380911173,14.95,3,dot
68,2022-05-03 00:00:00+00:00,16.156553897975964,14.73,4,dot
69,2022-05-04 00:00:00+00:00,16.153478411931456,16.32,5,dot
70,2022-05-05 00:00:00+00:00,16.38394800975696,14.59,1,dot
71,2022-05-06 00:00:00+00:00,16.245515986201934,14.32,2,dot
72,2022-05-07 00:00:00+00:00,16.310559863792484,13.73,3,dot
73,2022-05-08 00:00:00+00:00,16.279897121791944,13.26,4,dot
74,2022-05-09 00:00:00+00:00,16.29432958535331,10.64,5,dot
75,2022-05-10 00:00:00+00:00,10.443020304815,11.35,1,dot
76,2022-05-11 00:00:00+00:00,10.675298628703604,9.05,2,dot
77,2022-05-12 00:00:00+00:00,10.569007059126822,8.68,3,dot
78,2022-05-13 00:00:00+00:00,10.617224695802507,10.44,4,dot
79,2022-05-14 00:00:00+00:00,10.59526443577972,11.28,5,dot
80,2022-05-15 00:00:00+00:00,11.241060076235941,11.79,1,dot
81,2022-05-16 00:00:00+00:00,11.229169576468944,10.62,2,dot
82,2022-05-17 00:00:00+00:00,11.234688991049692,11.02,3,dot
83,2022-05-18 00:00:00+00:00,11.232125887187799,9.47,4,dot
84,2022-05-19 00:00:00+00:00,11.233315911116785,10.02,5,dot
85,2022-05-20 00:00:00+00:00,9.989474954194243,9.67,1,dot
86,2022-05-21 00:00:00+00:00,9.98578193336415,9.98,2,dot
87,2022-05-22 00:00:00+00:00,9.983128843306734,10.14,3,dot
88,2022-05-23 00:00:00+00:00,9.981222675835943,9.88,4,dot
89,2022-05-24 00:00:00+00:00,9.979853062367406,10.18,5,dot
90,2022-05-25 00:00:00+00:00,10.115158968134544,9.87,1,dot
91,2022-05-26 00:00:00+00:00,10.119627270096101,9.12,2,dot
92,2022-05-27 00:00:00+00:00,10.122512630148004,9.11,3,dot
93,2022-05-28 00:00:00+00:00,10.124375581757338,9.64,4,dot
94,2022-05-29 00:00:00+00:00,10.125578308654198,9.98,5,dot
95,2022-05-30 00:00:00+00:00,9.908425159751392,10.47,1,dot
96,2022-05-31 00:00:00+00:00,9.916375102308606,10.34,2,dot
97,2022-06-01 00:00:00+00:00,9.92165871123981,9.45,3,dot
98,2022-06-02 00:00:00+00:00,9.925169462101804,9.88,4,dot
99,2022-06-03 00:00:00+00:00,9.927501871125319,9.365,5,dot
100,2022-06-04 00:00:00+00:00,9.330771633000918,9.44,1,dot
101,2022-06-05 00:00:00+00:00,9.327547769467747,9.339,2,dot
102,2022-06-06 00:00:00+00:00,9.32539626797051,9.492,3,dot
103,2022-06-07 00:00:00+00:00,9.323960288419952,9.214,4,dot
104,2022-06-08 00:00:00+00:00,9.323001809362607,8.995,5,dot
105,2022-06-09 00:00:00+00:00,8.993732213391691,9.228,1,dot
106,2022-06-10 00:00:00+00:00,8.992713863293774,8.652,2,dot
107,2022-06-11 00:00:00+00:00,8.991719495146214,8.03,3,dot
108,2022-06-12 00:00:00+00:00,8.990748541631667,7.393,4,dot
109,2022-06-13 00:00:00+00:00,8.989800448971252,7.032,5,dot
110,2022-06-14 00:00:00+00:00,7.044210533107218,7.349,1,dot
111,2022-06-15 00:00:00+00:00,7.042822385087991,8.491,2,dot
112,2022-06-16 00:00:00+00:00,7.041469985726755,7.113,3,dot
113,2022-06-17 00:00:00+00:00,7.040152407843357,7.269,4,dot
114,2022-06-18 00:00:00+00:00,7.0388687486357355,7.044,5,dot
115,2022-06-19 00:00:00+00:00,7.019318720053538,7.521,1,dot
116,2022-06-20 00:00:00+00:00,7.012944482485458,7.87,2,dot
117,2022-06-21 00:00:00+00:00,7.008504738334468,7.751,3,dot
118,2022-06-22 00:00:00+00:00,7.005411673155097,7.384,4,dot
119,2022-06-23 00:00:00+00:00,7.003256456666371,7.774,5,dot
120,2022-06-24 00:00:00+00:00,7.700282208416723,8.182,1,dot
121,2022-06-25 00:00:00+00:00,7.705259077037063,8.126,2,dot
122,2022-06-26 00:00:00+00:00,7.709098979189012,7.832,3,dot
123,2022-06-27 00:00:00+00:00,7.71206126708046,7.734,4,dot
124,2022-06-28 00:00:00+00:00,7.714346289739876,7.303,5,dot
125,2022-06-29 00:00:00+00:00,7.302608649932841,7.029,1,dot
126,2022-06-30 00:00:00+00:00,7.300286314415819,7.064,2,dot
127,2022-07-01 00:00:00+00:00,7.298074752923508,6.743,3,dot
128,2022-07-02 00:00:00+00:00,7.295968650598883,6.814,4,dot
129,2022-07-03 00:00:00+00:00,7.293962950456232,6.844,5,dot
130,2022-07-04 00:00:00+00:00,6.841181212084869,7.156,1,dot
131,2022-07-05 00:00:00+00:00,6.83910866306122,6.845,2,dot
132,2022-07-06 00:00:00+00:00,6.837132488845653,6.914,3,dot
133,2022-07-07 00:00:00+00:00,6.8352481821721245,7.3,4,dot
134,2022-07-08 00:00:00+00:00,6.8334514488976765,7.041,5,dot
135,2022-07-09 00:00:00+00:00,7.018284336107874,7.249,1,dot
136,2022-07-10 00:00:00+00:00,7.017029882867801,6.855,2,dot
137,2022-07-11 00:00:00+00:00,7.01583448483784,6.521,3,dot
138,2022-07-12 00:00:00+00:00,7.01469535258,6.273,4,dot
139,2022-07-13 00:00:00+00:00,7.013609829268185,6.464,5,dot
140,2022-07-14 00:00:00+00:00,6.4148048155573925,6.722,1,dot
141,2022-07-15 00:00:00+00:00,6.413828948073707,6.794,2,dot
142,2022-07-16 00:00:00+00:00,6.413067889701228,7.192,3,dot
143,2022-07-17 00:00:00+00:00,6.412474338720804,6.919,4,dot
144,2022-07-18 00:00:00+00:00,6.41201141634136,7.654,5,dot
145,2022-07-19 00:00:00+00:00,7.521963512940832,7.794,1,dot
146,2022-07-20 00:00:00+00:00,7.53756657119167,7.469,2,dot
147,2022-07-21 00:00:00+00:00,7.549843605500562,7.528,3,dot
148,2022-07-22 00:00:00+00:00,7.559499773273482,7.295,4,dot
149,2022-07-23 00:00:00+00:00,7.567092202105436,7.321,5,dot
150,2022-07-24 00:00:00+00:00,7.254914966011238,7.394,1,dot
151,2022-07-25 00:00:00+00:00,7.255626826394861,6.757,2,dot
152,2022-07-26 00:00:00+00:00,7.25630536394735,6.782,3,dot
153,2022-07-27 00:00:00+00:00,7.256952135634131,7.687,4,dot
154,2022-07-28 00:00:00+00:00,7.257568625939759,7.856,5,dot
155,2022-07-29 00:00:00+00:00,7.740380656113265,8.186,1,dot
156,2022-07-30 00:00:00+00:00,7.751333971937411,8.212,2,dot
157,2022-07-31 00:00:00+00:00,7.7604251980782655,8.633,3,dot
158,2022-08-01 00:00:00+00:00,7.767969225172233,8.18,4,dot
159,2022-08-02 00:00:00+00:00,7.774228216951706,7.928,5,dot
160,2022-08-03 00:00:00+00:00,7.976149221180837,8.003,1,dot
161,2022-08-04 00:00:00+00:00,7.7860751628057425,8.092,2,dot
162,2022-08-05 00:00:00+00:00,7.9610780208112955,8.81,3,dot
163,2022-08-06 00:00:00+00:00,7.799658200791803,8.521,4,dot
164,2022-08-07 00:00:00+00:00,7.9483001800795074,8.655,5,dot
165,2022-08-08 00:00:00+00:00,8.558152472757028,9.276,1,dot
166,2022-08-09 00:00:00+00:00,8.566951523779238,8.902,2,dot
167,2022-08-10 00:00:00+00:00,8.574133056117116,9.529,3,dot
168,2022-08-11 00:00:00+00:00,8.57999340713478,9.204,4,dot
169,2022-08-12 00:00:00+00:00,8.584774962253524,9.487,5,dot
170,2022-08-13 00:00:00+00:00,9.390518840055092,9.31,1,dot
171,2022-08-14 00:00:00+00:00,9.40360502318001,8.955,2,dot
172,2022-08-15 00:00:00+00:00,9.413222724611423,8.787,3,dot
173,2022-08-16 00:00:00+00:00,9.420288993283958,8.843,4,dot
174,2022-08-17 00:00:00+00:00,9.425479462747411,8.372,5,dot
175,2022-08-18 00:00:00+00:00,8.346564246674797,8.083,1,dot
176,2022-08-19 00:00:00+00:00,8.342895964704113,7.303,2,dot
177,2022-08-20 00:00:00+00:00,8.340079263268454,7.228,3,dot
178,2022-08-21 00:00:00+00:00,8.337916255639293,7.437,4,dot
179,2022-08-22 00:00:00+00:00,8.336255119040953,7.401,5,dot
180,2022-08-23 00:00:00+00:00,7.364879392290128,7.637,1,dot
181,2022-08-24 00:00:00+00:00,7.364138011124558,7.564,2,dot
182,2022-08-25 00:00:00+00:00,7.364218140195152,7.583,3,dot
183,2022-08-26 00:00:00+00:00,7.364209479350137,6.922,4,dot
184,2022-08-27 00:00:00+00:00,7.364210415462742,7.044,5,dot
185,2022-08-28 00:00:00+00:00,6.995147788841174,6.861,1,dot
186,2022-08-29 00:00:00+00:00,7.010548055271541,7.276,2,dot
187,2022-08-30 00:00:00+00:00,7.007670241614239,7.012,3,dot
188,2022-08-31 00:00:00+00:00,7.008207441972081,7.036,4,dot
189,2022-09-01 00:00:00+00:00,7.008107143118487,7.184,5,dot
190,2022-09-02 00:00:00+00:00,7.132157496857424,7.298,1,dot
191,2022-09-03 00:00:00+00:00,7.146863267061031,7.29,2,dot
192,2022-09-04 00:00:00+00:00,7.14357562624912,7.375,3,dot
193,2022-09-05 00:00:00+00:00,7.144309896722766,7.368,4,dot
194,2022-09-06 00:00:00+00:00,7.144145866944578,6.874,5,dot
195,2022-09-07 00:00:00+00:00,6.87079801462605,7.201,1,dot
196,2022-09-08 00:00:00+00:00,6.825088463569603,7.389,2,dot
197,2022-09-09 00:00:00+00:00,6.83965221570644,7.762,3,dot
198,2022-09-10 00:00:00+00:00,6.834998049498917,7.782,4,dot
199,2022-09-11 00:00:00+00:00,6.836483967690449,7.702,5,dot
200,2022-09-12 00:00:00+00:00,7.663350770176447,7.665,1,dot
201,2022-09-13 00:00:00+00:00,7.660058922141935,7.065,2,dot
202,2022-09-14 00:00:00+00:00,7.661053543950518,7.208,3,dot
203,2022-09-15 00:00:00+00:00,7.660752963343594,6.932,4,dot
204,2022-09-16 00:00:00+00:00,7.660843795226644,6.906,5,dot
205,2022-09-17 00:00:00+00:00,6.863603415504007,7.059,1,dot
206,2022-09-18 00:00:00+00:00,6.873495174354943,6.446,2,dot
207,2022-09-19 00:00:00+00:00,6.870189123992183,6.383,3,dot
208,2022-09-20 00:00:00+00:00,6.871293374515706,6.287,4,dot
209,2022-09-21 00:00:00+00:00,6.8709244660878035,6.125,5,dot
210,2022-09-22 00:00:00+00:00,6.097817155426804,6.442,1,dot
211,2022-09-23 00:00:00+00:00,6.085952187363872,6.433,2,dot
212,2022-09-24 00:00:00+00:00,6.089835054431328,6.27,3,dot
213,2022-09-25 00:00:00+00:00,6.088563262388484,6.197,4,dot
214,2022-09-26 00:00:00+00:00,6.088979705847703,6.559,5,dot
215,2022-09-27 00:00:00+00:00,6.4890972028838565,6.369,1,dot
216,2022-09-28 00:00:00+00:00,6.532546165504933,6.391,2,dot
217,2022-09-29 00:00:00+00:00,6.521097075130245,6.437,3,dot
218,2022-09-30 00:00:00+00:00,6.524104634962401,6.32,4,dot
219,2022-10-01 00:00:00+00:00,6.523313934107178,6.27,5,dot
220,2022-10-02 00:00:00+00:00,6.245069951391649,6.16,1,dot
221,2022-10-03 00:00:00+00:00,6.243038096032639,6.37,2,dot
222,2022-10-04 00:00:00+00:00,6.243444574020978,6.496,3,dot
223,2022-10-05 00:00:00+00:00,6.243363244332156,6.437,4,dot
224,2022-10-06 00:00:00+00:00,6.243379516582493,6.345,5,dot
225,2022-10-07 00:00:00+00:00,6.325379240068374,6.33,1,dot
226,2022-10-08 00:00:00+00:00,6.317366292647261,6.31,2,dot
227,2022-10-09 00:00:00+00:00,6.318840210598936,6.478,3,dot
228,2022-10-10 00:00:00+00:00,6.318568929033333,6.253,4,dot
229,2022-10-11 00:00:00+00:00,6.3186188540613655,6.181,5,dot
230,2022-10-12 00:00:00+00:00,6.155358046832484,6.173,1,dot
231,2022-10-13 00:00:00+00:00,6.152363047356251,6.113,2,dot
232,2022-10-14 00:00:00+00:00,6.152983420193123,6.048,3,dot
233,2022-10-15 00:00:00+00:00,6.152854888583169,6.052,4,dot
234,2022-10-16 00:00:00+00:00,6.152881517050241,6.18,5,dot
235,2022-10-17 00:00:00+00:00,6.129970837135639,6.255,1,dot
236,2022-10-18 00:00:00+00:00,6.15251769179195,6.157,2,dot
237,2022-10-19 00:00:00+00:00,6.148221297500897,6.102,3,dot
238,2022-10-20 00:00:00+00:00,6.149038546041708,5.885,4,dot
239,2022-10-21 00:00:00+00:00,6.148883038884044,5.835,5,dot
240,2022-10-22 00:00:00+00:00,5.809420710248922,5.847,1,dot
241,2022-10-23 00:00:00+00:00,5.807464346140015,5.963,2,dot
242,2022-10-24 00:00:00+00:00,5.807808076510822,5.915,3,dot
243,2022-10-25 00:00:00+00:00,5.807747673719568,6.44,4,dot
244,2022-10-26 00:00:00+00:00,5.807758287831288,6.467,5,dot
245,2022-10-27 00:00:00+00:00,6.440878063801599,6.331,1,dot
246,2022-10-28 00:00:00+00:00,6.438005089605224,6.517,2,dot
247,2022-10-29 00:00:00+00:00,6.43872777057813,6.64,3,dot
248,2022-10-30 00:00:00+00:00,6.438545946134409,6.653,4,dot
249,2022-10-31 00:00:00+00:00,6.4385916902340075,6.624,5,dot
250,2022-11-01 00:00:00+00:00,6.601481288681973,6.455,1,dot
251,2022-11-02 00:00:00+00:00,6.600213123196294,6.255,2,dot
252,2022-11-03 00:00:00+00:00,6.600524977346677,6.425,3,dot
253,2022-11-04 00:00:00+00:00,6.6004482824752895,7.058,4,dot
254,2022-11-05 00:00:00+00:00,6.6004671437690625,7.028,5,dot
