asofdate,time,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
2012-06-08 13:30:00+00:00,2012-06-08 13:30:00+00:00,34.52089826333113,40.51,5,civ,30.832400000000003,0.1403999999999996
2012-06-15 13:30:00+00:00,2012-06-15 13:30:00+00:00,40.51255132440553,43.5,5,civ,31.5464,0.2848000000000006
2012-06-22 13:30:00+00:00,2012-06-22 13:30:00+00:00,43.46812226543465,41.2,5,civ,33.0994,0.2800000000000011
2012-06-29 13:30:00+00:00,2012-06-29 13:30:00+00:00,41.16124293549421,46.09,5,civ,34.8828,0.3754000000000062
2012-07-09 13:30:00+00:00,2012-07-09 13:30:00+00:00,46.0409922049905,48.91,5,civ,36.7808,0.4857999999999975
2012-07-16 13:30:00+00:00,2012-07-16 13:30:00+00:00,48.93095487991387,45.52,5,civ,38.278400000000005,0.3708000000000027
2012-07-23 13:30:00+00:00,2012-07-23 13:30:00+00:00,45.50191758763511,51.49,5,civ,40.3582,0.5105999999999966
2012-07-30 13:30:00+00:00,2012-07-30 13:30:00+00:00,51.53117454729651,45.78,5,civ,41.85060000000001,0.2518000000000029
2012-08-06 13:30:00+00:00,2012-08-06 13:30:00+00:00,45.81898480005708,41.79,5,civ,42.68780000000001,0.1282000000000067
2012-08-13 13:30:00+00:00,2012-08-13 13:30:00+00:00,41.79458054178618,34.53,5,civ,42.9414,-0.0001999999999995
2012-08-20 13:30:00+00:00,2012-08-20 13:30:00+00:00,34.53322326596651,30.16,5,civ,42.21979999999999,-0.2070000000000078
2012-08-27 13:30:00+00:00,2012-08-27 13:30:00+00:00,30.147726756854333,31.76,5,civ,41.6968,-0.2347999999999928
2012-09-04 13:30:00+00:00,2012-09-04 13:30:00+00:00,31.75706879757424,31.34,5,civ,40.333400000000005,-0.1971999999999951
2012-09-11 13:30:00+00:00,2012-09-11 13:30:00+00:00,31.32897554277883,31.73,5,civ,38.888,-0.2871999999999985
2012-09-18 13:30:00+00:00,2012-09-18 13:30:00+00:00,31.721017071839587,30.65,5,civ,37.367,-0.3652000000000086
2012-09-25 13:30:00+00:00,2012-09-25 13:30:00+00:00,30.635634694332406,28.42,5,civ,35.93,-0.3419999999999987
2012-10-02 13:30:00+00:00,2012-10-02 13:30:00+00:00,28.377595470971222,27.4,5,civ,33.962999999999994,-0.4818000000000069
2012-10-09 13:30:00+00:00,2012-10-09 13:30:00+00:00,27.35854562296601,28.71,5,civ,32.1316,-0.3414000000000001
2012-10-16 13:30:00+00:00,2012-10-16 13:30:00+00:00,28.66362729494186,23.56,5,civ,30.347800000000003,-0.3645999999999993
2012-10-23 13:30:00+00:00,2012-10-23 13:30:00+00:00,23.52286783067545,23.82,5,civ,28.8838,-0.2142000000000017
2012-11-01 13:30:00+00:00,2012-11-01 13:30:00+00:00,23.782887959837925,23.88,5,civ,28.1892,-0.1256000000000021
2012-11-08 14:30:00+00:00,2012-11-08 14:30:00+00:00,23.842690182585557,24.4,5,civ,27.3438,-0.1472000000000015
2012-11-15 14:30:00+00:00,2012-11-15 14:30:00+00:00,24.362818599406257,23.11,5,civ,26.718400000000003,-0.1646
2012-11-23 14:30:00+00:00,2012-11-23 14:30:00+00:00,23.0870862640124,18.17,5,civ,25.562600000000003,-0.2711999999999968
2012-11-30 14:30:00+00:00,2012-11-30 14:30:00+00:00,18.137496350033963,18.73,5,civ,24.637600000000003,-0.238399999999995
2012-12-07 14:30:00+00:00,2012-12-07 14:30:00+00:00,18.69782799084159,22.05,5,civ,23.7266,-0.1274000000000015
2012-12-14 14:30:00+00:00,2012-12-14 14:30:00+00:00,22.021798002081116,23.75,5,civ,23.0418,-0.0729999999999968
2012-12-21 14:30:00+00:00,2012-12-21 14:30:00+00:00,23.72761443528914,25.3,5,civ,22.8576,-0.0682000000000009
2012-12-31 14:30:00+00:00,2012-12-31 14:30:00+00:00,25.26984776048952,26.61,5,civ,22.7118,0.0609999999999963
2013-01-08 14:30:00+00:00,2013-01-08 14:30:00+00:00,26.56926775103773,28.51,5,civ,23.175,0.0938000000000016
2013-01-15 14:30:00+00:00,2013-01-15 14:30:00+00:00,28.480266581432275,21.31,5,civ,23.288,-0.0514000000000045
2013-01-23 14:30:00+00:00,2013-01-23 14:30:00+00:00,21.28636734758374,18.84,5,civ,22.872200000000003,-0.1112000000000001
2013-01-30 14:30:00+00:00,2013-01-30 14:30:00+00:00,18.81471805065172,19.36,5,civ,22.4058,-0.0749999999999992
2013-02-06 14:30:00+00:00,2013-02-06 14:30:00+00:00,19.32753442379781,19.15,5,civ,22.3712,0.0196000000000005
2013-02-13 14:30:00+00:00,2013-02-13 14:30:00+00:00,19.12076692777528,19.56,5,civ,22.3144,0.0166000000000003
2013-02-21 14:30:00+00:00,2013-02-21 14:30:00+00:00,19.53891290741543,19.93,5,civ,22.2188,-0.0423999999999971
2013-02-28 14:30:00+00:00,2013-02-28 14:30:00+00:00,19.92943658013203,19.92,5,civ,21.941000000000003,-0.0765999999999991
2013-03-07 14:30:00+00:00,2013-03-07 14:30:00+00:00,19.89823475158584,22.21,5,civ,21.5236,-0.061799999999998
2013-03-14 13:30:00+00:00,2013-03-14 13:30:00+00:00,22.192980473655325,23.18,5,civ,21.37,-0.0686
2013-03-21 13:30:00+00:00,2013-03-21 13:30:00+00:00,23.158001914523595,23.25,5,civ,20.8518,-0.1051999999999999
