,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
10,2012-08-13 13:30:00+00:00,-650.5485748503469,-639.9602875878126,-646.2880674240067,0.04252118641044636,0.004325131520719909,5,True,252,1500,1,0,0 days 00:00:00.092996,civ,0.062194001943262994
11,2012-08-20 13:30:00+00:00,-646.0862615878744,-635.4979743253401,-641.8257541615343,0.043505574463937144,0.004402450268438701,5,True,252,1500,1,0,0 days 00:00:00.116002,civ,0.06243464212390224
12,2012-08-27 13:30:00+00:00,-641.4857421968148,-630.8974549342805,-637.2252347704747,0.04400619284340778,0.004483642090751615,5,True,252,1500,1,0,0 days 00:00:00.106997,civ,0.062349570763384286
13,2012-09-04 13:30:00+00:00,-640.8507387305502,-630.2624514680159,-636.5902313042101,0.04416154097130988,0.00449562337949434,5,True,252,1500,1,0,0 days 00:00:00.114997,civ,0.0626842674569456
14,2012-09-11 13:30:00+00:00,-647.8527354142487,-637.2644481517144,-643.5922279879086,0.04325736581478518,0.004371702316502747,5,True,252,1500,1,0,0 days 00:00:00.101997,civ,0.06226661834695727
15,2012-09-18 13:30:00+00:00,-643.5840933322185,-632.9958060696841,-639.3235859058783,0.043804338894958335,0.004446436832870745,5,True,252,1500,1,0,0 days 00:00:00.099005,civ,0.06240601147556662
16,2012-09-25 13:30:00+00:00,-645.571099046765,-634.9828117842306,-641.3105916204248,0.043501376692980764,0.004411465694751945,5,True,252,1500,1,0,0 days 00:00:00.097998,civ,0.06229360959909643
17,2012-10-02 13:30:00+00:00,-643.687411884645,-633.0991246221107,-639.4269044583049,0.04390091117815809,0.0044447939916393685,5,True,252,1500,1,0,0 days 00:00:00.113036,civ,0.06255830362004064
18,2012-10-09 13:30:00+00:00,-642.9221915569118,-632.3339042943775,-638.6616841305716,0.04413871810635818,0.004458228957233663,5,True,252,1500,1,0,0 days 00:00:00.163978,civ,0.06250537069309474
19,2012-10-16 13:30:00+00:00,-646.482097283871,-635.8938100213367,-642.2215898575308,0.043971271304285756,0.004395696515834255,5,True,252,1500,1,0,0 days 00:00:00.155985,civ,0.06252133341544949
20,2012-10-23 13:30:00+00:00,-646.9079301531175,-636.3196428905832,-642.6474227267773,0.04382018172229848,0.004388185912873603,5,True,252,1500,1,0,0 days 00:00:00.110012,civ,0.06235904460111702
21,2012-11-01 13:30:00+00:00,-647.2864368943218,-636.6981496317875,-643.0259294679817,0.04379322209305711,0.004381594895843805,5,True,252,1500,1,0,0 days 00:00:00.089996,civ,0.062355869514557044
22,2012-11-08 14:30:00+00:00,-646.9644291859098,-636.3761419233755,-642.7039217595697,0.043912859263007156,0.004387167262731408,5,True,252,1500,1,0,0 days 00:00:00.083997,civ,0.06234183482939144
23,2012-11-15 14:30:00+00:00,-647.783167141797,-637.1948798792627,-643.5226597154568,0.04413334525206383,0.004372930189828824,5,True,252,1500,1,0,0 days 00:00:00.086997,civ,0.06228568433428177
24,2012-11-23 14:30:00+00:00,-670.6596072480014,-660.0713199854671,-666.3990998216613,0.04270677273543298,0.0039935546959772635,5,True,252,1500,1,0,0 days 00:00:00.117001,civ,0.06236576751417391
25,2012-11-30 14:30:00+00:00,-670.086291917028,-659.4980046544937,-665.8257844906879,0.04271154180580045,0.004002683184803593,5,True,252,1500,1,0,0 days 00:00:00.143013,civ,0.062407982198347894
26,2012-12-07 14:30:00+00:00,-669.4953815625876,-658.9070943000532,-665.2348741362474,0.04274829516150477,0.004011986637606662,5,True,252,1500,1,0,0 days 00:00:00.086985,civ,0.06251342237896192
27,2012-12-14 14:30:00+00:00,-668.4818233557268,-657.8935360931924,-664.2213159293866,0.04287116984319401,0.0040281572491314265,5,True,252,1500,1,0,0 days 00:00:00.096006,civ,0.06241719498509244
28,2012-12-21 14:30:00+00:00,-665.5658441786073,-654.977556916073,-661.3053367522672,0.04323034151210139,0.004075013053302454,5,True,252,1500,1,0,0 days 00:00:00.067004,civ,0.06256650028428931
29,2012-12-31 14:30:00+00:00,-612.2826119809203,-601.6943247183859,-608.0221045545801,0.046379586517668416,0.005034150524294819,5,True,252,1500,1,0,0 days 00:00:00.072991,civ,0.06184600040451181
30,2013-01-08 14:30:00+00:00,-611.9137326168537,-601.3254453543194,-607.6532251905136,0.04625776118544345,0.005041609569279477,5,True,252,1500,1,0,0 days 00:00:00.067994,civ,0.06187181924913588
31,2013-01-15 14:30:00+00:00,-611.1632281367207,-600.5749408741864,-606.9027207103805,0.04623330055433269,0.00505661719814589,5,True,252,1500,1,0,0 days 00:00:00.078002,civ,0.06190185788465791
32,2013-01-23 14:30:00+00:00,-611.361744676461,-600.7734574139266,-607.1012372501208,0.04621476389564558,0.005053458231028919,5,True,252,1500,1,0,0 days 00:00:00.110007,civ,0.0621564925029408
33,2013-01-30 14:30:00+00:00,-613.3594793182084,-602.7711920556741,-609.0989718918682,0.04598619063375646,0.00501285285569635,5,True,252,1500,1,0,0 days 00:00:00.077028,civ,0.06187573975960185
34,2013-02-06 14:30:00+00:00,-613.5557365526255,-602.9674492900912,-609.2952291262853,0.04590592684457461,0.005008832967712012,5,True,252,1500,1,0,0 days 00:00:00.087970,civ,0.06184699837203889
35,2013-02-13 14:30:00+00:00,-615.5760358106833,-604.9877485481489,-611.3155283843431,0.04568928014022372,0.004969036890773904,5,True,252,1500,1,0,0 days 00:00:00.098999,civ,0.06190817340821423
36,2013-02-21 14:30:00+00:00,-631.6367243642047,-621.0484371016704,-627.3762169378646,0.04485114627484321,0.004664785621398456,5,True,252,1500,1,0,0 days 00:00:00.201999,civ,0.06287814333403763
37,2013-02-28 14:30:00+00:00,-640.0864147547892,-629.4981274922549,-635.825907328449,0.04394011019165264,0.004508583248613743,5,True,252,1500,1,0,0 days 00:00:00.101006,civ,0.06208968358616991
38,2013-03-07 14:30:00+00:00,-641.5595809269668,-630.9712936644324,-637.2990735006266,0.043554261726082046,0.004482155756715236,5,True,252,1500,1,0,0 days 00:00:00.109992,civ,0.062104723050835586
39,2013-03-14 13:30:00+00:00,-645.2999817279909,-634.7116944654566,-641.0394743016508,0.043294097082519564,0.004416376251667479,5,True,252,1500,1,0,0 days 00:00:00.095035,civ,0.06209485420363324
40,2013-03-21 13:30:00+00:00,-645.6395575559762,-635.0512702934419,-641.3790501296361,0.04315339168466291,0.004410083707335455,5,True,252,1500,1,0,0 days 00:00:00.081017,civ,0.06197258810052439
41,2013-03-28 13:30:00+00:00,-644.5406835596428,-633.9523962971085,-640.2801761333027,0.04345898460488257,0.004429473446184698,5,True,252,1500,1,0,0 days 00:00:00.073984,civ,0.06212562040360122
42,2013-04-05 13:30:00+00:00,-645.1311514107746,-634.5428641482403,-640.8706439844344,0.04377877582835118,0.004418982287697799,5,True,252,1500,1,0,0 days 00:00:00.073988,civ,0.061949081810456164
43,2013-04-12 13:30:00+00:00,-646.4828986768947,-635.8946114143604,-642.2223912505546,0.043399718694036755,0.0043953875145968015,5,True,252,1500,1,0,0 days 00:00:00.078010,civ,0.06195628415982043
44,2013-04-19 13:30:00+00:00,-643.9485561413045,-633.3602688787702,-639.6880487149643,0.04395065540400942,0.004439794573231221,5,True,252,1500,1,0,0 days 00:00:00.075966,civ,0.06214974635017469
45,2013-04-26 13:30:00+00:00,-648.0371267473209,-637.4488394847866,-643.7766193209808,0.04348982237905834,0.004368366302703191,5,True,252,1500,1,0,0 days 00:00:00.086998,civ,0.062027165346543185
46,2013-05-03 13:30:00+00:00,-652.1213186907022,-641.5330314281679,-647.860811264362,0.04317729487393832,0.0042982181523212645,5,True,252,1500,1,0,0 days 00:00:00.095004,civ,0.06201838963642979
47,2013-05-10 13:30:00+00:00,-652.7602284699382,-642.1719412074038,-648.499721043598,0.042926447259379746,0.004288386556646432,5,True,252,1500,1,0,0 days 00:00:00.087999,civ,0.06233676649937464
48,2013-05-17 13:30:00+00:00,-656.9220681583348,-646.3337808958005,-652.6615607319947,0.042404507677929575,0.0042179018315835,5,True,252,1500,1,0,0 days 00:00:00.080995,civ,0.062346509714002664
49,2013-05-24 13:30:00+00:00,-658.8405844407392,-648.2522971782049,-654.5800770143991,0.04209956594561192,0.00418520922879288,5,True,252,1500,1,0,0 days 00:00:00.100011,civ,0.062003402100576414
50,2013-06-03 13:30:00+00:00,-656.9297475784839,-646.3414603159496,-652.6692401521437,0.04240627832458627,0.0042172696659316744,5,True,252,1500,1,0,0 days 00:00:00.077001,civ,0.062072453828848705
51,2013-06-10 13:30:00+00:00,-658.0780632109573,-647.489775948423,-653.8175557846172,0.04214016932895069,0.004197912446928651,5,True,252,1500,1,0,0 days 00:00:00.079025,civ,0.06201264316186253
52,2013-06-17 13:30:00+00:00,-659.7550829771168,-649.1667957145825,-655.4945755507766,0.041752038385353775,0.004169794321284539,5,True,252,1500,1,0,0 days 00:00:00.066001,civ,0.061962580044840586
53,2013-06-24 13:30:00+00:00,-673.9844522487939,-663.3961649862596,-669.7239448224537,0.04054514922113454,0.003940794659193069,5,True,252,1500,1,0,0 days 00:00:00.130969,civ,0.06171705383829791
54,2013-07-01 13:30:00+00:00,-667.3633484571025,-656.7750611945681,-663.1028410307623,0.04107814993651987,0.004046044279413227,5,True,252,1500,1,0,0 days 00:00:00.130996,civ,0.061941674779430606
55,2013-07-09 13:30:00+00:00,-699.7900440126435,-689.2017567501092,-695.5295365863034,0.03960125006929864,0.003557617141080882,5,True,252,1500,1,0,0 days 00:00:00.104004,civ,0.0631823352053186
56,2013-07-16 13:30:00+00:00,-702.8602285582307,-692.2719412956964,-698.5997211318905,0.03906670143724794,0.003514535259833364,5,True,252,1500,1,0,0 days 00:00:00.077002,civ,0.0626057544389525
57,2013-07-23 13:30:00+00:00,-704.1654418033908,-693.5771545408564,-699.9049343770506,0.03890430151105322,0.003496585074052699,5,True,252,1500,1,0,0 days 00:00:00.088997,civ,0.06278009792372302
58,2013-07-30 13:30:00+00:00,-706.6950636013133,-696.106776338779,-702.4345561749732,0.0385585240618247,0.003461483617405638,5,True,252,1500,1,0,0 days 00:00:00.095006,civ,0.06262344007017898
59,2013-08-06 13:30:00+00:00,-706.8033322891398,-696.2150450266055,-702.5428248627996,0.03861238597870997,0.003459959302572089,5,True,252,1500,1,0,0 days 00:00:00.078996,civ,0.06257324650052615
60,2013-08-13 13:30:00+00:00,-705.6073476778832,-695.0190604153489,-701.3468402515431,0.03887214420803014,0.0034775323970691915,5,True,252,1500,1,0,0 days 00:00:00.089034,civ,0.06343482568314611
61,2013-08-20 13:30:00+00:00,-712.4493480650257,-701.8610608024914,-708.1888406386855,0.038465156226507334,0.003383482277402276,5,True,252,1500,1,0,0 days 00:00:00.106964,civ,0.06255229455650405
62,2013-08-27 13:30:00+00:00,-715.4838611023921,-704.8955738398578,-711.2233536760519,0.038079268620477474,0.003342717866208153,5,True,252,1500,1,0,0 days 00:00:00.077002,civ,0.06236510816147377
63,2013-09-04 13:30:00+00:00,-714.4195080138978,-703.8312207513635,-710.1590005875577,0.038295342556995765,0.0033568699475891865,5,True,252,1500,1,0,0 days 00:00:00.096996,civ,0.062444622885437756
64,2013-09-11 13:30:00+00:00,-714.263334100065,-703.6750468375307,-710.0028266737248,0.038330374137059565,0.003359166458173353,5,True,252,1500,1,0,0 days 00:00:00.140007,civ,0.0625750109011225
65,2013-09-18 13:30:00+00:00,-715.8750254469707,-705.2867381844363,-711.6145180206305,0.03827794436616813,0.003337689194603793,5,True,252,1500,1,0,0 days 00:00:00.098998,civ,0.062591082991798
66,2013-09-25 13:30:00+00:00,-717.3660505171107,-706.7777632545764,-713.1055430907705,0.03799482832223433,0.0033178769192630415,5,True,252,1500,1,0,0 days 00:00:00.078995,civ,0.06237718901354991
67,2013-10-02 13:30:00+00:00,-717.6092844414901,-707.0209971789558,-713.34877701515,0.037947600457961486,0.0033147161261673883,5,True,252,1500,1,0,0 days 00:00:00.088004,civ,0.06248052816107225
68,2013-10-09 13:30:00+00:00,-717.9220369855083,-707.333749722974,-713.6615295591681,0.03791413803826671,0.003310538748861647,5,True,252,1500,1,0,0 days 00:00:00.084996,civ,0.062356605970537896
69,2013-10-16 13:30:00+00:00,-725.8385346315594,-715.250247369025,-721.5780272052192,0.03723898584092516,0.003208186842893736,5,True,252,1500,1,0,0 days 00:00:00.096000,civ,0.06238533786502708
70,2013-10-23 13:30:00+00:00,-728.4317786088096,-717.8434913462753,-724.1712711824695,0.0368853115055732,0.0031753063015958517,5,True,252,1500,1,0,0 days 00:00:00.087998,civ,0.06238092239653314
71,2013-10-30 13:30:00+00:00,-727.7277208150693,-717.139433552535,-723.4672133887292,0.036962159645907905,0.0031841869594470724,5,True,252,1500,1,0,0 days 00:00:00.082003,civ,0.06229377086761604
72,2013-11-06 14:30:00+00:00,-728.1292370847292,-717.5409498221949,-723.868729658389,0.03682892838349409,0.0031790831666366533,5,True,252,1500,1,0,0 days 00:00:00.142998,civ,0.06227277848219763
73,2013-11-13 14:30:00+00:00,-714.6875895977693,-704.0993023352349,-710.4270821714291,0.037727570817720935,0.0033533870859109383,5,True,252,1500,1,0,0 days 00:00:00.106002,civ,0.06240682099199081
74,2013-11-20 14:30:00+00:00,-693.9093090711432,-683.3210218086089,-689.648801644803,0.03882342057942401,0.003641952768561893,5,True,252,1500,1,0,0 days 00:00:00.102997,civ,0.06186827316794124
75,2013-11-27 14:30:00+00:00,-690.3086457527278,-679.7203584901935,-686.0481383263876,0.0391999654094523,0.003694025603277106,5,True,252,1500,1,0,0 days 00:00:00.109998,civ,0.061731755616451355
76,2013-12-05 14:30:00+00:00,-576.3269710957171,-565.7386838331828,-572.066463669377,0.04414482159612607,0.00580588737762555,5,True,252,1500,1,0,0 days 00:00:00.073003,civ,0.06021952448857588
77,2013-12-12 14:30:00+00:00,-577.6743885329334,-567.0861012703991,-573.4138811065933,0.04402286763242839,0.005774987231375073,5,True,252,1500,1,0,0 days 00:00:00.093004,civ,0.05994059387604006
78,2013-12-19 14:30:00+00:00,-578.6877682527455,-568.0994809902112,-574.4272608264054,0.04390509261051143,0.0057505830877165555,5,True,252,1500,1,0,0 days 00:00:00.079016,civ,0.05989761025442823
79,2013-12-27 14:30:00+00:00,-521.2594117947502,-510.67112453221597,-516.9989043684101,0.04630969346031565,0.0072212423248335135,5,True,252,1500,1,0,0 days 00:00:00.092983,civ,0.058461360633232755
80,2014-01-06 14:30:00+00:00,-521.7472887930227,-511.1590015304884,-517.4867813666825,0.04624243801607894,0.007207148485375686,5,True,252,1500,1,0,0 days 00:00:00.067999,civ,0.05844715067599084
81,2014-01-13 14:30:00+00:00,-524.6573619851819,-514.0690747226475,-520.3968545588417,0.04643879085423149,0.007124802609197607,5,True,252,1500,1,0,0 days 00:00:00.089001,civ,0.058441615339711796
82,2014-01-21 14:30:00+00:00,-523.5973004961755,-513.0090132336412,-519.3367930698354,0.046516310142555244,0.007154790104174915,5,True,252,1500,1,0,0 days 00:00:00.067001,civ,0.05845640953734254
83,2014-01-28 14:30:00+00:00,-523.777514154294,-513.1892268917596,-519.5170067279538,0.04638470210879399,0.007149714591697432,5,True,252,1500,1,0,0 days 00:00:00.070007,civ,0.058478984079968536
84,2014-02-04 14:30:00+00:00,-522.455997359301,-511.86771009676676,-518.1954899329609,0.046773607049695826,0.00718725960953472,5,True,252,1500,1,0,0 days 00:00:00.070998,civ,0.058623225669333624
85,2014-02-11 14:30:00+00:00,-522.103006245694,-511.51471898315975,-517.8424988193539,0.04682214858589762,0.007197424883081484,5,True,252,1500,1,0,0 days 00:00:00.093022,civ,0.05862059935396352
86,2014-02-19 14:30:00+00:00,-519.2305395011841,-508.64225223864986,-514.970032074844,0.047321170201974884,0.007279794939831431,5,True,252,1500,1,0,0 days 00:00:00.070976,civ,0.05880834165644739
87,2014-02-26 14:30:00+00:00,-518.7412218371168,-508.1529345745825,-514.4807144107766,0.04754247192856586,0.007294671431858755,5,True,252,1500,1,0,0 days 00:00:00.070000,civ,0.05872821969435904
88,2014-03-05 14:30:00+00:00,-501.9993013934519,-491.41101413091764,-497.73879396711175,0.048883866675932246,0.0077958582019861744,5,True,252,1500,1,0,0 days 00:00:00.064002,civ,0.05952713435160438
89,2014-03-12 13:30:00+00:00,-501.3131819611566,-490.72489469862234,-497.05267453481645,0.049132063486390314,0.00781706009686532,5,True,252,1500,1,0,0 days 00:00:00.069992,civ,0.059588754335313195
90,2014-03-19 13:30:00+00:00,-500.82192443079987,-490.2336371682656,-496.5614170044597,0.049162916205663654,0.00783229052316879,5,True,252,1500,1,0,0 days 00:00:00.078007,civ,0.05953456931346692
91,2014-03-26 13:30:00+00:00,-500.5915119278244,-490.00322466529013,-496.33100450148424,0.04935962184248496,0.007839489621086307,5,True,252,1500,1,0,0 days 00:00:00.079002,civ,0.0595567397731181
92,2014-04-02 13:30:00+00:00,-496.9018703637704,-486.31358310123613,-492.64136293743024,0.04984645990292351,0.007955825366482778,5,True,252,1500,1,0,0 days 00:00:00.149996,civ,0.05987478807067522
93,2014-04-09 13:30:00+00:00,-496.14342897262316,-485.5551417100889,-491.882921546283,0.050014543481149795,0.007979311084006537,5,True,252,1500,1,0,0 days 00:00:00.083001,civ,0.05980899574323048
94,2014-04-16 13:30:00+00:00,-496.7677569729425,-486.1794697104082,-492.50724954660234,0.04978860741008279,0.007960005740665648,5,True,252,1500,1,0,0 days 00:00:00.075992,civ,0.059755274293185875
95,2014-04-24 13:30:00+00:00,-496.55436861462215,-485.9660813520879,-492.293861188282,0.04985746636351466,0.007966398057168944,5,True,252,1500,1,0,0 days 00:00:00.073011,civ,0.05979751891810324
96,2014-05-01 13:30:00+00:00,-497.26180265780783,-486.67351539527357,-493.0012952314677,0.049596836048325606,0.007944070010179495,5,True,252,1500,1,0,0 days 00:00:00.067996,civ,0.059808621576999114
97,2014-05-08 13:30:00+00:00,-497.7064287268423,-487.11814146430805,-493.44592130050216,0.04938173506661929,0.007930050862379103,5,True,252,1500,1,0,0 days 00:00:00.067016,civ,0.05980456437803866
98,2014-05-15 13:30:00+00:00,-497.9284994303101,-487.34021216777586,-493.66799200396997,0.049305070424490144,0.007923226806504917,5,True,252,1500,1,0,0 days 00:00:00.075003,civ,0.0598187373069939
99,2014-05-22 13:30:00+00:00,-496.1437621552042,-485.5554748926699,-491.883254728864,0.049760955860606935,0.007980029106460779,5,True,252,1500,1,0,0 days 00:00:00.083034,civ,0.05972700685468169
100,2014-05-30 13:30:00+00:00,-496.9483140378194,-486.3600267752851,-492.68780661147923,0.0493237470191109,0.007953791849760234,5,True,252,1500,1,0,0 days 00:00:00.084965,civ,0.059697026569942316
101,2014-06-06 13:30:00+00:00,-493.6101878951839,-483.02190063264965,-489.34968046884376,0.050249495805222456,0.00806022681315793,5,True,252,1500,1,0,0 days 00:00:00.091013,civ,0.05971060413989512
102,2014-06-13 13:30:00+00:00,-493.4431887532513,-482.85490149071705,-489.18268132691117,0.050309747256996176,0.008065431935674496,5,True,252,1500,1,0,0 days 00:00:00.071989,civ,0.05973744730685139
103,2014-06-20 13:30:00+00:00,-494.42517013911845,-483.8368828765842,-490.1646627127783,0.04986856621396272,0.008033779491078044,5,True,252,1500,1,0,0 days 00:00:00.089549,civ,0.05964338056374152
104,2014-06-27 13:30:00+00:00,-495.40292910311393,-484.81464184057967,-491.1424216767738,0.049836079686640194,0.008012773499275608,5,True,252,1500,1,0,0 days 00:00:00.086008,civ,0.05987211118006843
105,2014-07-07 13:30:00+00:00,-493.8286680427449,-483.2403807802106,-489.5681606164047,0.05020769402205145,0.00805411951310682,5,True,252,1500,1,0,0 days 00:00:00.076994,civ,0.060038425690258315
106,2014-07-14 13:30:00+00:00,-495.540290357858,-484.95200309532373,-491.27978293151784,0.04991625319472266,0.007999694379234791,5,True,252,1500,1,0,0 days 00:00:00.081997,civ,0.059554619045352364
107,2014-07-21 13:30:00+00:00,-496.29718519574624,-485.708897933212,-492.0366777694061,0.049591277256128594,0.007974242935246416,5,True,252,1500,1,0,0 days 00:00:00.078011,civ,0.05950227720457724
108,2014-07-28 13:30:00+00:00,-497.3229996727838,-486.73471241024953,-493.06249224644364,0.049250182024397016,0.00794169683784809,5,True,252,1500,1,0,0 days 00:00:00.068994,civ,0.05943248328833409
109,2014-08-04 13:30:00+00:00,-496.99516065805085,-486.4068733955166,-492.7346532317107,0.049379522256374236,0.007953169481019427,5,True,252,1500,1,0,0 days 00:00:00.088004,civ,0.059510897622746174
110,2014-08-11 13:30:00+00:00,-497.6683073044975,-487.0800200419632,-493.40779987815733,0.04902056912694116,0.00793175621781588,5,True,252,1500,1,0,0 days 00:00:00.078028,civ,0.05950512464363664
111,2014-08-18 13:30:00+00:00,-490.8748008804931,-480.28651361795886,-486.61429345415297,0.04975514401187739,0.00814869638533912,5,True,252,1500,1,0,0 days 00:00:00.102967,civ,0.05974386660503712
112,2014-08-25 13:30:00+00:00,-491.04172691852307,-480.4534396559888,-486.7812194921829,0.04966369821445906,0.008149737827301,5,True,252,1500,1,0,0 days 00:00:00.120996,civ,0.059983686363090885
113,2014-09-02 13:30:00+00:00,-493.6570316325498,-483.0687443700155,-489.3965242062096,0.049001974421182024,0.008058319762115051,5,True,252,1500,1,0,0 days 00:00:00.065000,civ,0.05967584553856583
114,2014-09-09 13:30:00+00:00,-492.5521641942113,-481.963876931677,-488.29165676787113,0.04937003491749277,0.008093838231298554,5,True,252,1500,1,0,0 days 00:00:00.079039,civ,0.059706786593583194
115,2014-09-16 13:30:00+00:00,-492.7358687196862,-482.14758145715194,-488.47536129334605,0.04945610376640526,0.008088288843890453,5,True,252,1500,1,0,0 days 00:00:00.076972,civ,0.059718672016122416
116,2014-09-23 13:30:00+00:00,-491.1516961701303,-480.56340890759606,-486.89118874379017,0.04982107447691878,0.008139042809412812,5,True,252,1500,1,0,0 days 00:00:00.066004,civ,0.05974947525173969
117,2014-09-30 13:30:00+00:00,-489.8634636524863,-479.27517638995204,-485.60295622614615,0.05027594924348982,0.008180849341813581,5,True,252,1500,1,0,0 days 00:00:00.068994,civ,0.05988478665318755
118,2014-10-07 13:30:00+00:00,-490.496819120306,-479.9085318577717,-486.23631169396583,0.05000524083406117,0.008160232351202137,5,True,252,1500,1,0,0 days 00:00:00.078994,civ,0.05981333808211676
119,2014-10-14 13:30:00+00:00,-486.9417156248013,-476.35342836226704,-482.68120819846115,0.050801228601026316,0.008276317692151773,5,True,252,1500,1,0,0 days 00:00:00.075998,civ,0.05980292247341536
120,2014-10-21 13:30:00+00:00,-485.99913210259194,-475.4108448400577,-481.7386246762518,0.05100864512196689,0.00830713817282355,5,True,252,1500,1,0,0 days 00:00:00.071035,civ,0.05981091338145975
121,2014-10-28 13:30:00+00:00,-486.21843480515656,-475.6301475426223,-481.9579273788164,0.05096970301360731,0.008300058801889325,5,True,252,1500,1,0,0 days 00:00:00.064962,civ,0.05981961058868899
122,2014-11-04 14:30:00+00:00,-486.11136524770825,-475.523077985174,-481.8508578213681,0.0510464628950444,0.008303481051581307,5,True,252,1500,1,0,0 days 00:00:00.065037,civ,0.05982007075604185
123,2014-11-11 14:30:00+00:00,-490.84510958404815,-480.2568223215139,-486.584602157708,0.050477370759864325,0.008149095736169197,5,True,252,1500,1,0,0 days 00:00:00.079976,civ,0.059791484285287216
124,2014-11-18 14:30:00+00:00,-494.6305364243748,-484.0422491618405,-490.3700289980346,0.050158598063217257,0.008042564997141791,5,True,252,1500,1,0,0 days 00:00:00.084994,civ,0.06074035371479238
125,2014-11-25 14:30:00+00:00,-501.1697868615739,-490.58149959903966,-496.90927943523377,0.04916260508509134,0.007822799540434959,5,True,252,1500,1,0,0 days 00:00:00.072002,civ,0.06013408004851313
126,2014-12-03 14:30:00+00:00,-578.4512487856726,-567.8629615231383,-574.1907413593325,0.04409424816438896,0.005757051686177918,5,True,252,1500,1,0,0 days 00:00:00.083996,civ,0.06120327944513428
127,2014-12-10 14:30:00+00:00,-579.0018416751194,-568.4135544125851,-574.7413342487793,0.04376158619993639,0.0057454047564460325,5,True,252,1500,1,0,0 days 00:00:00.100995,civ,0.06138141023997592
128,2014-12-17 14:30:00+00:00,-578.5266079092795,-567.9383206467452,-574.2661004829394,0.043700859380022224,0.0057556745302305284,5,True,252,1500,1,0,0 days 00:00:00.090016,civ,0.06135951317710989
129,2014-12-24 14:30:00+00:00,-635.831286681204,-625.2429994186697,-631.5707792548639,0.04011814428780486,0.004595450471742888,5,True,252,1500,1,0,0 days 00:00:00.092985,civ,0.07868895057978381
130,2015-01-02 14:30:00+00:00,-751.0799249420703,-740.491637679536,-746.8194175157302,0.03709917155908579,0.0029025143716470956,5,True,252,1500,1,0,0 days 00:00:00.096004,civ,0.06277005030395848
131,2015-01-09 14:30:00+00:00,-751.8304933596763,-741.242206097142,-747.5699859333362,0.037013463781324675,0.00289508613165495,5,True,252,1500,1,0,0 days 00:00:00.081002,civ,0.06469518258566731
132,2015-01-16 14:30:00+00:00,-752.9969089784726,-742.4086217159382,-748.7364015521324,0.03708330112768384,0.0028805360232937653,5,True,252,1500,1,0,0 days 00:00:00.216002,civ,0.06298498240249685
133,2015-01-26 14:30:00+00:00,-751.6109357253489,-741.0226484628146,-747.3504282990087,0.03730627894853191,0.0028964179939801487,5,True,252,1500,1,0,0 days 00:00:00.106998,civ,0.0627839229169136
134,2015-02-02 14:30:00+00:00,-749.2888222046319,-738.7005349420975,-745.0283147782917,0.03768305627075156,0.002923247461038117,5,True,252,1500,1,0,0 days 00:00:00.113004,civ,0.06286152904409537
135,2015-02-09 14:30:00+00:00,-744.5463456615497,-733.9580583990154,-740.2858382352096,0.03800109617214236,0.0029787850022168303,5,True,252,1500,1,0,0 days 00:00:00.102999,civ,0.06284019580506713
