asofdate,time,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
2008-11-20 14:30:00+00:00,2008-11-20 14:30:00+00:00,82.49285067103047,79.09,5,ovx,70.1746,0.6422000000000025
2008-11-28 14:30:00+00:00,2008-11-28 14:30:00+00:00,79.33113048396562,80.26,5,ovx,72.9148,0.5137999999999892
2008-12-05 14:30:00+00:00,2008-12-05 14:30:00+00:00,80.48453505724731,93.08,5,ovx,76.3388,0.8138000000000005
2008-12-12 14:30:00+00:00,2008-12-12 14:30:00+00:00,93.41856338522943,93.05,5,ovx,80.11139999999999,0.7039999999999793
2008-12-19 14:30:00+00:00,2008-12-19 14:30:00+00:00,93.43434419375112,86.67,5,ovx,83.0932,0.5018000000000029
2008-12-29 14:30:00+00:00,2008-12-29 14:30:00+00:00,86.99031994846953,95.91,5,ovx,85.05059999999999,0.4163999999999817
2009-01-06 14:30:00+00:00,2009-01-06 14:30:00+00:00,96.35270631449532,79.58,5,ovx,86.19699999999999,-0.0460000000000064
2009-01-13 14:30:00+00:00,2009-01-13 14:30:00+00:00,79.85719618096465,81.54,5,ovx,86.0686,0.0237999999999942
2009-01-21 14:30:00+00:00,2009-01-21 14:30:00+00:00,81.81184561840121,84.31,5,ovx,85.50319999999999,-0.1188000000000215
2009-01-28 14:30:00+00:00,2009-01-28 14:30:00+00:00,84.61817867407848,81.57,5,ovx,85.2414,-0.0139999999999957
2009-02-04 14:30:00+00:00,2009-02-04 14:30:00+00:00,81.84062884437729,70.92,5,ovx,85.0694,-0.1633999999999815
2009-02-11 14:30:00+00:00,2009-02-11 14:30:00+00:00,71.15264871124593,69.46,5,ovx,84.27599999999998,-0.2160000000000081
2009-02-19 14:30:00+00:00,2009-02-19 14:30:00+00:00,69.67893335286301,76.71,5,ovx,82.70880000000001,-0.3273999999999972
2009-02-26 14:30:00+00:00,2009-02-26 14:30:00+00:00,76.9740001971712,67.7,5,ovx,80.3008,-0.507000000000005
2009-03-05 14:30:00+00:00,2009-03-05 14:30:00+00:00,67.87502470649802,72.26,5,ovx,78.3762,-0.2882000000000033
2009-03-12 13:30:00+00:00,2009-03-12 13:30:00+00:00,72.4771596460575,67.66,5,ovx,76.44800000000001,-0.5649999999999835
2009-03-19 13:30:00+00:00,2009-03-19 13:30:00+00:00,67.82165320824765,79.59,5,ovx,74.7114,0.0001999999999924
2009-03-26 13:30:00+00:00,2009-03-26 13:30:00+00:00,79.74568541131327,59.08,5,ovx,72.6802,-0.4492000000000047
2009-04-02 13:30:00+00:00,2009-04-02 13:30:00+00:00,59.14764456802472,62.97,5,ovx,71.4436,-0.4268
2009-04-09 13:30:00+00:00,2009-04-09 13:30:00+00:00,63.09503833051601,54.97,5,ovx,69.0738,-0.5319999999999965
2009-04-17 13:30:00+00:00,2009-04-17 13:30:00+00:00,55.04370495494364,50.12,5,ovx,67.533,-0.4159999999999968
2009-04-24 13:30:00+00:00,2009-04-24 13:30:00+00:00,50.42025335586714,52.81,5,ovx,66.1024,-0.3329999999999984
2009-05-01 13:30:00+00:00,2009-05-01 13:30:00+00:00,52.88562231626272,50.2,5,ovx,64.1952,-0.5301999999999936
2009-05-08 13:30:00+00:00,2009-05-08 13:30:00+00:00,50.29920097705945,44.89,5,ovx,61.696000000000005,-0.4561999999999955
2009-05-15 13:30:00+00:00,2009-05-15 13:30:00+00:00,44.9557645883088,46.01,5,ovx,59.0188,-0.5250000000000057
2009-05-22 13:30:00+00:00,2009-05-22 13:30:00+00:00,46.04048022478471,40.95,5,ovx,55.9804,-0.5341999999999985
2009-06-01 13:30:00+00:00,2009-06-01 13:30:00+00:00,40.96897517711844,42.46,5,ovx,53.20360000000001,-0.7425999999999888
2009-06-08 13:30:00+00:00,2009-06-08 13:30:00+00:00,42.45418364523454,46.6,5,ovx,51.4778,-0.2496000000000009
2009-06-15 13:30:00+00:00,2009-06-15 13:30:00+00:00,46.60450484105408,46.84,5,ovx,49.51240000000001,-0.3225999999999942
2009-06-22 13:30:00+00:00,2009-06-22 13:30:00+00:00,46.82072395813082,46.95,5,ovx,48.3644,-0.1604000000000098
2009-06-29 13:30:00+00:00,2009-06-29 13:30:00+00:00,46.91352729416539,41.26,5,ovx,46.5912,-0.1771999999999991
2009-07-07 13:30:00+00:00,2009-07-07 13:30:00+00:00,41.227827149008775,50.25,5,ovx,45.69520000000001,-0.0511999999999943
2009-07-14 13:30:00+00:00,2009-07-14 13:30:00+00:00,50.265270472917614,48.0,5,ovx,45.3714,-0.044000000000004
2009-07-21 13:30:00+00:00,2009-07-21 13:30:00+00:00,48.02310076652061,44.24,5,ovx,45.1818,-0.0129999999999981
2009-07-28 13:30:00+00:00,2009-07-28 13:30:00+00:00,44.22935009856496,42.97,5,ovx,44.8642,-0.0607999999999933
2009-08-04 13:30:00+00:00,2009-08-04 13:30:00+00:00,42.9331937006317,47.18,5,ovx,45.3806,0.1245999999999938
2009-08-11 13:30:00+00:00,2009-08-11 13:30:00+00:00,47.18139930672353,46.23,5,ovx,45.8112,0.0754000000000019
2009-08-18 13:30:00+00:00,2009-08-18 13:30:00+00:00,46.22593423389471,44.5,5,ovx,45.8432,-0.0420000000000015
2009-08-25 13:30:00+00:00,2009-08-25 13:30:00+00:00,44.52240900023816,45.51,5,ovx,45.7252,-0.026600000000009
2009-09-01 13:30:00+00:00,2009-09-01 13:30:00+00:00,45.50983584886775,46.53,5,ovx,45.5914,-0.0083999999999946
2009-09-09 13:30:00+00:00,2009-09-09 13:30:00+00:00,46.5385089068898,46.37,5,ovx,45.878,0.1022000000000034
2009-09-16 13:30:00+00:00,2009-09-16 13:30:00+00:00,46.36737435876086,42.4,5,ovx,45.6886,-0.1570000000000035
2009-09-23 13:30:00+00:00,2009-09-23 13:30:00+00:00,42.38637356795181,41.23,5,ovx,44.7768,-0.1354000000000041
2009-09-30 13:30:00+00:00,2009-09-30 13:30:00+00:00,41.17213101398896,45.23,5,ovx,44.6834,0.0198000000000035
2009-10-07 13:30:00+00:00,2009-10-07 13:30:00+00:00,45.160070481470704,45.25,5,ovx,44.9598,0.0455999999999932
2009-10-14 13:30:00+00:00,2009-10-14 13:30:00+00:00,45.19096940598075,42.09,5,ovx,44.585,-0.1018000000000043
2009-10-21 13:30:00+00:00,2009-10-21 13:30:00+00:00,41.993777600946295,39.96,5,ovx,43.873000000000005,-0.125399999999999
2009-10-28 13:30:00+00:00,2009-10-28 13:30:00+00:00,39.841581324936286,41.24,5,ovx,43.354400000000005,-0.0651999999999972
2009-11-04 14:30:00+00:00,2009-11-04 14:30:00+00:00,41.08912572901464,40.6,5,ovx,42.8956,-0.0981999999999985
2009-11-11 14:30:00+00:00,2009-11-11 14:30:00+00:00,40.49799452081685,37.89,5,ovx,42.215,-0.1728000000000022
2009-11-18 14:30:00+00:00,2009-11-18 14:30:00+00:00,37.77027043117055,35.69,5,ovx,41.430600000000005,-0.2135999999999924
2009-11-25 14:30:00+00:00,2009-11-25 14:30:00+00:00,35.605512826475646,36.57,5,ovx,40.6602,-0.1165999999999982
2009-12-03 14:30:00+00:00,2009-12-03 14:30:00+00:00,36.46984485612616,40.56,5,ovx,40.6316,-0.0134000000000042
2009-12-10 14:30:00+00:00,2009-12-10 14:30:00+00:00,40.42764274502635,42.9,5,ovx,40.4398,-0.0465999999999979
2009-12-17 14:30:00+00:00,2009-12-17 14:30:00+00:00,42.76139875239529,39.08,5,ovx,40.0208,-0.1233999999999966
2009-12-24 14:30:00+00:00,2009-12-24 14:30:00+00:00,38.954464587787584,35.18,5,ovx,39.5214,-0.1381999999999976
2010-01-04 14:30:00+00:00,2010-01-04 14:30:00+00:00,35.059237724633896,35.44,5,ovx,39.211,-0.0904000000000024
2010-01-11 14:30:00+00:00,2010-01-11 14:30:00+00:00,35.32723809515352,30.0,5,ovx,38.4514,-0.2248000000000019
2010-01-19 14:30:00+00:00,2010-01-19 14:30:00+00:00,29.90184226013655,28.52,5,ovx,37.4322,-0.2416000000000053
2010-01-26 14:30:00+00:00,2010-01-26 14:30:00+00:00,28.42644473859753,33.78,5,ovx,36.8896,-0.0822000000000002
2010-02-02 14:30:00+00:00,2010-02-02 14:30:00+00:00,33.65311253550089,32.44,5,ovx,36.4644,-0.0650000000000048
2010-02-09 14:30:00+00:00,2010-02-09 14:30:00+00:00,32.328273739019224,38.74001,5,ovx,36.6310002,0.0434002000000006
2010-02-17 14:30:00+00:00,2010-02-17 14:30:00+00:00,38.65929773327517,35.38,5,ovx,36.1491996,-0.103599999999993
2010-02-24 14:30:00+00:00,2010-02-24 14:30:00+00:00,35.28036020164112,33.46001,5,ovx,35.3125996,-0.1887997999999981
2010-03-03 14:30:00+00:00,2010-03-03 14:30:00+00:00,33.3766667224668,34.53,5,ovx,34.599799600000004,-0.0909999999999939
2010-03-10 14:30:00+00:00,2010-03-10 14:30:00+00:00,34.431292990632336,33.28,5,ovx,34.1413994,-0.0380000000000038
2010-03-17 13:30:00+00:00,2010-03-17 13:30:00+00:00,33.16950992528776,32.47,5,ovx,33.8407994,-0.0593999999999965
2010-03-24 13:30:00+00:00,2010-03-24 13:30:00+00:00,32.385663228621794,29.34,5,ovx,33.6027998,-0.0131999999999976
2010-03-31 13:30:00+00:00,2010-03-31 13:30:00+00:00,29.25219774824833,29.61,5,ovx,33.5234,0.021800000000006
2010-04-08 13:30:00+00:00,2010-04-08 13:30:00+00:00,29.500657798392137,29.25,5,ovx,33.1305998,-0.090600000000002
2010-04-15 13:30:00+00:00,2010-04-15 13:30:00+00:00,29.167013134224508,26.89999,5,ovx,32.5509992,-0.1108001999999999
2010-04-22 13:30:00+00:00,2010-04-22 13:30:00+00:00,26.81718524656124,27.64999,5,ovx,31.5085988,-0.2218003999999993
2010-04-29 13:30:00+00:00,2010-04-29 13:30:00+00:00,27.57747199007736,29.53,5,ovx,30.783199,-0.1170000000000008
2010-05-06 13:30:00+00:00,2010-05-06 13:30:00+00:00,29.45979329261732,39.73,5,ovx,30.751798800000003,0.1253998000000002
2010-05-13 13:30:00+00:00,2010-05-13 13:30:00+00:00,39.70544441658295,36.46001,5,ovx,31.249199200000003,0.0386002000000011
2010-05-20 13:30:00+00:00,2010-05-20 13:30:00+00:00,36.42315183474783,46.46001,5,ovx,32.232,0.2636002000000026
2010-05-27 13:30:00+00:00,2010-05-27 13:30:00+00:00,46.48584079966302,40.7,5,ovx,33.342800000000004,0.1646
2010-06-04 13:30:00+00:00,2010-06-04 13:30:00+00:00,40.69851240219837,47.14999,5,ovx,34.6751996,0.3561997999999988
2010-06-11 13:30:00+00:00,2010-06-11 13:30:00+00:00,47.15556985003762,39.37,5,ovx,35.9129996,0.1951999999999927
2010-06-18 13:30:00+00:00,2010-06-18 13:30:00+00:00,39.34144466650525,35.25,5,ovx,36.72059959999999,0.1199999999999974
2010-06-25 13:30:00+00:00,2010-06-25 13:30:00+00:00,35.21019932363166,35.82001,5,ovx,37.5876002,0.1784004000000081
2010-07-02 13:30:00+00:00,2010-07-02 13:30:00+00:00,35.80017638144694,39.19,5,ovx,38.7172006,0.2308001999999973
2010-07-12 13:30:00+00:00,2010-07-12 13:30:00+00:00,39.16646327976367,33.2,5,ovx,39.4430014,0.0733999999999994
2010-07-19 13:30:00+00:00,2010-07-19 13:30:00+00:00,33.14330443278501,34.03,5,ovx,39.4228018,-0.1140000000000043
2010-07-26 13:30:00+00:00,2010-07-26 13:30:00+00:00,33.992890818520465,33.07001,5,ovx,38.8320014,-0.0677999999999983
2010-08-02 13:30:00+00:00,2010-08-02 13:30:00+00:00,33.043088933014445,31.62,5,ovx,37.7594008,-0.2968001999999998
2010-08-09 13:30:00+00:00,2010-08-09 13:30:00+00:00,31.574015114569374,31.31,5,ovx,36.5186006,-0.1878000000000028
2010-08-16 13:30:00+00:00,2010-08-16 13:30:00+00:00,31.264033263820245,35.41,5,ovx,35.5744004,-0.2347997999999975
2010-08-23 13:30:00+00:00,2010-08-23 13:30:00+00:00,35.37392568481722,33.56,5,ovx,34.7237998,-0.116199999999992
2010-08-30 13:30:00+00:00,2010-08-30 13:30:00+00:00,33.51890862118199,32.99001,5,ovx,34.3222004,-0.0451997999999989
2010-09-07 13:30:00+00:00,2010-09-07 13:30:00+00:00,32.95534922044385,33.28,5,ovx,34.0220002,-0.0508001999999976
2010-09-14 13:30:00+00:00,2010-09-14 13:30:00+00:00,33.2428643952009,32.07001,5,ovx,33.302200400000004,-0.1423997999999926
2010-09-21 13:30:00+00:00,2010-09-21 13:30:00+00:00,32.025751792710004,32.81,5,ovx,32.8594002,-0.007799999999996
2010-09-28 13:30:00+00:00,2010-09-28 13:30:00+00:00,32.77977409431592,30.82001,5,ovx,32.6036,-0.0641997999999972
2010-10-05 13:30:00+00:00,2010-10-05 13:30:00+00:00,30.77673687078383,31.88,5,ovx,32.3864,-0.0238002000000037
2010-10-12 13:30:00+00:00,2010-10-12 13:30:00+00:00,31.83614983715981,33.25999,5,ovx,32.3973992,0.0327997999999993
2010-10-19 13:30:00+00:00,2010-10-19 13:30:00+00:00,33.22534870392816,33.99001,5,ovx,32.5549998,0.0536001999999982
2010-10-26 13:30:00+00:00,2010-10-26 13:30:00+00:00,33.97371769950336,31.89,5,ovx,32.4009998,-0.0703999999999993
2010-11-02 13:30:00+00:00,2010-11-02 13:30:00+00:00,31.859536752972847,33.33,5,ovx,32.2592002,-0.0045999999999963
2010-11-09 14:30:00+00:00,2010-11-09 14:30:00+00:00,33.3001474192601,30.92999,5,ovx,32.0191998,-0.0412003999999939
2010-11-16 14:30:00+00:00,2010-11-16 14:30:00+00:00,30.901330117305573,33.42999,5,ovx,31.8229998,0.0029998000000013
2010-11-23 14:30:00+00:00,2010-11-23 14:30:00+00:00,33.41464109126475,31.60001,5,ovx,31.7923998,-0.0093999999999994
2010-12-01 14:30:00+00:00,2010-12-01 14:30:00+00:00,31.585008653554883,31.17,5,ovx,31.657599800000003,-0.0327999999999981
2010-12-08 14:30:00+00:00,2010-12-08 14:30:00+00:00,31.13832263637953,30.96001,5,ovx,31.7093998,0.002799999999997
2010-12-15 14:30:00+00:00,2010-12-15 14:30:00+00:00,30.9219164243183,28.46001,5,ovx,31.568,-0.0683997999999981
2010-12-22 14:30:00+00:00,2010-12-22 14:30:00+00:00,28.417003461751587,25.5,5,ovx,30.9826008,-0.1551997999999947
2010-12-30 14:30:00+00:00,2010-12-30 14:30:00+00:00,25.45985778003958,29.27,5,ovx,30.4340004,-0.0944002000000026
2011-01-06 14:30:00+00:00,2011-01-06 14:30:00+00:00,29.250020395803705,30.21001,5,ovx,30.115001000000003,-0.0335997999999975
2011-01-13 14:30:00+00:00,2011-01-13 14:30:00+00:00,30.197061826154755,27.73,5,ovx,29.7182008,-0.1120000000000054
2011-01-21 14:30:00+00:00,2011-01-21 14:30:00+00:00,27.718141827388948,26.53,5,ovx,29.3172006,-0.0879997999999986
2011-01-28 14:30:00+00:00,2011-01-28 14:30:00+00:00,26.501086675534275,33.25999,5,ovx,29.1598006,-0.0034000000000027
2011-02-04 14:30:00+00:00,2011-02-04 14:30:00+00:00,33.25709971672059,32.24001,5,ovx,29.2910002,0.0127999999999985
2011-02-11 14:30:00+00:00,2011-02-11 14:30:00+00:00,32.21245157427381,29.58,5,ovx,29.285,-0.0317999999999969
2011-02-18 14:30:00+00:00,2011-02-18 14:30:00+00:00,29.5568182569354,30.82001,5,ovx,29.2178,-0.0028000000000041
2011-02-28 14:30:00+00:00,2011-02-28 14:30:00+00:00,30.8092193265785,39.05,5,ovx,30.3605998,0.2117998000000014
2011-03-07 14:30:00+00:00,2011-03-07 14:30:00+00:00,39.069393152497376,45.16,5,ovx,31.9978,0.3932000000000002
2011-03-14 13:30:00+00:00,2011-03-14 13:30:00+00:00,45.21508259251708,40.99001,5,ovx,33.4896004,0.2344002000000031
2011-03-21 13:30:00+00:00,2011-03-21 13:30:00+00:00,41.02331724914828,39.10001,5,ovx,34.7252004,0.1777999999999977
2011-03-28 13:30:00+00:00,2011-03-28 13:30:00+00:00,39.14278001356899,34.28999,5,ovx,35.4698002,0.1311998000000045
2011-04-04 13:30:00+00:00,2011-04-04 13:30:00+00:00,34.30714618814011,33.32001,5,ovx,36.153401,0.1358002000000056
2011-04-11 13:30:00+00:00,2011-04-11 13:30:00+00:00,33.33920954364454,33.86,5,ovx,36.5244008,0.0120001999999956
2011-04-18 13:30:00+00:00,2011-04-18 13:30:00+00:00,33.888762454020096,30.72,5,ovx,36.4668008,-0.0304001999999954
2011-04-26 13:30:00+00:00,2011-04-26 13:30:00+00:00,30.731941307911622,30.67999,5,ovx,36.4678004,0.021999799999989
2011-05-03 13:30:00+00:00,2011-05-03 13:30:00+00:00,30.681307349885117,31.82001,5,ovx,36.483001,0.0200000000000031
2011-05-10 13:30:00+00:00,2011-05-10 13:30:00+00:00,31.81710855186428,40.45,5,ovx,36.1766012,0.0279999999999986
2011-05-17 13:30:00+00:00,2011-05-17 13:30:00+00:00,40.455958847685686,38.67,5,ovx,35.9672008,-0.129800000000003
2011-05-24 13:30:00+00:00,2011-05-24 13:30:00+00:00,38.65381656815172,36.58,5,ovx,35.4864002,-0.0882002000000028
2011-06-01 13:30:00+00:00,2011-06-01 13:30:00+00:00,36.547183295770616,34.77,5,ovx,34.7269994,-0.0866001999999994
2011-06-08 13:30:00+00:00,2011-06-08 13:30:00+00:00,34.74100307251817,32.83,5,ovx,34.4645996,-0.0291998000000006
2011-06-15 13:30:00+00:00,2011-06-15 13:30:00+00:00,32.79583806296473,35.75,5,ovx,34.4691992,0.048599799999998
2011-06-22 13:30:00+00:00,2011-06-22 13:30:00+00:00,35.743768886553646,34.28999,5,ovx,34.6919994,0.0085997999999989
2011-06-29 13:30:00+00:00,2011-06-29 13:30:00+00:00,34.28051057604686,32.28999,5,ovx,34.8409992,0.0313997999999955
2011-07-07 13:30:00+00:00,2011-07-07 13:30:00+00:00,32.2641961025608,30.96001,5,ovx,34.8871996,0.0056003999999987
2011-07-14 13:30:00+00:00,2011-07-14 13:30:00+00:00,30.94219701660834,33.57001,5,ovx,35.1007994,0.0349999999999965
2011-07-21 13:30:00+00:00,2011-07-21 13:30:00+00:00,33.57132076113008,31.08,5,ovx,34.483799399999995,-0.1874000000000037
2011-07-28 13:30:00+00:00,2011-07-28 13:30:00+00:00,31.0704329377908,33.13,5,ovx,33.5721996,-0.1108000000000046
2011-08-04 13:30:00+00:00,2011-08-04 13:30:00+00:00,33.13635849565245,42.94,5,ovx,33.407799600000004,0.1272000000000019
2011-08-11 13:30:00+00:00,2011-08-11 13:30:00+00:00,42.99321426835096,50.25,5,ovx,35.383200200000005,0.3096000000000032
2011-08-18 13:30:00+00:00,2011-08-18 13:30:00+00:00,50.32217502035677,57.42,5,ovx,36.8162004,0.4917999999999978
2011-08-25 13:30:00+00:00,2011-08-25 13:30:00+00:00,57.54005522466637,51.42,5,ovx,38.5367998,0.3134000000000014
2011-09-01 13:30:00+00:00,2011-09-01 13:30:00+00:00,51.51022921344481,42.77,5,ovx,39.4922002,0.1696001999999978
2011-09-09 13:30:00+00:00,2011-09-09 13:30:00+00:00,42.81561100778288,49.45,5,ovx,40.7602002,0.3432001999999983
2011-09-16 13:30:00+00:00,2011-09-16 13:30:00+00:00,49.53968288469239,41.7,5,ovx,42.080800200000006,0.2147998000000015
2011-09-23 13:30:00+00:00,2011-09-23 13:30:00+00:00,41.74871970641785,54.63,5,ovx,43.7609998,0.4211998000000037
2011-09-30 13:30:00+00:00,2011-09-30 13:30:00+00:00,54.76101573826276,55.67999,5,ovx,45.8769992,0.4919998000000021
2011-10-07 13:30:00+00:00,2011-10-07 13:30:00+00:00,55.81355649370537,49.71001,5,ovx,48.07259880000001,0.331600200000004
2011-10-14 13:30:00+00:00,2011-10-14 13:30:00+00:00,49.79571109114743,45.35001,5,ovx,49.16779939999999,0.0482001999999894
2011-10-21 13:30:00+00:00,2011-10-21 13:30:00+00:00,45.40457716592915,48.03,5,ovx,48.676599,-0.044399999999996
2011-10-28 13:30:00+00:00,2011-10-28 13:30:00+00:00,48.10474074667218,41.58,5,ovx,48.4585994,-0.3168000000000006
2011-11-04 13:30:00+00:00,2011-11-04 13:30:00+00:00,41.62248438533816,42.45,5,ovx,47.8001998,-0.179399999999994
2011-11-11 14:30:00+00:00,2011-11-11 14:30:00+00:00,42.50928957466129,46.60001,5,ovx,47.8896,0.0766002000000014
2011-11-18 14:30:00+00:00,2011-11-18 14:30:00+00:00,46.675845227344645,42.94,5,ovx,47.6064,-0.1302000000000021
2011-11-28 14:30:00+00:00,2011-11-28 14:30:00+00:00,42.99755776961166,44.52,5,ovx,48.12320019999999,0.0563999999999964
2011-12-05 14:30:00+00:00,2011-12-05 14:30:00+00:00,44.59782929053885,39.34,5,ovx,47.2114002,-0.3058000000000049
2011-12-12 14:30:00+00:00,2011-12-12 14:30:00+00:00,39.37459724991426,40.45,5,ovx,45.8496006,-0.3045997999999983
2011-12-19 14:30:00+00:00,2011-12-19 14:30:00+00:00,40.50154360241665,41.27,5,ovx,44.709001,-0.1688001999999997
2011-12-27 14:30:00+00:00,2011-12-27 14:30:00+00:00,41.3427314804156,36.95,5,ovx,43.687201,-0.1680002000000016
2012-01-04 14:30:00+00:00,2012-01-04 14:30:00+00:00,36.99087468884022,39.03999,5,ovx,42.6820014,-0.1798002000000025
2012-01-11 14:30:00+00:00,2012-01-11 14:30:00+00:00,39.08042783353293,35.52,5,ovx,41.810801,-0.1212000000000017
2012-01-19 14:30:00+00:00,2012-01-19 14:30:00+00:00,35.55373378404235,33.50999,5,ovx,40.8214008,-0.1788001999999977
2012-01-26 14:30:00+00:00,2012-01-26 14:30:00+00:00,33.53693908876141,31.97,5,ovx,39.4930004,-0.2926001999999954
2012-02-02 14:30:00+00:00,2012-02-02 14:30:00+00:00,31.98609348384725,31.81,5,ovx,38.3126008,-0.2225999999999999
2012-02-09 14:30:00+00:00,2012-02-09 14:30:00+00:00,31.80993177745,32.42999,5,ovx,36.5622008,-0.2418002000000001
2012-02-16 14:30:00+00:00,2012-02-16 14:30:00+00:00,32.43892628828053,33.99001,5,ovx,35.8598012,-0.106999800000004
2012-02-24 14:30:00+00:00,2012-02-24 14:30:00+00:00,34.001160827265224,33.8,5,ovx,35.3048012,-0.1329999999999955
2012-03-02 14:30:00+00:00,2012-03-02 14:30:00+00:00,33.76861181476952,32.91,5,ovx,34.4052012,-0.1672000000000011
2012-03-09 14:30:00+00:00,2012-03-09 14:30:00+00:00,32.88167888048045,31.42,5,ovx,34.0116006,-0.110599999999998
2012-03-16 13:30:00+00:00,2012-03-16 13:30:00+00:00,31.382154084980304,28.67999,5,ovx,33.0444002,-0.2072000000000002
2012-03-23 13:30:00+00:00,2012-03-23 13:30:00+00:00,28.6343828482737,28.17,5,ovx,32.125,-0.1469999999999984
2012-03-30 13:30:00+00:00,2012-03-30 13:30:00+00:00,28.1427660093842,29.0,5,ovx,31.507200200000003,-0.0901998000000006
2012-04-09 13:30:00+00:00,2012-04-09 13:30:00+00:00,28.979861843491733,29.84,5,ovx,31.0946004,-0.0426000000000001
2012-04-16 13:30:00+00:00,2012-04-16 13:30:00+00:00,29.82664484778692,29.78,5,ovx,30.9246002,-0.0405999999999977
2012-04-23 13:30:00+00:00,2012-04-23 13:30:00+00:00,29.7703665281235,26.91,5,ovx,30.5316004,-0.1103998000000032
2012-04-30 13:30:00+00:00,2012-04-30 13:30:00+00:00,26.897501022871047,25.14999,5,ovx,29.677399600000005,-0.1768003999999976
2012-05-07 13:30:00+00:00,2012-05-07 13:30:00+00:00,25.130114730876684,29.07001,5,ovx,29.0385998,-0.0945997999999974
2012-05-14 13:30:00+00:00,2012-05-14 13:30:00+00:00,29.02927906351393,30.96001,5,ovx,28.6469998,-0.0389997999999991
2012-05-22 13:30:00+00:00,2012-05-22 13:30:00+00:00,30.92776685851491,29.75,5,ovx,28.4949996,-0.0334000000000003
2012-05-30 13:30:00+00:00,2012-05-30 13:30:00+00:00,29.72319752344308,33.32001,5,ovx,28.6623998,0.092800399999998
2012-06-06 13:30:00+00:00,2012-06-06 13:30:00+00:00,33.31782642989421,35.58,5,ovx,29.6607998,0.1482000000000027
2012-06-13 13:30:00+00:00,2012-06-13 13:30:00+00:00,35.587065052078984,39.07001,5,ovx,30.739,0.2014002000000019
2012-06-20 13:30:00+00:00,2012-06-20 13:30:00+00:00,39.08987146579489,34.66,5,ovx,31.3805996,0.0964000000000027
