Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-05-07 00:00:00-04:00,144.73125480666235,148.38571291736542,143.9714190315629,144.18850708007812,7174150,0.0,0.0,0.0
2018-05-08 00:00:00-04:00,143.97140960126768,147.1916776013609,140.42549574708372,147.15548706054688,11144475,0.0,0.0,0.0
2018-05-09 00:00:00-04:00,149.39881282845684,152.22106734651803,149.25407828839076,149.76063537597656,6248525,0.0,0.0,0.0
2018-05-10 00:00:00-04:00,150.55664885297588,151.28030768966215,148.9645966517372,150.44810485839844,4618875,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,150.48432601020465,151.1356177752114,148.81991985636455,149.32647705078125,4165925,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,149.94154030928524,151.5697693095634,149.94154030928524,151.20794677734375,3433950,0.0,0.0,0.0
2018-05-15 00:00:00-04:00,151.1355888527933,152.07633577630344,149.39881574601984,151.78688049316406,3706175,0.0,0.0,0.0
2018-05-16 00:00:00-04:00,151.24411093027808,153.1979855681048,150.4842753942267,152.7999725341797,2998400,0.0,0.0,0.0
2018-05-17 00:00:00-04:00,153.77694206612662,157.93797072544515,153.63220751389977,157.46759033203125,6098350,0.0,0.0,0.0
2018-05-18 00:00:00-04:00,157.32285736914037,157.8294145044051,155.54990739571375,156.16500854492188,3631725,0.0,0.0,0.0
2018-05-21 00:00:00-04:00,157.39521487562808,160.00038146972653,156.74392322710347,160.00038146972656,3456200,0.0,0.0,0.0
2018-05-22 00:00:00-04:00,160.0727859885197,161.91810355361883,155.0795534555323,155.87557983398438,7544050,0.0,0.0,0.0
2018-05-23 00:00:00-04:00,155.0071563720703,155.94790334543228,152.11253437405685,155.0071563720703,6091350,0.0,0.0,0.0
2018-05-24 00:00:00-04:00,152.2210735071474,154.13875793137558,151.3165032990932,152.72763061523438,6085425,0.0,0.0,0.0
2018-05-25 00:00:00-04:00,148.56662065417004,148.89226649150893,144.91214916818365,147.9153289794922,9941625,0.0,0.0,0.0
2018-05-29 00:00:00-04:00,146.14237948370575,149.54357273905424,146.10620274387446,148.56663513183594,5494950,0.0,0.0,0.0
2018-05-30 00:00:00-04:00,149.54351072467895,154.7900053913518,149.43495294490745,154.0663604736328,6717100,0.0,0.0,0.0
2018-05-31 00:00:00-04:00,152.72764093258016,156.3821125494746,152.51055290167545,152.87237548828125,4497425,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,152.72767768275102,154.6815532469272,150.95472725805985,152.51058959960938,3931475,0.0,0.0,0.0
