,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
73,2020-10-16 00:00:00-04:00,-1574.7443495176212,-1560.6266331675756,-1569.0636729491678,0.007942087534877604,0.0001095967049067254,5,True,252,907,1,0,0 days 00:00:00.363714,CORN,1.0,0.01809372317896984,-0.09448285212361347,0.017586290093634233,-0.10014008212558327,1.0,0.018165809725499617,-0.09560025934823868,0.02163512099781164,-0.11280532012174216
74,2020-10-23 00:00:00-04:00,-1572.986648110381,-1558.8689317603355,-1567.3059715419276,0.007994867364347465,0.00011037101261565658,5,True,252,907,1,0,0 days 00:00:00.324302,CORN,1.0,0.020693933938069536,-0.09018645813682818,0.021150838159228788,-0.09366777308907343,1.0,0.020776379890014032,-0.09137905225866359,0.025590157768753966,-0.10560100465516913
75,2020-10-30 00:00:00-04:00,-1567.1164494467143,-1552.9987330966687,-1561.4357728782609,0.00808076617415276,0.00011297080078949447,5,True,252,907,1,0,0 days 00:00:00.338296,CORN,1.0,0.027519990190410088,-0.08582325123385208,0.019292968511670124,-0.09388984613421784,1.0,0.027629631585590994,-0.08733990876957286,0.024745089432943266,-0.10528358414467388
76,2020-11-06 00:00:00-05:00,-1566.2491054333861,-1552.1313890833405,-1560.5684288649327,0.008105477336128089,0.00011336003286304056,5,True,252,907,1,0,0 days 00:00:00.435090,CORN,1.0,0.03170421868049881,-0.08447072097939283,0.01847009361944165,-0.10413652730924025,1.0,0.031830530308707944,-0.08624705342594582,0.02458956308996787,-0.11574762028917791
77,2020-11-13 00:00:00-05:00,-1556.3695762229772,-1542.2518598729316,-1550.6888996545238,0.00822073613507495,0.00011789444450491835,5,True,252,907,1,0,0 days 00:00:00.249705,CORN,1.0,0.03510894920894968,-0.10786742527041465,0.033933465616647576,-0.0803668996757249,1.0,0.03524882550061881,-0.11010965338075962,0.04305298855459738,-0.09833553129787052
78,2020-11-20 00:00:00-05:00,-1558.4379239699488,-1544.3202076199032,-1552.7572474014953,0.008144337634598833,0.00011692416038299326,5,True,252,907,1,0,0 days 00:00:00.341313,CORN,1.0,0.04054643432467973,-0.11322287137112724,0.034228536360230634,-0.07880749199196371,1.0,0.04070797390366251,-0.11597798513991484,0.045229247698140164,-0.0988362646092919
79,2020-11-30 00:00:00-05:00,-1554.8644240360686,-1540.746707686023,-1549.1837474676151,0.008212375684685925,0.00011859282404831983,5,True,252,907,1,0,0 days 00:00:00.332253,CORN,1.0,0.031196450984249682,-0.10674007888131037,0.04006766796161047,-0.07948331058024523,1.0,0.03132073963358933,-0.10868160367204642,0.04830800053836986,-0.09724017773207481
80,2020-12-07 00:00:00-05:00,-1552.1742264072402,-1538.0565100571946,-1546.4935498387867,0.008309719173836676,0.00011987450101683393,5,True,252,907,1,0,0 days 00:00:00.257254,CORN,1.0,0.03276371077883072,-0.11940671282980453,0.050105306292997635,-0.07779398639316613,1.0,0.03289424349109699,-0.12157554632824737,0.06010108085901987,-0.10010928469453936
81,2020-12-14 00:00:00-05:00,-1554.9453102844732,-1540.8275939344276,-1549.2646337160197,0.008264458029509857,0.00011856467251050877,5,True,252,907,1,0,0 days 00:00:00.276618,CORN,1.0,0.025945311752052506,-0.12194737309484904,0.04962222523964904,-0.07178629885249119,1.0,0.026048679527957072,-0.12368541050462077,0.05796543355244512,-0.09349837659071233
82,2020-12-21 00:00:00-05:00,-1555.0844430790653,-1540.9667267290197,-1549.4037665106118,0.008271358272202422,0.000118488783419426,5,True,252,907,1,0,0 days 00:00:00.333297,CORN,1.0,0.03109107030749689,-0.11494848641929492,0.04952992376571124,-0.07291697831251821,1.0,0.031214939113502836,-0.11695640583114464,0.058676293318264586,-0.09349074922912191
83,2020-12-29 00:00:00-05:00,-1549.1603571191226,-1535.042640769077,-1543.4796805506692,0.008436095018202841,0.00012130670632665348,5,True,252,907,1,0,0 days 00:00:00.172606,CORN,1.0,0.03996579060524984,-0.10341794992937624,0.05669043080640046,-0.06386295418069343,1.0,0.04012501686264126,-0.1060260141900182,0.0671153991277157,-0.083343872656761
84,2021-01-06 00:00:00-05:00,-1548.09037970667,-1533.9726633566245,-1542.4097031382166,0.008485023280282089,0.00012182462827997559,5,True,252,907,1,0,0 days 00:00:00.307204,CORN,1.0,0.05548791878004256,-0.08051865284904083,0.07213214559652775,-0.04755182888642994,1.0,0.05570898618554073,-0.08452862705896169,0.08346747734283057,-0.06629937645178847
85,2021-01-13 00:00:00-05:00,-1516.1886766392395,-1502.0709602891939,-1510.508000070786,0.00876837787972858,0.0001382779009332897,5,True,252,907,1,0,0 days 00:00:00.223787,CORN,1.0,0.021027102791322076,-0.06681503174942928,0.06554641745460602,-0.03671922369941229,1.0,0.02111087610921578,-0.06782544879957544,0.0696374759799911,-0.04571518888177876
86,2021-01-21 00:00:00-05:00,-1521.681704877758,-1507.5639885277124,-1516.0010283093045,0.00873096755733454,0.00013529569981948064,5,True,252,907,1,0,0 days 00:00:00.216431,CORN,1.0,0.03983319785366362,-0.04321881125244901,0.045759173874850775,-0.0398118062685678,1.0,0.03999189585308059,-0.04523626217073126,0.050123183071019074,-0.04684917053929033
87,2021-01-28 00:00:00-05:00,-1503.2574232766565,-1489.1397069266109,-1497.576746708203,0.008944949660180609,0.00014555882509728073,5,True,252,907,1,0,0 days 00:00:00.261311,CORN,1.0,0.02446687009879946,-0.05393391273933163,0.04852354385976738,-0.05092030455945219,1.0,0.02456434766891418,-0.05500197980697729,0.05205695536475073,-0.05786325449654717
88,2021-02-04 00:00:00-05:00,-1501.5083329795993,-1487.3906166295537,-1495.8276564111459,0.008990923249349783,0.00014657231367425454,5,True,252,907,1,0,0 days 00:00:00.360952,CORN,1.0,0.023327556120278203,-0.05979256773438435,0.06628313632255572,-0.03761663205526726,1.0,0.023420494590876886,-0.06085280679836926,0.07030316087955622,-0.0460185352148428
89,2021-02-11 00:00:00-05:00,-1491.3584397618515,-1477.240723411806,-1485.677763193398,0.009171686496274407,0.0001525966806080167,5,True,252,907,1,0,0 days 00:00:00.155614,CORN,1.0,0.02064587435383261,-0.07679582282232787,0.06817187349255448,-0.03930245665392448,1.0,0.020728128833329938,-0.0778733034093174,0.0728095392986228,-0.05012167518946557
90,2021-02-19 00:00:00-05:00,-1490.0474404225965,-1475.929724072551,-1484.366763854143,0.009161386944550714,0.00015339254674179704,5,True,252,907,1,0,0 days 00:00:00.238587,CORN,1.0,0.018521277790772693,-0.06840400714207327,0.048019400100623014,-0.048985776427710154,1.0,0.01859506774213035,-0.06932098531429609,0.05152332867828377,-0.05716963832579113
91,2021-02-26 00:00:00-05:00,-1490.7200559724315,-1476.602339622386,-1485.039379403978,0.00914962637741244,0.00015298345593681113,5,True,252,907,1,0,0 days 00:00:00.219492,CORN,1.0,0.012648792272416876,-0.06393152880583397,0.0418882342090871,-0.039500348400431186,1.0,0.01269918586712768,-0.06461467072208696,0.04427668605284213,-0.04588519753669071
92,2021-03-05 00:00:00-05:00,-1487.303414680402,-1473.1856983303564,-1481.6227381119486,0.009238420559009794,0.0001550720422849382,5,True,252,907,1,0,0 days 00:00:00.239063,CORN,1.0,-0.0006243114844578841,-0.06515177133392543,0.05446331748165176,-0.03866893822169575,1.0,-0.0006267987812087038,-0.06567340418286004,0.055272884260671805,-0.04405583733370362
93,2021-03-12 00:00:00-05:00,-1491.1403748710622,-1477.0226585210166,-1485.4596983026088,0.009104334432657733,0.00015272879526797716,5,True,252,907,1,0,0 days 00:00:00.237628,CORN,1.0,-0.0030921924887779293,-0.07157892510633532,0.00521677903297904,-0.03665928650195012,1.0,-0.003104511980765103,-0.07216188999773364,0.004840698606649901,-0.04264872765166839
94,2021-03-19 00:00:00-04:00,-1501.1263750615176,-1487.008658711472,-1495.4456984930641,0.008891871457409366,0.00014679496035431306,5,True,252,907,1,0,0 days 00:00:00.200445,CORN,1.0,-0.012019635177500607,-0.06489501678337407,0.005401960780640265,-0.046359768745097334,1.0,-0.012067522170239642,-0.06556935055163275,0.003851756941450013,-0.05150771068826671
95,2021-03-26 00:00:00-04:00,-1502.4805212782244,-1488.3628049281788,-1496.799844709771,0.008826145461069766,0.00014600824227892627,5,True,252,907,1,0,0 days 00:00:00.223642,CORN,1.0,-0.010186160512944895,-0.060273251658807224,0.011547411720870177,-0.04118428754510732,1.0,-0.010226742825745485,-0.060866389729500196,0.010444706897499429,-0.04549167212109991
96,2021-04-05 00:00:00-04:00,-1478.0249298916847,-1463.907213541639,-1472.3442533232312,0.008980915376742235,0.00016088504071731783,5,True,252,907,1,0,0 days 00:00:00.234162,CORN,1.0,-0.06068257893712969,-0.07698648140233039,0.005613866092240321,-0.04038058579163912,1.0,-0.060924342199827446,-0.0816170930501495,-0.00445077187912573,-0.047778395991572076
97,2021-04-12 00:00:00-04:00,-1476.9963482436667,-1462.878631893621,-1471.3156716752133,0.00897993864741685,0.00016154688065178364,5,True,252,907,1,0,0 days 00:00:00.224739,CORN,1.0,-0.053751627317805625,-0.08439167354242448,-0.007943578482166985,-0.03682046331150442,1.0,-0.05396577722743835,-0.08823608243644684,-0.017988809236502222,-0.046982428636218
