,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
0,2019-05-08 00:00:00-04:00,-1231.1936608437918,-1202.9582281437004,-1219.8323077068846,0.01587092233742755,0.00041506449863849273,5,True,252,907,3,0,0 days 00:00:00.589479,XOP,1.0,-0.01286408529908125,0.06869872163090128,-0.01154446128631446,0.05681601908030773,1.0,-0.012915336634934155,0.06909303061011852,-0.010008058959542111,0.05296141397377948
1,2019-05-15 00:00:00-04:00,-1228.903535678055,-1200.6681029779636,-1217.542182541148,0.01593860635487236,0.00041884222128314995,5,True,252,907,3,0,0 days 00:00:00.431919,XOP,1.0,-0.023926552373861956,0.0647789450788147,-0.020794868750822672,0.06130245141473988,1.0,-0.02402187728371799,0.06475749440144812,-0.018109175570366787,0.05749906798705169
2,2019-05-22 00:00:00-04:00,-1227.2763086894108,-1199.0408759893194,-1215.9149555525037,0.015995179589395503,0.0004215668373175852,5,True,252,907,3,0,0 days 00:00:00.678136,XOP,1.0,-0.025692771047552663,0.051974561075992264,-0.011893467718751903,0.07407876589587979,1.0,-0.025795132685192342,0.051759408828918836,-0.009451747787644934,0.0722897384806202
3,2019-05-30 00:00:00-04:00,-1221.9538827024849,-1193.7184500023934,-1210.5925295655777,0.016149780507617076,0.0004305725373823303,5,True,252,907,3,0,0 days 00:00:00.705034,XOP,1.0,-0.01523155491285289,0.05590010774016609,-0.010759464935743012,0.09391097134121273,1.0,-0.01529223839856146,0.05612658139132417,-0.00924877391904896,0.09229779070231758
4,2019-06-06 00:00:00-04:00,-1221.1508910395555,-1192.915458339464,-1209.7895379026484,0.016322050732450757,0.0004319119435255782,5,True,252,907,3,0,0 days 00:00:00.656531,XOP,1.0,-0.019884791572737977,0.04609416846300086,0.006206771159558887,0.09936240352436357,1.0,-0.019964013849920196,0.04608272677849684,0.008106828449274028,0.0993575559406269
5,2019-06-13 00:00:00-04:00,-1218.7561401490384,-1190.520707448947,-1207.3947870121312,0.01645680265011966,0.0004360494198659624,5,True,252,907,3,0,0 days 00:00:00.685679,XOP,1.0,-0.028768920948635295,0.04422252160697555,0.00713632704969339,0.09640825614165971,1.0,-0.028883538163570095,0.04377856565562089,0.009744732682898495,0.09675893577533055
6,2019-06-20 00:00:00-04:00,-1216.6283137359333,-1188.3928810358418,-1205.266960599026,0.01650043864313582,0.00043972380890661367,5,True,252,907,3,0,0 days 00:00:00.687019,XOP,1.0,-0.03250420992355005,0.0595541309538397,0.01996523698651596,0.07393771887625392,1.0,-0.03263370876786698,0.05902846794864991,0.02408496264491421,0.07335332098664897
7,2019-06-27 00:00:00-04:00,-1220.6730455929783,-1192.4376128928868,-1209.3116924560711,0.016296445855467356,0.00043272505439938665,5,True,252,907,3,0,0 days 00:00:00.653055,XOP,1.0,-0.013365885302734526,0.037524472482764366,0.023803710199907967,0.08774127906260697,1.0,-0.013419135841789241,0.03765137505973127,0.025124349034518073,0.08858842139558865
8,2019-07-05 00:00:00-04:00,-1219.0637885552276,-1190.8283558551361,-1207.7024354183204,0.016376476755318847,0.0004353952647888007,5,True,252,907,3,0,0 days 00:00:00.687448,XOP,1.0,-0.010383757138039627,0.02907395158833874,0.024396116277327247,0.07843573500769986,1.0,-0.010425126688390384,0.029201033598292202,0.025315408133318267,0.07949690409267797
9,2019-07-12 00:00:00-04:00,-1221.0783305701368,-1192.8428978700454,-1209.7169774332297,0.016287202689495357,0.00043198002422795416,5,True,252,907,3,0,0 days 00:00:00.706561,XOP,1.0,-0.019321247203710312,0.03558920695283227,0.032670264455551705,0.07589045296147344,1.0,-0.019398224284203177,0.03551099197349754,0.034480349949714495,0.07736383777049059
10,2019-07-19 00:00:00-04:00,-1216.7449911250937,-1188.5095584250023,-1205.3836379881866,0.016553889806430737,0.00043949344978685175,5,True,252,907,3,0,0 days 00:00:00.401970,XOP,1.0,-0.010942981050616786,0.040122459185159956,0.02638153536786181,0.06789818563246518,1.0,-0.010986578584682995,0.0403276016891358,0.02761710583525882,0.06813611198588708
11,2019-07-26 00:00:00-04:00,-1214.835779548203,-1186.6003468481115,-1203.4744264112958,0.016687889183349593,0.00044284400789032036,5,True,252,907,3,0,0 days 00:00:00.630128,XOP,1.0,-0.009390051923962413,0.039311166183450576,0.022623834819967832,0.05562579887467305,1.0,-0.009427462489396523,0.0395402926884595,0.023667076208089728,0.05552233541154347
12,2019-08-02 00:00:00-04:00,-1199.6109035943848,-1171.3754708942934,-1188.2495504574777,0.01698347390248638,0.0004704861493613825,5,True,252,907,3,0,0 days 00:00:00.424846,XOP,1.0,-0.005900610949773985,0.00950166723136146,0.010382406528862886,0.0633765764613777,1.0,-0.005924119359932444,0.00954292028962419,0.010621567036730199,0.06444782610067659
13,2019-08-09 00:00:00-04:00,-1194.831150854742,-1166.5957181546505,-1183.4697977178348,0.01719588156907771,0.0004794942785827154,5,True,252,907,3,0,0 days 00:00:00.690381,XOP,1.0,1.7204831441216192e-05,0.02985636646577183,0.0019029176216592005,0.0455485052031276,1.0,1.727337658640841e-05,0.030095217108107936,0.0019265652260920434,0.04541878874103588
