Date,rescaled_pnl
2019-10-30 00:00:00-04:00,1
2019-10-31 00:00:00-04:00,0.992428514
2019-11-01 00:00:00-04:00,0.984172516
2019-11-04 00:00:00-05:00,0.997860662
2019-11-05 00:00:00-05:00,1
2019-11-06 00:00:00-05:00,1
2019-11-07 00:00:00-05:00,0.997989526
2019-11-08 00:00:00-05:00,1
2019-11-11 00:00:00-05:00,1
2019-11-12 00:00:00-05:00,0.998629832
2019-11-13 00:00:00-05:00,1
2019-11-14 00:00:00-05:00,0.996214192
2019-11-15 00:00:00-05:00,0.996888006
2019-11-18 00:00:00-05:00,1
2019-11-19 00:00:00-05:00,1
2019-11-20 00:00:00-05:00,0.999737814
2019-11-21 00:00:00-05:00,0.991940929
2019-11-22 00:00:00-05:00,0.987168406
2019-11-25 00:00:00-05:00,0.989384503
2019-11-26 00:00:00-05:00,0.995138508
2019-11-27 00:00:00-05:00,0.997507458
2019-11-29 00:00:00-05:00,0.99917698
2019-12-02 00:00:00-05:00,0.998973243
2019-12-03 00:00:00-05:00,1
2019-12-04 00:00:00-05:00,1
2019-12-05 00:00:00-05:00,0.997310172
2019-12-06 00:00:00-05:00,0.998844737
2019-12-09 00:00:00-05:00,0.994423709
2019-12-10 00:00:00-05:00,0.991621377
2019-12-11 00:00:00-05:00,0.990692362
2019-12-12 00:00:00-05:00,0.992686405
2019-12-13 00:00:00-05:00,1
2019-12-16 00:00:00-05:00,0.994874619
2019-12-17 00:00:00-05:00,1
2019-12-18 00:00:00-05:00,1
2019-12-19 00:00:00-05:00,1
2019-12-20 00:00:00-05:00,1
2019-12-23 00:00:00-05:00,1
2019-12-24 00:00:00-05:00,1
2019-12-26 00:00:00-05:00,1
2019-12-27 00:00:00-05:00,1
2019-12-30 00:00:00-05:00,0.997177531
2019-12-31 00:00:00-05:00,0.990982431
2020-01-02 00:00:00-05:00,0.993598301
2020-01-03 00:00:00-05:00,1
2020-01-06 00:00:00-05:00,0.994725587
2020-01-07 00:00:00-05:00,0.996524901
2020-01-08 00:00:00-05:00,0.994789177
2020-01-09 00:00:00-05:00,0.999411851
2020-01-10 00:00:00-05:00,1
2020-01-13 00:00:00-05:00,0.997995169
2020-01-14 00:00:00-05:00,1
2020-01-15 00:00:00-05:00,1
2020-01-16 00:00:00-05:00,1
2020-01-17 00:00:00-05:00,1
2020-01-21 00:00:00-05:00,1
2020-01-22 00:00:00-05:00,0.997606196
2020-01-23 00:00:00-05:00,0.996873826
2020-01-24 00:00:00-05:00,1
2020-01-27 00:00:00-05:00,1
2020-01-28 00:00:00-05:00,1
2020-01-29 00:00:00-05:00,1
2020-01-30 00:00:00-05:00,1
2020-01-31 00:00:00-05:00,1
2020-02-03 00:00:00-05:00,1
2020-02-04 00:00:00-05:00,1
2020-02-05 00:00:00-05:00,0.995632135
2020-02-06 00:00:00-05:00,0.985325782
2020-02-07 00:00:00-05:00,0.987485253
2020-02-10 00:00:00-05:00,0.976873159
2020-02-11 00:00:00-05:00,0.984888387
2020-02-12 00:00:00-05:00,0.996067334
2020-02-13 00:00:00-05:00,1
2020-02-14 00:00:00-05:00,1
2020-02-18 00:00:00-05:00,1
2020-02-19 00:00:00-05:00,0.999323262
2020-02-20 00:00:00-05:00,0.998194786
2020-02-21 00:00:00-05:00,1
2020-02-24 00:00:00-05:00,1
2020-02-25 00:00:00-05:00,1
2020-02-26 00:00:00-05:00,1
2020-02-27 00:00:00-05:00,1
2020-02-28 00:00:00-05:00,1
2020-03-02 00:00:00-05:00,1
2020-03-03 00:00:00-05:00,0.962393965
2020-03-04 00:00:00-05:00,0.983754543
2020-03-05 00:00:00-05:00,0.948192938
2020-03-06 00:00:00-05:00,0.979964393
2020-03-09 00:00:00-04:00,1
2020-03-10 00:00:00-04:00,1
2020-03-11 00:00:00-04:00,0.954565824
2020-03-12 00:00:00-04:00,0.998869138
2020-03-13 00:00:00-04:00,1
2020-03-16 00:00:00-04:00,0.920839514
2020-03-17 00:00:00-04:00,1
2020-03-18 00:00:00-04:00,0.946804809
2020-03-19 00:00:00-04:00,1
2020-03-20 00:00:00-04:00,0.991976155
2020-03-23 00:00:00-04:00,1
2020-03-24 00:00:00-04:00,1
2020-03-25 00:00:00-04:00,0.903739906
2020-03-26 00:00:00-04:00,0.880344651
2020-03-27 00:00:00-04:00,0.821699436
2020-03-30 00:00:00-04:00,0.821699436
2020-03-31 00:00:00-04:00,0.821699436
2020-04-01 00:00:00-04:00,0.821699436
2020-04-02 00:00:00-04:00,0.821699436
2020-04-03 00:00:00-04:00,0.821699436
2020-04-06 00:00:00-04:00,0.826364409
2020-04-07 00:00:00-04:00,0.812102532
2020-04-08 00:00:00-04:00,0.811615085
2020-04-09 00:00:00-04:00,0.799971063
2020-04-13 00:00:00-04:00,0.788623193
2020-04-14 00:00:00-04:00,0.788623193
2020-04-15 00:00:00-04:00,0.788623193
2020-04-16 00:00:00-04:00,0.788623193
2020-04-17 00:00:00-04:00,0.788623193
2020-04-20 00:00:00-04:00,0.788623193
2020-04-21 00:00:00-04:00,0.804142758
2020-04-22 00:00:00-04:00,0.823259266
2020-04-23 00:00:00-04:00,0.809026234
2020-04-24 00:00:00-04:00,0.80772876
2020-04-27 00:00:00-04:00,0.798683259
2020-04-28 00:00:00-04:00,0.798683259
2020-04-29 00:00:00-04:00,0.798683259
2020-04-30 00:00:00-04:00,0.798683259
2020-05-01 00:00:00-04:00,0.798683259
2020-05-04 00:00:00-04:00,0.798683259
2020-05-05 00:00:00-04:00,0.799082061
2020-05-06 00:00:00-04:00,0.881283649
2020-05-07 00:00:00-04:00,0.913787779
2020-05-08 00:00:00-04:00,0.966086104
2020-05-11 00:00:00-04:00,0.949273143
2020-05-12 00:00:00-04:00,0.956299395
2020-05-13 00:00:00-04:00,0.960527549
2020-05-14 00:00:00-04:00,0.966415556
2020-05-15 00:00:00-04:00,0.963866533
2020-05-18 00:00:00-04:00,0.967246277
2020-05-19 00:00:00-04:00,0.997606428
2020-05-20 00:00:00-04:00,0.991011663
2020-05-21 00:00:00-04:00,1
2020-05-22 00:00:00-04:00,0.993980606
2020-05-26 00:00:00-04:00,0.996657979
2020-05-27 00:00:00-04:00,1
2020-05-28 00:00:00-04:00,1
2020-05-29 00:00:00-04:00,0.984081742
2020-06-01 00:00:00-04:00,0.98383797
2020-06-02 00:00:00-04:00,0.996151356
2020-06-03 00:00:00-04:00,1
2020-06-04 00:00:00-04:00,1
2020-06-05 00:00:00-04:00,0.999307865
2020-06-08 00:00:00-04:00,1
2020-06-09 00:00:00-04:00,1
2020-06-10 00:00:00-04:00,0.961992672
2020-06-11 00:00:00-04:00,0.92379961
2020-06-12 00:00:00-04:00,0.807472014
2020-06-15 00:00:00-04:00,0.839267168
2020-06-16 00:00:00-04:00,0.853165459
2020-06-17 00:00:00-04:00,0.853165459
2020-06-18 00:00:00-04:00,0.853165459
2020-06-19 00:00:00-04:00,0.853165459
2020-06-22 00:00:00-04:00,0.853165459
2020-06-23 00:00:00-04:00,0.853165459
2020-06-24 00:00:00-04:00,0.853893405
2020-06-25 00:00:00-04:00,0.854546054
2020-06-26 00:00:00-04:00,0.855424609
2020-06-29 00:00:00-04:00,0.856165105
2020-06-30 00:00:00-04:00,0.854859822
2020-07-01 00:00:00-04:00,0.869759796
2020-07-02 00:00:00-04:00,0.870439727
2020-07-06 00:00:00-04:00,0.878524447
2020-07-07 00:00:00-04:00,0.892471112
2020-07-08 00:00:00-04:00,0.874995959
2020-07-09 00:00:00-04:00,0.877508762
2020-07-10 00:00:00-04:00,0.872821679
2020-07-13 00:00:00-04:00,0.877833725
2020-07-14 00:00:00-04:00,0.870431265
2020-07-15 00:00:00-04:00,0.88460309
2020-07-16 00:00:00-04:00,0.904557519
2020-07-17 00:00:00-04:00,0.907186626
2020-07-20 00:00:00-04:00,0.913342636
2020-07-21 00:00:00-04:00,0.904257167
2020-07-22 00:00:00-04:00,0.962760006
2020-07-23 00:00:00-04:00,1
2020-07-24 00:00:00-04:00,0.994183181
2020-07-27 00:00:00-04:00,0.979923339
2020-07-28 00:00:00-04:00,0.987289657
2020-07-29 00:00:00-04:00,0.979076264
2020-07-30 00:00:00-04:00,0.992917554
2020-07-31 00:00:00-04:00,0.994981922
2020-08-03 00:00:00-04:00,0.998677001
2020-08-04 00:00:00-04:00,1
2020-08-05 00:00:00-04:00,1
2020-08-06 00:00:00-04:00,1
2020-08-07 00:00:00-04:00,1
2020-08-10 00:00:00-04:00,1
2020-08-11 00:00:00-04:00,1
2020-08-12 00:00:00-04:00,0.995923468
2020-08-13 00:00:00-04:00,1
2020-08-14 00:00:00-04:00,0.994154911
2020-08-17 00:00:00-04:00,0.998625991
2020-08-18 00:00:00-04:00,1
2020-08-19 00:00:00-04:00,0.992690601
2020-08-20 00:00:00-04:00,0.996100977
2020-08-21 00:00:00-04:00,1
2020-08-24 00:00:00-04:00,1
2020-08-25 00:00:00-04:00,0.996332217
2020-08-26 00:00:00-04:00,0.997583369
2020-08-27 00:00:00-04:00,1
2020-08-28 00:00:00-04:00,1
2020-08-31 00:00:00-04:00,1
2020-09-01 00:00:00-04:00,0.993065275
2020-09-02 00:00:00-04:00,1
2020-09-03 00:00:00-04:00,1
2020-09-04 00:00:00-04:00,0.989899453
2020-09-08 00:00:00-04:00,0.98828513
2020-09-09 00:00:00-04:00,0.9865144
2020-09-10 00:00:00-04:00,0.995213055
2020-09-11 00:00:00-04:00,1
2020-09-14 00:00:00-04:00,1
2020-09-15 00:00:00-04:00,1
2020-09-16 00:00:00-04:00,1
2020-09-17 00:00:00-04:00,0.994203669
2020-09-18 00:00:00-04:00,0.990382292
2020-09-21 00:00:00-04:00,0.981238462
2020-09-22 00:00:00-04:00,0.959269886
2020-09-23 00:00:00-04:00,0.967067131
2020-09-24 00:00:00-04:00,0.948730681
2020-09-25 00:00:00-04:00,0.950718134
2020-09-28 00:00:00-04:00,0.953526995
2020-09-29 00:00:00-04:00,0.947057671
2020-09-30 00:00:00-04:00,0.952361392
2020-10-01 00:00:00-04:00,0.953933386
2020-10-02 00:00:00-04:00,0.966079045
2020-10-05 00:00:00-04:00,0.965019745
2020-10-06 00:00:00-04:00,0.974649612
2020-10-07 00:00:00-04:00,0.966175304
2020-10-08 00:00:00-04:00,0.979566403
2020-10-09 00:00:00-04:00,0.99561857
2020-10-12 00:00:00-04:00,1
2020-10-13 00:00:00-04:00,1
2020-10-14 00:00:00-04:00,0.988942365
2020-10-15 00:00:00-04:00,0.982727812
2020-10-16 00:00:00-04:00,0.982289693
2020-10-19 00:00:00-04:00,0.987646543
2020-10-20 00:00:00-04:00,0.98109813
2020-10-21 00:00:00-04:00,0.980827568
2020-10-22 00:00:00-04:00,0.98118073
2020-10-23 00:00:00-04:00,0.988294014
2020-10-26 00:00:00-04:00,0.990228937
2020-10-27 00:00:00-04:00,0.985015714
2020-10-28 00:00:00-04:00,0.982445072
2020-10-29 00:00:00-04:00,0.974273824
2020-10-30 00:00:00-04:00,0.965677658
2020-11-02 00:00:00-05:00,0.971206441
2020-11-03 00:00:00-05:00,0.954394237
2020-11-04 00:00:00-05:00,0.940287863
2020-11-05 00:00:00-05:00,0.935413402
2020-11-06 00:00:00-05:00,0.956439194
2020-11-09 00:00:00-05:00,0.956972422
2020-11-10 00:00:00-05:00,0.976361184
2020-11-11 00:00:00-05:00,0.987586105
2020-11-12 00:00:00-05:00,0.986714421
2020-11-13 00:00:00-05:00,0.970140499
2020-11-16 00:00:00-05:00,0.991805509
2020-11-17 00:00:00-05:00,1
2020-11-18 00:00:00-05:00,0.994549566
2020-11-19 00:00:00-05:00,0.980607267
2020-11-20 00:00:00-05:00,0.992959616
2020-11-23 00:00:00-05:00,0.988099476
2020-11-24 00:00:00-05:00,1
2020-11-25 00:00:00-05:00,1
2020-11-27 00:00:00-05:00,0.989724848
2020-11-30 00:00:00-05:00,0.99000303
2020-12-01 00:00:00-05:00,0.958861943
2020-12-02 00:00:00-05:00,0.971084954
2020-12-03 00:00:00-05:00,0.982669033
2020-12-04 00:00:00-05:00,0.988670849
2020-12-07 00:00:00-05:00,1
2020-12-08 00:00:00-05:00,0.985749853
2020-12-09 00:00:00-05:00,0.995714432
2020-12-10 00:00:00-05:00,0.988739508
2020-12-11 00:00:00-05:00,1
2020-12-14 00:00:00-05:00,0.996854275
2020-12-15 00:00:00-05:00,0.991739292
2020-12-16 00:00:00-05:00,0.997220969
2020-12-17 00:00:00-05:00,0.994221498
2020-12-18 00:00:00-05:00,0.995165595
2020-12-21 00:00:00-05:00,0.99324438
2020-12-22 00:00:00-05:00,0.989733977
2020-12-23 00:00:00-05:00,0.993837019
2020-12-24 00:00:00-05:00,0.99702086
2020-12-28 00:00:00-05:00,1
2020-12-29 00:00:00-05:00,1
2020-12-30 00:00:00-05:00,0.992905735
2020-12-31 00:00:00-05:00,0.996079322
2021-01-04 00:00:00-05:00,1
2021-01-05 00:00:00-05:00,0.983530684
2021-01-06 00:00:00-05:00,1
2021-01-07 00:00:00-05:00,1
2021-01-08 00:00:00-05:00,1
2021-01-11 00:00:00-05:00,0.998127056
2021-01-12 00:00:00-05:00,1
2021-01-13 00:00:00-05:00,1
2021-01-14 00:00:00-05:00,0.991882204
2021-01-15 00:00:00-05:00,1
2021-01-19 00:00:00-05:00,0.976330359
2021-01-20 00:00:00-05:00,0.990106638
2021-01-21 00:00:00-05:00,0.998451471
2021-01-22 00:00:00-05:00,1
2021-01-25 00:00:00-05:00,1
2021-01-26 00:00:00-05:00,1
2021-01-27 00:00:00-05:00,1
2021-01-28 00:00:00-05:00,1
2021-01-29 00:00:00-05:00,0.979535437
2021-02-01 00:00:00-05:00,0.985541618
2021-02-02 00:00:00-05:00,0.981821291
2021-02-03 00:00:00-05:00,0.967614887
2021-02-04 00:00:00-05:00,0.984337772
2021-02-05 00:00:00-05:00,0.996195383
2021-02-08 00:00:00-05:00,1
2021-02-09 00:00:00-05:00,1
2021-02-10 00:00:00-05:00,0.995304568
2021-02-11 00:00:00-05:00,1
2021-02-12 00:00:00-05:00,0.99612609
2021-02-16 00:00:00-05:00,1
2021-02-17 00:00:00-05:00,1
2021-02-18 00:00:00-05:00,0.999891579
2021-02-19 00:00:00-05:00,0.985901226
2021-02-22 00:00:00-05:00,1
2021-02-23 00:00:00-05:00,1
2021-02-24 00:00:00-05:00,1
2021-02-25 00:00:00-05:00,1
2021-02-26 00:00:00-05:00,0.987865541
2021-03-01 00:00:00-05:00,0.982212615
2021-03-02 00:00:00-05:00,0.997051994
2021-03-03 00:00:00-05:00,0.992173306
2021-03-04 00:00:00-05:00,0.998881878
2021-03-05 00:00:00-05:00,0.998692598
2021-03-08 00:00:00-05:00,1
2021-03-09 00:00:00-05:00,1
2021-03-10 00:00:00-05:00,0.995986012
2021-03-11 00:00:00-05:00,1
2021-03-12 00:00:00-05:00,1
2021-03-15 00:00:00-04:00,1
2021-03-16 00:00:00-04:00,1
2021-03-17 00:00:00-04:00,0.982336082
2021-03-18 00:00:00-04:00,0.987254849
2021-03-19 00:00:00-04:00,0.986912232
2021-03-22 00:00:00-04:00,0.987497569
2021-03-23 00:00:00-04:00,0.988927256
2021-03-24 00:00:00-04:00,0.987251153
2021-03-25 00:00:00-04:00,0.987064913
2021-03-26 00:00:00-04:00,1
2021-03-29 00:00:00-04:00,1
2021-03-30 00:00:00-04:00,0.993425848
2021-03-31 00:00:00-04:00,0.988375957
2021-04-01 00:00:00-04:00,0.988431115
2021-04-05 00:00:00-04:00,0.999594208
2021-04-06 00:00:00-04:00,1
2021-04-07 00:00:00-04:00,1
2021-04-08 00:00:00-04:00,0.995188564
2021-04-09 00:00:00-04:00,1
2021-04-12 00:00:00-04:00,1
2021-04-13 00:00:00-04:00,1
2021-04-14 00:00:00-04:00,1
2021-04-15 00:00:00-04:00,0.99879965
2021-04-16 00:00:00-04:00,1
2021-04-19 00:00:00-04:00,1
2021-04-20 00:00:00-04:00,0.996574064
2021-04-21 00:00:00-04:00,0.987014628
2021-04-22 00:00:00-04:00,0.999040838
2021-04-23 00:00:00-04:00,0.987110183
2021-04-26 00:00:00-04:00,1
2021-04-27 00:00:00-04:00,1
2021-04-28 00:00:00-04:00,1
2021-04-29 00:00:00-04:00,1
2021-04-30 00:00:00-04:00,1
2021-05-03 00:00:00-04:00,0.988154369
2021-05-04 00:00:00-04:00,1
2021-05-05 00:00:00-04:00,1
2021-05-06 00:00:00-04:00,1
2021-05-07 00:00:00-04:00,1
2021-05-10 00:00:00-04:00,1
2021-05-11 00:00:00-04:00,0.996939688
2021-05-12 00:00:00-04:00,0.982241156
2021-05-13 00:00:00-04:00,0.963535052
2021-05-14 00:00:00-04:00,0.970095585
2021-05-17 00:00:00-04:00,0.994431239
2021-05-18 00:00:00-04:00,1
2021-05-19 00:00:00-04:00,0.988141533
2021-05-20 00:00:00-04:00,0.973836673
2021-05-21 00:00:00-04:00,0.972437585
2021-05-24 00:00:00-04:00,0.970568117
2021-05-25 00:00:00-04:00,0.974031956
2021-05-26 00:00:00-04:00,0.974723989
2021-05-27 00:00:00-04:00,0.971144354
2021-05-28 00:00:00-04:00,0.967600405
2021-06-01 00:00:00-04:00,0.967455364
2021-06-02 00:00:00-04:00,0.9919832
2021-06-03 00:00:00-04:00,0.999555586
2021-06-04 00:00:00-04:00,0.998451121
2021-06-07 00:00:00-04:00,1
2021-06-08 00:00:00-04:00,1
2021-06-09 00:00:00-04:00,1
2021-06-10 00:00:00-04:00,0.998757196
2021-06-11 00:00:00-04:00,1
2021-06-14 00:00:00-04:00,1
2021-06-15 00:00:00-04:00,1
2021-06-16 00:00:00-04:00,1
2021-06-17 00:00:00-04:00,0.99508676
2021-06-18 00:00:00-04:00,0.993542005
2021-06-21 00:00:00-04:00,0.981129754
2021-06-22 00:00:00-04:00,0.990973264
2021-06-23 00:00:00-04:00,0.998390156
2021-06-24 00:00:00-04:00,0.998740749
2021-06-25 00:00:00-04:00,1
2021-06-28 00:00:00-04:00,1
2021-06-29 00:00:00-04:00,0.997604347
2021-06-30 00:00:00-04:00,0.996530925
2021-07-01 00:00:00-04:00,0.99967414
2021-07-02 00:00:00-04:00,1
2021-07-06 00:00:00-04:00,1
2021-07-07 00:00:00-04:00,0.999436137
2021-07-08 00:00:00-04:00,1
2021-07-09 00:00:00-04:00,0.994661677
2021-07-12 00:00:00-04:00,1
2021-07-13 00:00:00-04:00,1
2021-07-14 00:00:00-04:00,0.994366538
2021-07-15 00:00:00-04:00,0.995648581
2021-07-16 00:00:00-04:00,0.993310841
2021-07-19 00:00:00-04:00,0.988506243
2021-07-20 00:00:00-04:00,0.978452906
2021-07-21 00:00:00-04:00,0.983520141
2021-07-22 00:00:00-04:00,0.978893277
2021-07-23 00:00:00-04:00,0.979140077
2021-07-26 00:00:00-04:00,0.985189857
2021-07-27 00:00:00-04:00,0.979535546
2021-07-28 00:00:00-04:00,0.986071561
2021-07-29 00:00:00-04:00,0.981495155
2021-07-30 00:00:00-04:00,0.982472283
2021-08-02 00:00:00-04:00,0.983597357
2021-08-03 00:00:00-04:00,0.985573008
2021-08-04 00:00:00-04:00,0.986651278
2021-08-05 00:00:00-04:00,0.992178229
2021-08-06 00:00:00-04:00,0.991075276
2021-08-09 00:00:00-04:00,0.988998998
2021-08-10 00:00:00-04:00,0.99163643
2021-08-11 00:00:00-04:00,0.999033904
2021-08-12 00:00:00-04:00,1
2021-08-13 00:00:00-04:00,0.998386607
2021-08-16 00:00:00-04:00,0.996274059
2021-08-17 00:00:00-04:00,0.996186042
2021-08-18 00:00:00-04:00,1
2021-08-19 00:00:00-04:00,1
2021-08-20 00:00:00-04:00,1
2021-08-23 00:00:00-04:00,0.999429885
2021-08-24 00:00:00-04:00,0.986538615
2021-08-25 00:00:00-04:00,0.991250334
2021-08-26 00:00:00-04:00,0.994218637
2021-08-27 00:00:00-04:00,0.986746328
2021-08-30 00:00:00-04:00,0.996473642
2021-08-31 00:00:00-04:00,0.998466936
2021-09-01 00:00:00-04:00,0.996967279
2021-09-02 00:00:00-04:00,1
2021-09-03 00:00:00-04:00,1
2021-09-07 00:00:00-04:00,0.998686794
2021-09-08 00:00:00-04:00,0.991870378
2021-09-09 00:00:00-04:00,0.992797973
2021-09-10 00:00:00-04:00,0.992001642
2021-09-13 00:00:00-04:00,0.993226768
2021-09-14 00:00:00-04:00,0.993533055
2021-09-15 00:00:00-04:00,0.994276871
2021-09-16 00:00:00-04:00,0.992723444
2021-09-17 00:00:00-04:00,0.993252143
2021-09-20 00:00:00-04:00,0.994528516
2021-09-21 00:00:00-04:00,0.997347593
2021-09-22 00:00:00-04:00,0.998230881
2021-09-23 00:00:00-04:00,0.998871773
2021-09-24 00:00:00-04:00,1
2021-09-27 00:00:00-04:00,1
2021-09-28 00:00:00-04:00,0.998705896
2021-09-29 00:00:00-04:00,0.996480193
2021-09-30 00:00:00-04:00,0.993327485
2021-10-01 00:00:00-04:00,0.995867277
2021-10-04 00:00:00-04:00,1
2021-10-05 00:00:00-04:00,1
2021-10-06 00:00:00-04:00,1
2021-10-07 00:00:00-04:00,0.994722572
2021-10-08 00:00:00-04:00,1
2021-10-11 00:00:00-04:00,1
2021-10-12 00:00:00-04:00,0.997139907
2021-10-13 00:00:00-04:00,0.996253378
2021-10-14 00:00:00-04:00,0.994349867
2021-10-15 00:00:00-04:00,1
2021-10-18 00:00:00-04:00,1
2021-10-19 00:00:00-04:00,1
2021-10-20 00:00:00-04:00,1
2021-10-21 00:00:00-04:00,1
2021-10-22 00:00:00-04:00,0.997340715
2021-10-25 00:00:00-04:00,1
2021-10-26 00:00:00-04:00,1
2021-10-27 00:00:00-04:00,1
2021-10-28 00:00:00-04:00,0.983090671
2021-10-29 00:00:00-04:00,0.991231712
2021-11-01 00:00:00-04:00,0.985444556
2021-11-02 00:00:00-04:00,0.989565404
2021-11-03 00:00:00-04:00,0.988097489
2021-11-04 00:00:00-04:00,1
2021-11-05 00:00:00-04:00,1
2021-11-08 00:00:00-05:00,1
2021-11-09 00:00:00-05:00,1
2021-11-10 00:00:00-05:00,1
2021-11-11 00:00:00-05:00,0.981245645
2021-11-12 00:00:00-05:00,0.987931446
2021-11-15 00:00:00-05:00,0.991104436
2021-11-16 00:00:00-05:00,0.996468696
2021-11-17 00:00:00-05:00,0.994616729
2021-11-18 00:00:00-05:00,0.989888327
2021-11-19 00:00:00-05:00,0.994142689
2021-11-22 00:00:00-05:00,0.989586657
2021-11-23 00:00:00-05:00,0.989387544
2021-11-24 00:00:00-05:00,0.988162202
2021-11-26 00:00:00-05:00,0.988193302
2021-11-29 00:00:00-05:00,0.988498272
2021-11-30 00:00:00-05:00,0.988274222
2021-12-01 00:00:00-05:00,0.98989238
2021-12-02 00:00:00-05:00,0.990035525
2021-12-03 00:00:00-05:00,0.988395196
2021-12-06 00:00:00-05:00,0.991860416
2021-12-07 00:00:00-05:00,0.991565587
