,asofdate,pnl,strategy,positionType,position_identifier
0,2019-05-15 00:00:00-04:00,-0.41019439697265625,arma_ma,short,XLV_short_0
1,2019-05-16 00:00:00-04:00,-0.24237823486328125,arma_ma,short,XLV_short_0
2,2019-05-17 00:00:00-04:00,-0.6432113647460938,arma_ma,short,XLV_short_0
3,2019-05-20 00:00:00-04:00,0.17711639404296875,arma_ma,short,XLV_short_0
4,2019-05-21 00:00:00-04:00,0.0373077392578125,arma_ma,short,XLV_short_0
5,2019-05-22 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_5
6,2019-05-23 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_5
7,2019-05-24 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_5
8,2019-05-28 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_5
9,2019-05-29 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_5
10,2019-05-30 00:00:00-04:00,0.7923507690429688,arma_ma,short,XLV_short_10
11,2019-05-31 00:00:00-04:00,-0.44745635986328125,arma_ma,short,XLV_short_10
12,2019-06-03 00:00:00-04:00,0.5872802734375,arma_ma,short,XLV_short_10
13,2019-06-04 00:00:00-04:00,-0.19573974609375,arma_ma,short,XLV_short_10
14,2019-06-05 00:00:00-04:00,-1.351715087890625,arma_ma,short,XLV_short_10
15,2019-06-06 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_15
16,2019-06-07 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_15
17,2019-06-10 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_15
18,2019-06-11 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_15
19,2019-06-12 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_15
20,2019-06-13 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_20
21,2019-06-14 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_20
22,2019-06-17 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_20
23,2019-06-18 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_20
24,2019-06-19 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_20
25,2019-06-20 00:00:00-04:00,0.7737274169921875,arma_ma,long,XLV_long_25
26,2019-06-21 00:00:00-04:00,0.38220977783203125,arma_ma,long,XLV_long_25
27,2019-06-24 00:00:00-04:00,0.41941070556640625,arma_ma,long,XLV_long_25
28,2019-06-25 00:00:00-04:00,-0.4587249755859375,arma_ma,long,XLV_long_25
29,2019-06-26 00:00:00-04:00,-0.35577392578125,arma_ma,long,XLV_long_25
30,2019-06-27 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_30
31,2019-06-28 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_30
32,2019-07-01 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_30
33,2019-07-02 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_30
34,2019-07-03 00:00:00-04:00,0.0,arma_ma,no_position,XLV_no_position_30
35,2019-07-05 00:00:00-04:00,0.7489547729492188,arma_ma,long,XLV_long_35
36,2019-07-08 00:00:00-04:00,-0.6085205078125,arma_ma,long,XLV_long_35
37,2019-07-09 00:00:00-04:00,-0.6553421020507812,arma_ma,long,XLV_long_35
