,as_of_date,PnL
95,1974-01-09 08:15:00+00:00,-0.1700000000000017
96,1974-01-10 08:15:00+00:00,0.5499999999999972
97,1974-01-11 08:15:00+00:00,1.269999999999996
98,1974-01-14 08:15:00+00:00,2.0
99,1974-01-15 08:15:00+00:00,-0.8999999999999915
100,1974-01-16 08:15:00+00:00,0.4299999999999926
101,1974-01-17 08:15:00+00:00,-0.47999999999998977
102,1974-01-18 08:15:00+00:00,-0.10000000000000853
103,1974-01-21 08:15:00+00:00,2.0
104,1974-01-22 08:15:00+00:00,-0.7000000000000028
105,1974-01-23 08:15:00+00:00,-0.8499999999999943
106,1974-01-24 08:15:00+00:00,1.7999999999999972
107,1974-01-25 08:15:00+00:00,0.7999999999999972
108,1974-01-28 08:15:00+00:00,-0.5999999999999943
109,1974-01-29 08:15:00+00:00,-0.519999999999996
110,1974-01-30 08:15:00+00:00,-0.45000000000000284
111,1974-01-31 08:15:00+00:00,-0.6299999999999955
112,1974-02-01 08:15:00+00:00,0.6799999999999926
113,1974-02-04 08:15:00+00:00,2.0
114,1974-02-05 08:15:00+00:00,0.1700000000000017
115,1974-02-06 08:15:00+00:00,-1.4500000000000028
116,1974-02-07 08:15:00+00:00,0.9500000000000028
117,1974-02-08 08:15:00+00:00,1.7999999999999972
118,1974-02-11 08:15:00+00:00,2.0
119,1974-02-13 08:15:00+00:00,1.1500000000000057
120,1974-02-14 08:15:00+00:00,0.3999999999999915
121,1974-02-15 08:15:00+00:00,0.8000000000000114
122,1974-02-19 08:15:00+00:00,-2.0
123,1974-02-20 08:15:00+00:00,-1.3500000000000085
124,1974-02-21 08:15:00+00:00,2.0
125,1974-02-22 08:15:00+00:00,-0.519999999999996
126,1974-02-25 08:15:00+00:00,-1.6700000000000017
127,1974-02-26 08:15:00+00:00,0.8900000000000006
128,1974-02-27 08:15:00+00:00,-2.0
129,1974-02-28 08:15:00+00:00,-2.0
130,1974-03-01 08:15:00+00:00,-0.7999999999999972
131,1974-03-04 08:15:00+00:00,-1.8900000000000006
132,1974-03-05 08:15:00+00:00,-1.5600000000000023
133,1974-03-06 08:15:00+00:00,0.0
134,1974-03-07 08:15:00+00:00,0.0
135,1974-03-08 08:15:00+00:00,0.0
136,1974-03-11 08:15:00+00:00,0.0
137,1974-03-12 08:15:00+00:00,0.0
138,1974-03-13 08:15:00+00:00,0.0
139,1974-03-14 08:15:00+00:00,0.0
140,1974-03-15 08:15:00+00:00,0.0
141,1974-03-18 08:15:00+00:00,0.0
142,1974-03-19 08:15:00+00:00,0.0
143,1974-03-20 08:15:00+00:00,0.0
144,1974-03-21 08:15:00+00:00,0.0
145,1974-03-22 08:15:00+00:00,-0.8499999999999943
146,1974-03-25 08:15:00+00:00,-2.0
147,1974-03-26 08:15:00+00:00,-1.6800000000000068
148,1974-03-27 08:15:00+00:00,1.4000000000000057
149,1974-03-28 08:15:00+00:00,-0.25
150,1974-03-29 08:15:00+00:00,1.75
151,1974-04-01 08:15:00+00:00,-1.8500000000000085
152,1974-04-02 08:15:00+00:00,0.6000000000000085
153,1974-04-03 08:15:00+00:00,-0.25
154,1974-04-04 08:15:00+00:00,0.8499999999999943
155,1974-04-05 08:15:00+00:00,-1.6500000000000057
156,1974-04-08 08:15:00+00:00,0.0
157,1974-04-09 08:15:00+00:00,0.0
158,1974-04-10 08:15:00+00:00,0.0
159,1974-04-11 08:15:00+00:00,0.0
160,1974-04-15 08:15:00+00:00,0.0
161,1974-04-16 08:15:00+00:00,0.0
162,1974-04-17 08:15:00+00:00,0.0
163,1974-04-18 08:15:00+00:00,0.0
164,1974-04-19 08:15:00+00:00,0.0
165,1974-04-22 08:15:00+00:00,0.0
166,1974-04-23 08:15:00+00:00,0.0
167,1974-04-24 08:15:00+00:00,0.0
168,1974-04-25 08:15:00+00:00,-0.5699999999999932
169,1974-04-26 08:15:00+00:00,-0.04000000000000625
170,1974-04-29 08:15:00+00:00,0.060000000000002274
171,1974-04-30 08:15:00+00:00,-0.04999999999999716
172,1974-05-01 08:15:00+00:00,1.3999999999999915
173,1974-05-02 08:15:00+00:00,-0.14999999999999147
174,1974-05-03 08:15:00+00:00,-0.25
175,1974-05-06 08:15:00+00:00,-2.0
176,1974-05-07 08:15:00+00:00,0.6999999999999886
177,1974-05-08 08:15:00+00:00,0.710000000000008
178,1974-05-09 08:15:00+00:00,1.019999999999996
179,1974-05-10 08:15:00+00:00,0.0
180,1974-05-13 08:15:00+00:00,0.0
181,1974-05-14 08:15:00+00:00,0.0
182,1974-05-15 08:15:00+00:00,0.0
183,1974-05-16 08:15:00+00:00,0.0
184,1974-05-17 08:15:00+00:00,0.0
185,1974-05-20 08:15:00+00:00,0.0
186,1974-05-21 08:15:00+00:00,0.0
187,1974-05-22 08:15:00+00:00,0.0
188,1974-05-23 08:15:00+00:00,0.0
189,1974-05-24 08:15:00+00:00,0.0
190,1974-05-28 08:15:00+00:00,0.0
191,1974-05-29 08:15:00+00:00,0.0
192,1974-05-30 08:15:00+00:00,0.0
193,1974-05-31 08:15:00+00:00,0.0
194,1974-06-03 08:15:00+00:00,0.0
195,1974-06-04 08:15:00+00:00,0.0
196,1974-06-05 08:15:00+00:00,0.0
197,1974-06-06 08:15:00+00:00,0.0
198,1974-06-07 08:15:00+00:00,0.06999999999999318
199,1974-06-10 08:15:00+00:00,0.7000000000000028
200,1974-06-11 08:15:00+00:00,-0.269999999999996
201,1974-06-12 08:15:00+00:00,-0.030000000000001137
202,1974-06-13 08:15:00+00:00,0.04999999999999716
203,1974-06-14 08:15:00+00:00,0.15000000000000568
204,1974-06-17 08:15:00+00:00,-1.25
205,1974-06-18 08:15:00+00:00,0.980000000000004
206,1974-06-19 08:15:00+00:00,0.6999999999999886
207,1974-06-20 08:15:00+00:00,-0.44999999999998863
208,1974-06-21 08:15:00+00:00,-1.460000000000008
209,1974-06-24 08:15:00+00:00,-2.0
210,1974-06-25 08:15:00+00:00,-1.769999999999996
211,1974-06-26 08:15:00+00:00,0.0
212,1974-06-27 08:15:00+00:00,0.0
213,1974-06-28 08:15:00+00:00,0.0
214,1974-07-01 08:15:00+00:00,0.0
215,1974-07-02 08:15:00+00:00,0.0
216,1974-07-03 08:15:00+00:00,0.0
217,1974-07-05 08:15:00+00:00,0.0
218,1974-07-08 08:15:00+00:00,0.0
219,1974-07-09 08:15:00+00:00,0.0
220,1974-07-10 08:15:00+00:00,0.0
221,1974-07-11 08:15:00+00:00,0.0
222,1974-07-12 08:15:00+00:00,0.0
223,1974-07-15 08:15:00+00:00,0.0
224,1974-07-16 08:15:00+00:00,0.0
225,1974-07-17 08:15:00+00:00,0.35999999999999943
226,1974-07-18 08:15:00+00:00,-2.0
227,1974-07-19 08:15:00+00:00,-2.0
228,1974-07-22 08:15:00+00:00,0.21999999999999886
229,1974-07-23 08:15:00+00:00,-1.5
230,1974-07-24 08:15:00+00:00,1.8499999999999943
231,1974-07-25 08:15:00+00:00,-0.8499999999999943
232,1974-07-26 08:15:00+00:00,0.7000000000000028
233,1974-07-29 08:15:00+00:00,0.0
234,1974-07-30 08:15:00+00:00,0.0
235,1974-07-31 08:15:00+00:00,0.0
236,1974-08-01 08:15:00+00:00,0.0
237,1974-08-02 08:15:00+00:00,0.0
238,1974-08-05 08:15:00+00:00,0.0
239,1974-08-06 08:15:00+00:00,0.0
240,1974-08-07 08:15:00+00:00,0.0
241,1974-08-08 08:15:00+00:00,0.0
242,1974-08-09 08:15:00+00:00,0.0
243,1974-08-12 08:15:00+00:00,0.0
244,1974-08-13 08:15:00+00:00,0.0
245,1974-08-14 08:15:00+00:00,0.0
246,1974-08-15 08:15:00+00:00,0.0
247,1974-08-16 08:15:00+00:00,0.0
248,1974-08-19 08:15:00+00:00,0.0
249,1974-08-20 08:15:00+00:00,0.0
250,1974-08-21 08:15:00+00:00,0.0
251,1974-08-22 08:15:00+00:00,0.0
252,1974-08-23 08:15:00+00:00,0.0
253,1974-08-26 08:15:00+00:00,0.0
254,1974-08-27 08:15:00+00:00,0.0
255,1974-08-28 08:15:00+00:00,0.0
256,1974-08-29 08:15:00+00:00,0.0
257,1974-08-30 08:15:00+00:00,0.0
258,1974-09-03 08:15:00+00:00,-2.0
259,1974-09-04 08:15:00+00:00,-0.8999999999999986
260,1974-09-05 08:15:00+00:00,-0.8500000000000014
261,1974-09-06 08:15:00+00:00,0.5499999999999972
262,1974-09-09 08:15:00+00:00,0.10000000000000142
263,1974-09-10 08:15:00+00:00,0.25
264,1974-09-11 08:15:00+00:00,-1.7000000000000028
265,1974-09-12 08:15:00+00:00,0.0
266,1974-09-13 08:15:00+00:00,0.0
267,1974-09-16 08:15:00+00:00,0.0
268,1974-09-17 08:15:00+00:00,0.0
269,1974-09-18 08:15:00+00:00,0.0
270,1974-09-19 08:15:00+00:00,0.0
271,1974-09-20 08:15:00+00:00,0.0
272,1974-09-23 08:15:00+00:00,0.0
273,1974-09-24 08:15:00+00:00,0.0
274,1974-09-25 08:15:00+00:00,0.0
275,1974-09-26 08:15:00+00:00,0.0
276,1974-09-27 08:15:00+00:00,0.0
277,1974-09-30 08:15:00+00:00,0.0
278,1974-10-01 08:15:00+00:00,0.0
279,1974-10-02 08:15:00+00:00,0.7999999999999972
280,1974-10-03 08:15:00+00:00,1.25
281,1974-10-04 08:15:00+00:00,-0.10000000000000142
282,1974-10-07 08:15:00+00:00,0.10000000000000142
283,1974-10-08 08:15:00+00:00,2.0
284,1974-10-09 08:15:00+00:00,-0.45000000000000284
285,1974-10-10 08:15:00+00:00,0.4000000000000057
286,1974-10-11 08:15:00+00:00,-0.010000000000005116
287,1974-10-15 08:15:00+00:00,1.1799999999999997
288,1974-10-16 08:15:00+00:00,-0.29999999999999716
289,1974-10-17 08:15:00+00:00,-0.740000000000002
290,1974-10-18 08:15:00+00:00,-0.22999999999999687
291,1974-10-21 08:15:00+00:00,-0.9500000000000028
292,1974-10-22 08:15:00+00:00,0.6000000000000014
293,1974-10-23 08:15:00+00:00,0.0
294,1974-10-24 08:15:00+00:00,-0.75
295,1974-10-25 08:15:00+00:00,-0.6000000000000014
296,1974-10-28 09:15:00+00:00,1.25
297,1974-10-29 09:15:00+00:00,-0.8999999999999986
298,1974-10-30 09:15:00+00:00,0.5900000000000034
299,1974-10-31 09:15:00+00:00,0.0
300,1974-11-01 09:15:00+00:00,0.0
301,1974-11-04 09:15:00+00:00,0.0
302,1974-11-06 09:15:00+00:00,0.0
303,1974-11-07 09:15:00+00:00,0.0
304,1974-11-08 09:15:00+00:00,0.0
305,1974-11-12 09:15:00+00:00,0.0
306,1974-11-13 09:15:00+00:00,-2.030000000000001
307,1974-11-14 09:15:00+00:00,0.980000000000004
308,1974-11-15 09:15:00+00:00,-0.5
309,1974-11-18 09:15:00+00:00,1.1999999999999957
310,1974-11-19 09:15:00+00:00,0.9500000000000028
311,1974-11-20 09:15:00+00:00,-1.0
312,1974-11-21 09:15:00+00:00,-0.3999999999999986
313,1974-11-22 09:15:00+00:00,-0.14999999999999858
314,1974-11-25 09:15:00+00:00,-0.5300000000000011
315,1974-11-26 09:15:00+00:00,0.19999999999999574
316,1974-11-27 09:15:00+00:00,0.7800000000000011
317,1974-11-29 09:15:00+00:00,0.480000000000004
318,1974-12-02 09:15:00+00:00,-0.28000000000000114
319,1974-12-03 09:15:00+00:00,-0.5799999999999983
320,1974-12-04 09:15:00+00:00,-0.8700000000000045
321,1974-12-05 09:15:00+00:00,-2.0
322,1974-12-06 09:15:00+00:00,0.0
323,1974-12-09 09:15:00+00:00,0.0
324,1974-12-10 09:15:00+00:00,0.0
325,1974-12-11 09:15:00+00:00,0.0
326,1974-12-12 09:15:00+00:00,0.0
327,1974-12-13 09:15:00+00:00,0.0
328,1974-12-16 09:15:00+00:00,0.0
329,1974-12-17 09:15:00+00:00,0.0
330,1974-12-18 09:15:00+00:00,0.0
331,1974-12-19 09:15:00+00:00,0.0
332,1974-12-20 09:15:00+00:00,0.0
333,1974-12-23 09:15:00+00:00,0.0
334,1974-12-27 09:15:00+00:00,0.0
335,1974-12-30 09:15:00+00:00,-0.5300000000000011
336,1974-12-31 09:15:00+00:00,0.01999999999999602
337,1975-01-02 09:15:00+00:00,-0.02999999999999403
338,1975-01-03 09:15:00+00:00,-0.18000000000000682
339,1975-01-06 09:15:00+00:00,-0.759999999999998
340,1975-01-07 09:15:00+00:00,-0.25
341,1975-01-08 09:15:00+00:00,-0.14999999999999858
342,1975-01-09 09:15:00+00:00,-0.6499999999999986
343,1975-01-10 09:15:00+00:00,0.0
344,1975-01-13 09:15:00+00:00,0.0
345,1975-01-14 09:15:00+00:00,0.0
346,1975-01-15 09:15:00+00:00,0.0
347,1975-01-16 09:15:00+00:00,0.0
348,1975-01-17 09:15:00+00:00,0.0
349,1975-01-20 09:15:00+00:00,0.0
350,1975-01-21 09:15:00+00:00,0.0
351,1975-01-22 09:15:00+00:00,0.0
352,1975-01-23 09:15:00+00:00,0.0
353,1975-01-24 09:15:00+00:00,0.0
354,1975-01-27 09:15:00+00:00,0.0
355,1975-01-28 09:15:00+00:00,0.0
356,1975-01-29 09:15:00+00:00,0.0
357,1975-01-30 09:15:00+00:00,0.0
358,1975-01-31 09:15:00+00:00,0.0
359,1975-02-03 09:15:00+00:00,0.0
360,1975-02-04 09:15:00+00:00,0.0
361,1975-02-05 09:15:00+00:00,0.0
362,1975-02-06 09:15:00+00:00,0.03999999999999915
363,1975-02-07 09:15:00+00:00,-0.13000000000000256
364,1975-02-10 09:15:00+00:00,-0.1699999999999946
365,1975-02-11 09:15:00+00:00,1.7199999999999989
366,1975-02-13 09:15:00+00:00,1.1799999999999997
367,1975-02-14 09:15:00+00:00,-0.3999999999999986
368,1975-02-18 09:15:00+00:00,-2.0
369,1975-02-19 09:15:00+00:00,0.0
370,1975-02-20 09:15:00+00:00,0.0
371,1975-02-21 09:15:00+00:00,0.0
372,1975-02-24 08:15:00+00:00,0.0
373,1975-02-25 08:15:00+00:00,0.0
374,1975-02-26 08:15:00+00:00,0.0
375,1975-02-27 08:15:00+00:00,0.0
376,1975-02-28 08:15:00+00:00,0.0
377,1975-03-03 08:15:00+00:00,0.0
378,1975-03-04 08:15:00+00:00,0.0
379,1975-03-05 08:15:00+00:00,0.0
380,1975-03-06 08:15:00+00:00,0.0
381,1975-03-07 08:15:00+00:00,0.0
382,1975-03-10 08:15:00+00:00,0.0
383,1975-03-11 08:15:00+00:00,0.0
384,1975-03-12 08:15:00+00:00,0.0
385,1975-03-13 08:15:00+00:00,0.0
386,1975-03-14 08:15:00+00:00,0.0
387,1975-03-17 08:15:00+00:00,0.0
388,1975-03-18 08:15:00+00:00,0.0
389,1975-03-19 08:15:00+00:00,0.0
390,1975-03-20 08:15:00+00:00,0.0
391,1975-03-21 08:15:00+00:00,0.0
392,1975-03-24 08:15:00+00:00,0.0
393,1975-03-25 08:15:00+00:00,0.0
394,1975-03-26 08:15:00+00:00,0.0
395,1975-03-27 08:15:00+00:00,0.0
396,1975-03-31 08:15:00+00:00,0.0
397,1975-04-01 08:15:00+00:00,0.0
398,1975-04-02 08:15:00+00:00,0.0
399,1975-04-03 08:15:00+00:00,0.0
400,1975-04-04 08:15:00+00:00,0.0
401,1975-04-07 08:15:00+00:00,0.0
402,1975-04-08 08:15:00+00:00,0.0
403,1975-04-09 08:15:00+00:00,0.0
404,1975-04-10 08:15:00+00:00,0.0
405,1975-04-11 08:15:00+00:00,0.0
406,1975-04-14 08:15:00+00:00,0.0
407,1975-04-15 08:15:00+00:00,0.0
408,1975-04-16 08:15:00+00:00,0.0
409,1975-04-17 08:15:00+00:00,0.0
410,1975-04-18 08:15:00+00:00,0.0
411,1975-04-21 08:15:00+00:00,0.0
412,1975-04-22 08:15:00+00:00,0.0
413,1975-04-23 08:15:00+00:00,0.0
414,1975-04-24 08:15:00+00:00,0.0
415,1975-04-25 08:15:00+00:00,0.14999999999999858
416,1975-04-28 08:15:00+00:00,-0.3500000000000014
417,1975-04-29 08:15:00+00:00,0.30000000000000426
418,1975-04-30 08:15:00+00:00,0.25
419,1975-05-01 08:15:00+00:00,0.6499999999999986
420,1975-05-02 08:15:00+00:00,0.3999999999999986
421,1975-05-05 08:15:00+00:00,0.04999999999999716
422,1975-05-06 08:15:00+00:00,1.8500000000000014
423,1975-05-07 08:15:00+00:00,-1.5799999999999983
424,1975-05-08 08:15:00+00:00,1.1099999999999994
425,1975-05-09 08:15:00+00:00,0.1700000000000017
426,1975-05-12 08:15:00+00:00,-0.20000000000000284
427,1975-05-13 08:15:00+00:00,-1.1499999999999986
428,1975-05-14 08:15:00+00:00,0.5
429,1975-05-15 08:15:00+00:00,0.030000000000001137
430,1975-05-16 08:15:00+00:00,1.1700000000000017
431,1975-05-19 08:15:00+00:00,0.5499999999999972
432,1975-05-20 08:15:00+00:00,-0.11999999999999744
433,1975-05-21 08:15:00+00:00,0.8200000000000003
434,1975-05-22 08:15:00+00:00,1.2999999999999972
435,1975-05-23 08:15:00+00:00,0.14999999999999858
436,1975-05-27 08:15:00+00:00,-0.04999999999999716
437,1975-05-28 08:15:00+00:00,-1.3500000000000014
438,1975-05-29 08:15:00+00:00,0.25
439,1975-05-30 08:15:00+00:00,0.6099999999999994
440,1975-06-02 08:15:00+00:00,-0.10999999999999943
441,1975-06-03 08:15:00+00:00,0.7000000000000028
442,1975-06-04 08:15:00+00:00,1.0999999999999943
443,1975-06-05 08:15:00+00:00,0.30000000000000426
444,1975-06-06 08:15:00+00:00,1.1499999999999986
445,1975-06-09 08:15:00+00:00,1.7800000000000011
446,1975-06-10 08:15:00+00:00,-0.5799999999999983
447,1975-06-11 08:15:00+00:00,0.6999999999999957
448,1975-06-12 08:15:00+00:00,-0.6499999999999986
449,1975-06-13 08:15:00+00:00,0.9500000000000028
450,1975-06-16 08:15:00+00:00,0.5499999999999972
451,1975-06-17 08:15:00+00:00,-1.4600000000000009
452,1975-06-18 08:15:00+00:00,-0.6400000000000006
453,1975-06-19 08:15:00+00:00,-0.5
454,1975-06-20 08:15:00+00:00,0.0
455,1975-06-23 08:15:00+00:00,-2.0
456,1975-06-24 08:15:00+00:00,-0.5
457,1975-06-25 08:15:00+00:00,0.8999999999999986
458,1975-06-26 08:15:00+00:00,-1.0499999999999972
459,1975-06-27 08:15:00+00:00,0.6499999999999986
460,1975-06-30 08:15:00+00:00,0.0
461,1975-07-01 08:15:00+00:00,0.0
462,1975-07-02 08:15:00+00:00,0.0
463,1975-07-03 08:15:00+00:00,0.0
464,1975-07-07 08:15:00+00:00,0.0
465,1975-07-08 08:15:00+00:00,0.0
466,1975-07-09 08:15:00+00:00,0.0
467,1975-07-10 08:15:00+00:00,0.0
468,1975-07-11 08:15:00+00:00,0.0
469,1975-07-14 08:15:00+00:00,0.0
470,1975-07-15 08:15:00+00:00,0.0
471,1975-07-16 08:15:00+00:00,0.0
472,1975-07-17 08:15:00+00:00,0.0
473,1975-07-18 08:15:00+00:00,2.0
474,1975-07-21 08:15:00+00:00,2.0
475,1975-07-22 08:15:00+00:00,4.0
476,1975-07-23 08:15:00+00:00,4.0
477,1975-07-24 08:15:00+00:00,4.0
478,1975-07-25 08:15:00+00:00,4.0
479,1975-07-28 08:15:00+00:00,4.0
480,1975-07-29 08:15:00+00:00,1.230000000000004
481,1975-07-30 08:15:00+00:00,1.2199999999999989
482,1975-07-31 08:15:00+00:00,0.5999999999999943
483,1975-08-01 08:15:00+00:00,0.8500000000000085
484,1975-08-04 08:15:00+00:00,3.0
485,1975-08-05 08:15:00+00:00,-2.5
486,1975-08-06 08:15:00+00:00,-0.4000000000000057
487,1975-08-07 08:15:00+00:00,-1.6500000000000057
488,1975-08-08 08:15:00+00:00,1.4500000000000028
489,1975-08-11 08:15:00+00:00,-0.8999999999999915
490,1975-08-12 08:15:00+00:00,-0.30000000000001137
491,1975-08-13 08:15:00+00:00,0.15000000000000568
492,1975-08-14 08:15:00+00:00,-1.3499999999999943
493,1975-08-15 08:15:00+00:00,2.25
494,1975-08-18 08:15:00+00:00,1.0799999999999983
495,1975-08-19 08:15:00+00:00,0.04999999999999716
496,1975-08-20 08:15:00+00:00,-0.6800000000000068
497,1975-08-21 08:15:00+00:00,-0.3499999999999943
498,1975-08-22 08:15:00+00:00,0.0
499,1975-08-25 08:15:00+00:00,0.0
500,1975-08-26 08:15:00+00:00,0.0
501,1975-08-27 08:15:00+00:00,0.0
502,1975-08-28 08:15:00+00:00,-0.13000000000000966
503,1975-08-29 08:15:00+00:00,-1.3699999999999903
504,1975-09-02 08:15:00+00:00,-1.4000000000000057
505,1975-09-03 08:15:00+00:00,-2.1499999999999915
506,1975-09-04 08:15:00+00:00,0.0
507,1975-09-05 08:15:00+00:00,0.0
508,1975-09-08 08:15:00+00:00,0.0
509,1975-09-09 08:15:00+00:00,0.0
510,1975-09-10 08:15:00+00:00,0.0
511,1975-09-11 08:15:00+00:00,0.0
512,1975-09-12 08:15:00+00:00,0.0
513,1975-09-15 08:15:00+00:00,0.0
514,1975-09-16 08:15:00+00:00,0.0
515,1975-09-17 08:15:00+00:00,0.0
516,1975-09-18 08:15:00+00:00,0.0
517,1975-09-19 08:15:00+00:00,0.0
518,1975-09-22 08:15:00+00:00,0.0
519,1975-09-23 08:15:00+00:00,0.0
520,1975-09-24 08:15:00+00:00,-0.75
521,1975-09-25 08:15:00+00:00,-0.4200000000000017
522,1975-09-26 08:15:00+00:00,-0.3299999999999983
523,1975-09-29 08:15:00+00:00,-0.5500000000000114
524,1975-09-30 08:15:00+00:00,-0.6699999999999875
525,1975-10-01 08:15:00+00:00,-0.030000000000001137
526,1975-10-02 08:15:00+00:00,0.19999999999998863
527,1975-10-03 08:15:00+00:00,0.8000000000000114
528,1975-10-06 08:15:00+00:00,0.25
529,1975-10-07 08:15:00+00:00,-1.0
530,1975-10-08 08:15:00+00:00,0.0
531,1975-10-09 08:15:00+00:00,0.0
532,1975-10-10 08:15:00+00:00,0.0
533,1975-10-14 08:15:00+00:00,0.0
534,1975-10-15 08:15:00+00:00,0.0
535,1975-10-16 08:15:00+00:00,0.0
536,1975-10-17 08:15:00+00:00,0.0
537,1975-10-20 08:15:00+00:00,0.0
538,1975-10-21 08:15:00+00:00,0.0
539,1975-10-22 08:15:00+00:00,0.0
540,1975-10-23 08:15:00+00:00,0.0
541,1975-10-24 08:15:00+00:00,0.0
542,1975-10-27 09:15:00+00:00,0.0
543,1975-10-28 09:15:00+00:00,0.0
544,1975-10-29 09:15:00+00:00,0.0
545,1975-10-30 09:15:00+00:00,0.0
546,1975-10-31 09:15:00+00:00,0.0
547,1975-11-03 09:15:00+00:00,0.0
548,1975-11-05 09:15:00+00:00,0.0
549,1975-11-06 09:15:00+00:00,0.0
550,1975-11-07 09:15:00+00:00,0.0
551,1975-11-10 09:15:00+00:00,0.0
552,1975-11-12 09:15:00+00:00,0.0
