,as_of_date,PnL
1574,1979-12-20 09:15:00+00:00,0
1575,1979-12-21 09:15:00+00:00,0
1576,1979-12-26 09:15:00+00:00,0
1577,1979-12-27 09:15:00+00:00,0
1578,1979-12-28 09:15:00+00:00,0
1579,1979-12-31 09:15:00+00:00,0
1580,1980-01-02 09:15:00+00:00,0
1581,1980-01-03 09:15:00+00:00,0
1582,1980-01-04 09:15:00+00:00,0
1583,1980-01-07 09:15:00+00:00,0
1584,1980-01-08 09:15:00+00:00,0
1585,1980-01-09 09:15:00+00:00,0
1586,1980-01-10 09:15:00+00:00,0
1587,1980-01-11 09:15:00+00:00,0
1588,1980-01-14 09:15:00+00:00,0
1589,1980-01-15 09:15:00+00:00,0
1590,1980-01-16 09:15:00+00:00,0
1591,1980-01-17 09:15:00+00:00,0
1592,1980-01-18 09:15:00+00:00,0
1593,1980-01-21 09:15:00+00:00,0
1594,1980-01-22 09:15:00+00:00,0
1595,1980-01-23 09:15:00+00:00,0
1596,1980-01-24 09:15:00+00:00,0
1597,1980-01-25 09:15:00+00:00,0
1598,1980-01-28 09:15:00+00:00,0
1599,1980-01-29 09:15:00+00:00,0
1600,1980-01-30 09:15:00+00:00,0
1601,1980-01-31 09:15:00+00:00,0
1602,1980-02-01 09:15:00+00:00,0
1603,1980-02-04 09:15:00+00:00,0
1604,1980-02-05 09:15:00+00:00,0
1605,1980-02-06 09:15:00+00:00,0
1606,1980-02-07 09:15:00+00:00,0
1607,1980-02-08 09:15:00+00:00,0
1608,1980-02-11 09:15:00+00:00,0
1609,1980-02-13 09:15:00+00:00,0
1610,1980-02-14 09:15:00+00:00,0
1611,1980-02-15 09:15:00+00:00,0
1612,1980-02-19 09:15:00+00:00,0
1613,1980-02-20 09:15:00+00:00,0
1614,1980-02-21 09:15:00+00:00,0
1615,1980-02-22 09:15:00+00:00,0
1616,1980-02-25 09:15:00+00:00,0
1617,1980-02-26 09:15:00+00:00,0
1618,1980-02-27 09:15:00+00:00,0
1619,1980-02-28 09:15:00+00:00,0
1620,1980-02-29 09:15:00+00:00,0
1621,1980-03-03 09:15:00+00:00,0
1622,1980-03-04 09:15:00+00:00,0
1623,1980-03-05 09:15:00+00:00,0
1624,1980-03-06 09:15:00+00:00,0
1625,1980-03-07 09:15:00+00:00,0
1626,1980-03-10 09:15:00+00:00,0
1627,1980-03-11 09:15:00+00:00,0
1628,1980-03-12 09:15:00+00:00,0
1629,1980-03-13 09:15:00+00:00,0
1630,1980-03-14 09:15:00+00:00,0
1631,1980-03-17 09:15:00+00:00,0
1632,1980-03-18 09:15:00+00:00,0
1633,1980-03-19 09:15:00+00:00,0
1634,1980-03-20 09:15:00+00:00,0
1635,1980-03-21 09:15:00+00:00,0
1636,1980-03-24 09:15:00+00:00,0
1637,1980-03-25 09:15:00+00:00,0
1638,1980-03-26 09:15:00+00:00,0
1639,1980-03-27 09:15:00+00:00,0
1640,1980-03-28 09:15:00+00:00,0
1641,1980-03-31 09:15:00+00:00,0
1642,1980-04-01 09:15:00+00:00,0
1643,1980-04-02 09:15:00+00:00,0
1644,1980-04-03 09:15:00+00:00,0
1645,1980-04-07 09:15:00+00:00,0
1646,1980-04-08 09:15:00+00:00,0
1647,1980-04-09 09:15:00+00:00,0
1648,1980-04-10 09:15:00+00:00,0
1649,1980-04-11 09:15:00+00:00,0
1650,1980-04-14 09:15:00+00:00,0
1651,1980-04-15 09:15:00+00:00,0
1652,1980-04-16 09:15:00+00:00,0
1653,1980-04-17 09:15:00+00:00,0
1654,1980-04-18 09:15:00+00:00,0
1655,1980-04-21 09:15:00+00:00,0
1656,1980-04-22 09:15:00+00:00,0
1657,1980-04-23 09:15:00+00:00,0
1658,1980-04-24 09:15:00+00:00,0
1659,1980-04-25 09:15:00+00:00,0
1660,1980-04-28 08:15:00+00:00,0
1661,1980-04-29 08:15:00+00:00,0
1662,1980-04-30 08:15:00+00:00,0
1663,1980-05-01 08:15:00+00:00,0
1664,1980-05-02 08:15:00+00:00,0
1665,1980-05-05 08:15:00+00:00,0
1666,1980-05-06 08:15:00+00:00,0
1667,1980-05-07 08:15:00+00:00,0
1668,1980-05-08 08:15:00+00:00,0
1669,1980-05-09 08:15:00+00:00,0
1670,1980-05-12 08:15:00+00:00,0
1671,1980-05-13 08:15:00+00:00,0
1672,1980-05-14 08:15:00+00:00,0
1673,1980-05-15 08:15:00+00:00,0
1674,1980-05-16 08:15:00+00:00,0
1675,1980-05-19 08:15:00+00:00,0
1676,1980-05-20 08:15:00+00:00,0
1677,1980-05-21 08:15:00+00:00,0
1678,1980-05-22 08:15:00+00:00,0
1679,1980-05-23 08:15:00+00:00,0
1680,1980-05-27 08:15:00+00:00,0
1681,1980-05-28 08:15:00+00:00,0
1682,1980-05-29 08:15:00+00:00,0
1683,1980-05-30 08:15:00+00:00,0
1684,1980-06-02 08:15:00+00:00,0
1685,1980-06-03 08:15:00+00:00,0
1686,1980-06-04 08:15:00+00:00,0
1687,1980-06-05 08:15:00+00:00,0
1688,1980-06-06 08:15:00+00:00,0
1689,1980-06-09 08:15:00+00:00,0
1690,1980-06-10 08:15:00+00:00,0
1691,1980-06-11 08:15:00+00:00,0
1692,1980-06-12 08:15:00+00:00,0
1693,1980-06-13 08:15:00+00:00,0
1694,1980-06-16 08:15:00+00:00,0
1695,1980-06-17 08:15:00+00:00,0
1696,1980-06-18 08:15:00+00:00,0
1697,1980-06-19 08:15:00+00:00,0
1698,1980-06-20 08:15:00+00:00,0
1699,1980-06-23 08:15:00+00:00,0
1700,1980-06-24 08:15:00+00:00,0
1701,1980-06-25 08:15:00+00:00,0
1702,1980-06-26 08:15:00+00:00,0
1703,1980-06-27 08:15:00+00:00,0
1704,1980-06-30 08:15:00+00:00,0
1705,1980-07-01 08:15:00+00:00,0
1706,1980-07-02 08:15:00+00:00,0
1707,1980-07-03 08:15:00+00:00,0
1708,1980-07-07 08:15:00+00:00,0
1709,1980-07-08 08:15:00+00:00,0
1710,1980-07-09 08:15:00+00:00,0
1711,1980-07-10 08:15:00+00:00,0
1712,1980-07-11 08:15:00+00:00,0
1713,1980-07-14 08:15:00+00:00,0
1714,1980-07-15 08:15:00+00:00,0
1715,1980-07-16 08:15:00+00:00,0
1716,1980-07-17 08:15:00+00:00,0
1717,1980-07-18 08:15:00+00:00,0
1718,1980-07-21 08:15:00+00:00,0
1719,1980-07-22 08:15:00+00:00,0
1720,1980-07-23 08:15:00+00:00,0
1721,1980-07-24 08:15:00+00:00,0
1722,1980-07-25 08:15:00+00:00,0
1723,1980-07-28 08:15:00+00:00,0
1724,1980-07-29 08:15:00+00:00,0
1725,1980-07-30 08:15:00+00:00,0
1726,1980-07-31 08:15:00+00:00,0
1727,1980-08-01 08:15:00+00:00,0
1728,1980-08-04 08:15:00+00:00,0
1729,1980-08-05 08:15:00+00:00,0
1730,1980-08-06 08:15:00+00:00,0
1731,1980-08-07 08:15:00+00:00,0
1732,1980-08-08 08:15:00+00:00,0
1733,1980-08-11 08:15:00+00:00,0
1734,1980-08-12 08:15:00+00:00,0
1735,1980-08-13 08:15:00+00:00,0
1736,1980-08-14 08:15:00+00:00,0
1737,1980-08-15 08:15:00+00:00,0
1738,1980-08-18 08:15:00+00:00,0
1739,1980-08-19 08:15:00+00:00,0
1740,1980-08-20 08:15:00+00:00,0
1741,1980-08-21 08:15:00+00:00,0
1742,1980-08-22 08:15:00+00:00,0
1743,1980-08-25 08:15:00+00:00,0
1744,1980-08-26 08:15:00+00:00,0
1745,1980-08-27 08:15:00+00:00,0
1746,1980-08-28 08:15:00+00:00,0
1747,1980-08-29 08:15:00+00:00,0
1748,1980-09-02 08:15:00+00:00,0
1749,1980-09-03 08:15:00+00:00,0
1750,1980-09-04 08:15:00+00:00,0
1751,1980-09-05 08:15:00+00:00,0
1752,1980-09-08 08:15:00+00:00,0
1753,1980-09-09 08:15:00+00:00,0
1754,1980-09-10 08:15:00+00:00,0
1755,1980-09-11 08:15:00+00:00,0
1756,1980-09-12 08:15:00+00:00,0
1757,1980-09-15 08:15:00+00:00,0
1758,1980-09-16 08:15:00+00:00,0
1759,1980-09-17 08:15:00+00:00,0
1760,1980-09-18 08:15:00+00:00,0
1761,1980-09-19 08:15:00+00:00,0
1762,1980-09-22 08:15:00+00:00,0
1763,1980-09-23 08:15:00+00:00,0
1764,1980-09-24 08:15:00+00:00,0
1765,1980-09-25 08:15:00+00:00,0
1766,1980-09-26 08:15:00+00:00,0
1767,1980-09-29 08:15:00+00:00,0
1768,1980-09-30 08:15:00+00:00,0
1769,1980-10-01 08:15:00+00:00,0
1770,1980-10-02 08:15:00+00:00,0
1771,1980-10-03 08:15:00+00:00,0
1772,1980-10-06 08:15:00+00:00,0
1773,1980-10-07 08:15:00+00:00,0
1774,1980-10-08 08:15:00+00:00,0
1775,1980-10-09 08:15:00+00:00,0
1776,1980-10-10 08:15:00+00:00,0
1777,1980-10-13 08:15:00+00:00,0
1778,1980-10-14 08:15:00+00:00,0
1779,1980-10-15 08:15:00+00:00,0
1780,1980-10-16 08:15:00+00:00,0
1781,1980-10-17 08:15:00+00:00,0
1782,1980-10-20 08:15:00+00:00,0
1783,1980-10-21 08:15:00+00:00,0
1784,1980-10-22 08:15:00+00:00,0
1785,1980-10-23 08:15:00+00:00,0
1786,1980-10-24 08:15:00+00:00,0
1787,1980-10-27 09:15:00+00:00,0
1788,1980-10-28 09:15:00+00:00,0
1789,1980-10-29 09:15:00+00:00,0
1790,1980-10-30 09:15:00+00:00,0
1791,1980-10-31 09:15:00+00:00,0
1792,1980-11-03 09:15:00+00:00,0
1793,1980-11-05 09:15:00+00:00,0
1794,1980-11-06 09:15:00+00:00,0
1795,1980-11-07 09:15:00+00:00,0
1796,1980-11-10 09:15:00+00:00,0
1797,1980-11-11 09:15:00+00:00,0
1798,1980-11-12 09:15:00+00:00,0
1799,1980-11-13 09:15:00+00:00,0
1800,1980-11-14 09:15:00+00:00,0
1801,1980-11-17 09:15:00+00:00,0
1802,1980-11-18 09:15:00+00:00,0
1803,1980-11-19 09:15:00+00:00,0
1804,1980-11-20 09:15:00+00:00,0
1805,1980-11-21 09:15:00+00:00,0
1806,1980-11-24 09:15:00+00:00,0
1807,1980-11-25 09:15:00+00:00,0
1808,1980-11-26 09:15:00+00:00,0
1809,1980-11-28 09:15:00+00:00,0
1810,1980-12-01 09:15:00+00:00,0
1811,1980-12-02 09:15:00+00:00,0
1812,1980-12-03 09:15:00+00:00,0
1813,1980-12-04 09:15:00+00:00,0
1814,1980-12-05 09:15:00+00:00,0
1815,1980-12-08 09:15:00+00:00,0
1816,1980-12-09 09:15:00+00:00,0
1817,1980-12-10 09:15:00+00:00,0
1818,1980-12-11 09:15:00+00:00,0
1819,1980-12-12 09:15:00+00:00,0
1820,1980-12-15 09:15:00+00:00,0
1821,1980-12-16 09:15:00+00:00,0
1822,1980-12-17 09:15:00+00:00,0
1823,1980-12-18 09:15:00+00:00,0
1824,1980-12-19 09:15:00+00:00,0
1825,1980-12-22 09:15:00+00:00,0
1826,1980-12-23 09:15:00+00:00,0
1827,1980-12-24 09:15:00+00:00,0
1828,1980-12-29 09:15:00+00:00,0
1829,1980-12-30 09:15:00+00:00,0
1830,1980-12-31 09:15:00+00:00,0
1831,1981-01-05 09:15:00+00:00,0
1832,1981-01-06 09:15:00+00:00,0
1833,1981-01-07 09:15:00+00:00,0
1834,1981-01-08 09:15:00+00:00,0
1835,1981-01-09 09:15:00+00:00,0
1836,1981-01-12 09:15:00+00:00,0
1837,1981-01-13 09:15:00+00:00,0
1838,1981-01-14 09:15:00+00:00,0
1839,1981-01-15 09:15:00+00:00,0
1840,1981-01-16 09:15:00+00:00,0
1841,1981-01-19 09:15:00+00:00,0
1842,1981-01-20 09:15:00+00:00,0
1843,1981-01-21 09:15:00+00:00,0
1844,1981-01-22 09:15:00+00:00,0
1845,1981-01-23 09:15:00+00:00,0
1846,1981-01-26 09:15:00+00:00,0
1847,1981-01-27 09:15:00+00:00,0
1848,1981-01-28 09:15:00+00:00,0
1849,1981-01-29 09:15:00+00:00,0
1850,1981-01-30 09:15:00+00:00,0
1851,1981-02-02 09:15:00+00:00,0
1852,1981-02-03 09:15:00+00:00,0
1853,1981-02-04 09:15:00+00:00,0
1854,1981-02-05 09:15:00+00:00,0
1855,1981-02-06 09:15:00+00:00,0
1856,1981-02-09 09:15:00+00:00,0
1857,1981-02-10 09:15:00+00:00,0
1858,1981-02-11 09:15:00+00:00,0
1859,1981-02-12 09:15:00+00:00,0
1860,1981-02-13 09:15:00+00:00,0
1861,1981-02-17 09:15:00+00:00,0
1862,1981-02-18 09:15:00+00:00,0
1863,1981-02-19 09:15:00+00:00,0
1864,1981-02-20 09:15:00+00:00,0
1865,1981-02-23 09:15:00+00:00,0
1866,1981-02-24 09:15:00+00:00,0
1867,1981-02-25 09:15:00+00:00,0
1868,1981-02-26 09:15:00+00:00,0
1869,1981-02-27 09:15:00+00:00,0
1870,1981-03-02 09:15:00+00:00,0
1871,1981-03-03 09:15:00+00:00,0
1872,1981-03-04 09:15:00+00:00,0
1873,1981-03-05 09:15:00+00:00,0
1874,1981-03-06 09:15:00+00:00,0
1875,1981-03-09 09:15:00+00:00,0
1876,1981-03-10 09:15:00+00:00,0
1877,1981-03-11 09:15:00+00:00,0
1878,1981-03-12 09:15:00+00:00,0
1879,1981-03-13 09:15:00+00:00,0
1880,1981-03-16 09:15:00+00:00,0
1881,1981-03-17 09:15:00+00:00,0
1882,1981-03-18 09:15:00+00:00,0
1883,1981-03-19 09:15:00+00:00,0
1884,1981-03-20 09:15:00+00:00,0
1885,1981-03-23 09:15:00+00:00,0
1886,1981-03-24 09:15:00+00:00,0
1887,1981-03-25 09:15:00+00:00,0
1888,1981-03-26 09:15:00+00:00,0
1889,1981-03-27 09:15:00+00:00,0
1890,1981-03-30 09:15:00+00:00,0
1891,1981-03-31 09:15:00+00:00,0
1892,1981-04-01 09:15:00+00:00,0
1893,1981-04-02 09:15:00+00:00,0
1894,1981-04-03 09:15:00+00:00,0
1895,1981-04-06 09:15:00+00:00,0
1896,1981-04-07 09:15:00+00:00,0
1897,1981-04-08 09:15:00+00:00,0
1898,1981-04-09 09:15:00+00:00,0
1899,1981-04-10 09:15:00+00:00,0
1900,1981-04-13 09:15:00+00:00,0
1901,1981-04-14 09:15:00+00:00,0
1902,1981-04-15 09:15:00+00:00,0
1903,1981-04-16 09:15:00+00:00,0
1904,1981-04-20 09:15:00+00:00,0
1905,1981-04-21 09:15:00+00:00,0
1906,1981-04-22 09:15:00+00:00,0
1907,1981-04-23 09:15:00+00:00,0
1908,1981-04-24 09:15:00+00:00,0
1909,1981-04-27 08:15:00+00:00,0
1910,1981-04-28 08:15:00+00:00,0
1911,1981-04-29 08:15:00+00:00,0
1912,1981-04-30 08:15:00+00:00,0
1913,1981-05-01 08:15:00+00:00,0
1914,1981-05-04 08:15:00+00:00,0
1915,1981-05-05 08:15:00+00:00,0
1916,1981-05-06 08:15:00+00:00,0
1917,1981-05-07 08:15:00+00:00,0
1918,1981-05-08 08:15:00+00:00,0
1919,1981-05-11 08:15:00+00:00,0
1920,1981-05-12 08:15:00+00:00,0
1921,1981-05-13 08:15:00+00:00,0
1922,1981-05-14 08:15:00+00:00,0
1923,1981-05-15 08:15:00+00:00,0
1924,1981-05-18 08:15:00+00:00,0
1925,1981-05-19 08:15:00+00:00,0
1926,1981-05-20 08:15:00+00:00,0
1927,1981-05-21 08:15:00+00:00,0
1928,1981-05-22 08:15:00+00:00,0
1929,1981-05-26 08:15:00+00:00,0
1930,1981-05-27 08:15:00+00:00,0
1931,1981-05-28 08:15:00+00:00,0
1932,1981-05-29 08:15:00+00:00,0
1933,1981-06-01 08:15:00+00:00,0
1934,1981-06-02 08:15:00+00:00,0
1935,1981-06-03 08:15:00+00:00,0
1936,1981-06-04 08:15:00+00:00,0
1937,1981-06-05 08:15:00+00:00,0
1938,1981-06-08 08:15:00+00:00,0
1939,1981-06-09 08:15:00+00:00,0
1940,1981-06-10 08:15:00+00:00,0
1941,1981-06-11 08:15:00+00:00,0
1942,1981-06-12 08:15:00+00:00,0
1943,1981-06-15 08:15:00+00:00,0
1944,1981-06-16 08:15:00+00:00,0
1945,1981-06-17 08:15:00+00:00,0
1946,1981-06-18 08:15:00+00:00,0
1947,1981-06-19 08:15:00+00:00,0
1948,1981-06-22 08:15:00+00:00,0
1949,1981-06-23 08:15:00+00:00,0
1950,1981-06-24 08:15:00+00:00,0
1951,1981-06-25 08:15:00+00:00,0
1952,1981-06-26 08:15:00+00:00,0
1953,1981-06-29 08:15:00+00:00,0
1954,1981-06-30 08:15:00+00:00,0
1955,1981-07-01 08:15:00+00:00,0
1956,1981-07-02 08:15:00+00:00,0
1957,1981-07-06 08:15:00+00:00,0
1958,1981-07-07 08:15:00+00:00,0
1959,1981-07-08 08:15:00+00:00,0
1960,1981-07-09 08:15:00+00:00,0
1961,1981-07-10 08:15:00+00:00,0
1962,1981-07-13 08:15:00+00:00,0
1963,1981-07-14 08:15:00+00:00,0
1964,1981-07-15 08:15:00+00:00,0
1965,1981-07-16 08:15:00+00:00,0
1966,1981-07-17 08:15:00+00:00,0
1967,1981-07-20 08:15:00+00:00,0
1968,1981-07-21 08:15:00+00:00,0
1969,1981-07-22 08:15:00+00:00,0
1970,1981-07-23 08:15:00+00:00,0
1971,1981-07-24 08:15:00+00:00,0
1972,1981-07-27 08:15:00+00:00,0
1973,1981-07-28 08:15:00+00:00,0
1974,1981-07-29 08:15:00+00:00,0
1975,1981-07-30 08:15:00+00:00,0
1976,1981-07-31 08:15:00+00:00,0
1977,1981-08-03 08:15:00+00:00,0
1978,1981-08-04 08:15:00+00:00,0
1979,1981-08-05 08:15:00+00:00,0
1980,1981-08-06 08:15:00+00:00,0
1981,1981-08-07 08:15:00+00:00,0
1982,1981-08-10 08:15:00+00:00,0
1983,1981-08-11 08:15:00+00:00,0
1984,1981-08-12 08:15:00+00:00,0
1985,1981-08-13 08:15:00+00:00,0
1986,1981-08-14 08:15:00+00:00,0
1987,1981-08-17 08:15:00+00:00,0
1988,1981-08-18 08:15:00+00:00,0
1989,1981-08-19 08:15:00+00:00,0
1990,1981-08-20 08:15:00+00:00,0
1991,1981-08-21 08:15:00+00:00,0
1992,1981-08-24 08:15:00+00:00,0
1993,1981-08-25 08:15:00+00:00,0
1994,1981-08-26 08:15:00+00:00,0
1995,1981-08-27 08:15:00+00:00,0
1996,1981-08-28 08:15:00+00:00,0
1997,1981-08-31 08:15:00+00:00,0
1998,1981-09-01 08:15:00+00:00,0
1999,1981-09-02 08:15:00+00:00,0
2000,1981-09-03 08:15:00+00:00,0
2001,1981-09-04 08:15:00+00:00,0
2002,1981-09-08 08:15:00+00:00,0
2003,1981-09-09 08:15:00+00:00,0
2004,1981-09-10 08:15:00+00:00,0
2005,1981-09-11 08:15:00+00:00,0
2006,1981-09-14 08:15:00+00:00,0
2007,1981-09-15 08:15:00+00:00,0
2008,1981-09-16 08:15:00+00:00,0
2009,1981-09-17 08:15:00+00:00,0
2010,1981-09-18 08:15:00+00:00,0
2011,1981-09-21 08:15:00+00:00,0
2012,1981-09-22 08:15:00+00:00,0
2013,1981-09-23 08:15:00+00:00,0
2014,1981-09-24 08:15:00+00:00,0
2015,1981-09-25 08:15:00+00:00,0
2016,1981-09-28 08:15:00+00:00,0
2017,1981-09-29 08:15:00+00:00,0
2018,1981-09-30 08:15:00+00:00,0
2019,1981-10-01 08:15:00+00:00,0
2020,1981-10-02 08:15:00+00:00,0
2021,1981-10-05 08:15:00+00:00,0
2022,1981-10-06 08:15:00+00:00,0
2023,1981-10-07 08:15:00+00:00,0
2024,1981-10-08 08:15:00+00:00,0
2025,1981-10-09 08:15:00+00:00,0
2026,1981-10-12 08:15:00+00:00,0
2027,1981-10-13 08:15:00+00:00,0
2028,1981-10-14 08:15:00+00:00,0
2029,1981-10-15 08:15:00+00:00,0
2030,1981-10-16 08:15:00+00:00,0
2031,1981-10-19 08:15:00+00:00,0
2032,1981-10-20 08:15:00+00:00,0
2033,1981-10-21 08:15:00+00:00,0
2034,1981-10-22 08:15:00+00:00,0
2035,1981-10-23 08:15:00+00:00,0
2036,1981-10-26 09:15:00+00:00,0
2037,1981-10-27 09:15:00+00:00,0
2038,1981-10-28 09:15:00+00:00,0
2039,1981-10-29 09:15:00+00:00,0
2040,1981-10-30 09:15:00+00:00,0
2041,1981-11-02 09:15:00+00:00,0
2042,1981-11-03 09:15:00+00:00,0
2043,1981-11-04 09:15:00+00:00,0
2044,1981-11-05 09:15:00+00:00,0
2045,1981-11-06 09:15:00+00:00,0
2046,1981-11-09 09:15:00+00:00,0
2047,1981-11-10 09:15:00+00:00,0
2048,1981-11-11 09:15:00+00:00,0
2049,1981-11-12 09:15:00+00:00,0
2050,1981-11-13 09:15:00+00:00,0
2051,1981-11-16 09:15:00+00:00,0
2052,1981-11-17 09:15:00+00:00,0
2053,1981-11-18 09:15:00+00:00,0
2054,1981-11-19 09:15:00+00:00,0
2055,1981-11-20 09:15:00+00:00,0
2056,1981-11-23 09:15:00+00:00,0
2057,1981-11-24 09:15:00+00:00,0
2058,1981-11-25 09:15:00+00:00,0
2059,1981-11-27 09:15:00+00:00,0
2060,1981-11-30 09:15:00+00:00,0
2061,1981-12-01 09:15:00+00:00,0
2062,1981-12-02 09:15:00+00:00,0
2063,1981-12-03 09:15:00+00:00,0
2064,1981-12-04 09:15:00+00:00,0
2065,1981-12-07 09:15:00+00:00,0
2066,1981-12-08 09:15:00+00:00,0
2067,1981-12-09 09:15:00+00:00,0
2068,1981-12-10 09:15:00+00:00,0
2069,1981-12-11 09:15:00+00:00,0
2070,1981-12-14 09:15:00+00:00,0
2071,1981-12-15 09:15:00+00:00,0
2072,1981-12-16 09:15:00+00:00,0
2073,1981-12-17 09:15:00+00:00,0
2074,1981-12-18 09:15:00+00:00,0
2075,1981-12-21 09:15:00+00:00,0
2076,1981-12-22 09:15:00+00:00,0
2077,1981-12-23 09:15:00+00:00,0
2078,1981-12-28 09:15:00+00:00,0
2079,1981-12-29 09:15:00+00:00,0
2080,1981-12-30 09:15:00+00:00,0
2081,1981-12-31 09:15:00+00:00,0
2082,1982-01-04 09:15:00+00:00,0
2083,1982-01-05 09:15:00+00:00,0
2084,1982-01-06 09:15:00+00:00,0
2085,1982-01-07 09:15:00+00:00,0
2086,1982-01-08 09:15:00+00:00,0
2087,1982-01-11 09:15:00+00:00,0
2088,1982-01-12 09:15:00+00:00,0
2089,1982-01-13 09:15:00+00:00,0
2090,1982-01-14 09:15:00+00:00,0
2091,1982-01-15 09:15:00+00:00,0
2092,1982-01-18 09:15:00+00:00,0
2093,1982-01-19 09:15:00+00:00,0
2094,1982-01-20 09:15:00+00:00,0
2095,1982-01-21 09:15:00+00:00,0
2096,1982-01-22 09:15:00+00:00,0
2097,1982-01-25 09:15:00+00:00,0
2098,1982-01-26 09:15:00+00:00,0
2099,1982-01-27 09:15:00+00:00,0
2100,1982-01-28 09:15:00+00:00,0
2101,1982-01-29 09:15:00+00:00,0
2102,1982-02-01 09:15:00+00:00,0
2103,1982-02-02 09:15:00+00:00,0
2104,1982-02-03 09:15:00+00:00,0
2105,1982-02-04 09:15:00+00:00,0
2106,1982-02-05 09:15:00+00:00,0
2107,1982-02-08 09:15:00+00:00,0
2108,1982-02-09 09:15:00+00:00,0
2109,1982-02-10 09:15:00+00:00,0
2110,1982-02-11 09:15:00+00:00,0
2111,1982-02-12 09:15:00+00:00,0
2112,1982-02-16 09:15:00+00:00,0
2113,1982-02-17 09:15:00+00:00,0
2114,1982-02-18 09:15:00+00:00,0
2115,1982-02-19 09:15:00+00:00,0
2116,1982-02-22 09:15:00+00:00,0
2117,1982-02-23 09:15:00+00:00,0
2118,1982-02-24 09:15:00+00:00,0
2119,1982-02-25 09:15:00+00:00,0
2120,1982-02-26 09:15:00+00:00,0
2121,1982-03-01 09:15:00+00:00,0
2122,1982-03-02 09:15:00+00:00,0
2123,1982-03-03 09:15:00+00:00,0
2124,1982-03-04 09:15:00+00:00,0
2125,1982-03-05 09:15:00+00:00,0
2126,1982-03-08 09:15:00+00:00,0
2127,1982-03-09 09:15:00+00:00,0
2128,1982-03-10 09:15:00+00:00,0
2129,1982-03-11 09:15:00+00:00,0
2130,1982-03-12 09:15:00+00:00,0
2131,1982-03-15 09:15:00+00:00,0
2132,1982-03-16 09:15:00+00:00,0
2133,1982-03-17 09:15:00+00:00,0
2134,1982-03-18 09:15:00+00:00,0
2135,1982-03-19 09:15:00+00:00,0
2136,1982-03-22 09:15:00+00:00,0
2137,1982-03-23 09:15:00+00:00,0
2138,1982-03-24 09:15:00+00:00,0
2139,1982-03-25 09:15:00+00:00,0
2140,1982-03-26 09:15:00+00:00,0
2141,1982-03-29 09:15:00+00:00,0
2142,1982-03-30 09:15:00+00:00,0
2143,1982-03-31 09:15:00+00:00,0
2144,1982-04-01 09:15:00+00:00,0
2145,1982-04-02 09:15:00+00:00,0
2146,1982-04-05 09:15:00+00:00,0
2147,1982-04-06 09:15:00+00:00,0
2148,1982-04-07 09:15:00+00:00,0
2149,1982-04-08 09:15:00+00:00,0
2150,1982-04-12 09:15:00+00:00,0
2151,1982-04-13 09:15:00+00:00,0
2152,1982-04-14 09:15:00+00:00,0
2153,1982-04-15 09:15:00+00:00,0
2154,1982-04-16 09:15:00+00:00,0
2155,1982-04-19 09:15:00+00:00,0
2156,1982-04-20 09:15:00+00:00,0
2157,1982-04-21 09:15:00+00:00,0
2158,1982-04-22 09:15:00+00:00,0
2159,1982-04-23 09:15:00+00:00,0
2160,1982-04-26 08:15:00+00:00,0
2161,1982-04-27 08:15:00+00:00,0
2162,1982-04-28 08:15:00+00:00,0
2163,1982-04-29 08:15:00+00:00,0
2164,1982-04-30 08:15:00+00:00,0
2165,1982-05-03 08:15:00+00:00,0
2166,1982-05-04 08:15:00+00:00,0
2167,1982-05-05 08:15:00+00:00,0
2168,1982-05-06 08:15:00+00:00,0
2169,1982-05-07 08:15:00+00:00,0
2170,1982-05-10 08:15:00+00:00,0
2171,1982-05-11 08:15:00+00:00,0
2172,1982-05-12 08:15:00+00:00,0
2173,1982-05-13 08:15:00+00:00,0
2174,1982-05-14 08:15:00+00:00,0
2175,1982-05-17 08:15:00+00:00,0
2176,1982-05-18 08:15:00+00:00,0
2177,1982-05-19 08:15:00+00:00,0
2178,1982-05-20 08:15:00+00:00,0
2179,1982-05-21 08:15:00+00:00,0
2180,1982-05-24 08:15:00+00:00,0
2181,1982-05-25 08:15:00+00:00,0
2182,1982-05-26 08:15:00+00:00,0
2183,1982-05-27 08:15:00+00:00,0
2184,1982-05-28 08:15:00+00:00,0
2185,1982-06-01 08:15:00+00:00,0
2186,1982-06-02 08:15:00+00:00,0
2187,1982-06-03 08:15:00+00:00,0
2188,1982-06-04 08:15:00+00:00,0
2189,1982-06-07 08:15:00+00:00,0
2190,1982-06-08 08:15:00+00:00,0
2191,1982-06-09 08:15:00+00:00,0
2192,1982-06-10 08:15:00+00:00,0
2193,1982-06-11 08:15:00+00:00,0
2194,1982-06-14 08:15:00+00:00,0
2195,1982-06-15 08:15:00+00:00,0
2196,1982-06-16 08:15:00+00:00,0
2197,1982-06-17 08:15:00+00:00,0
2198,1982-06-18 08:15:00+00:00,0
2199,1982-06-21 08:15:00+00:00,0
2200,1982-06-22 08:15:00+00:00,0
2201,1982-06-23 08:15:00+00:00,0
2202,1982-06-24 08:15:00+00:00,0
2203,1982-06-25 08:15:00+00:00,0
2204,1982-06-28 08:15:00+00:00,0
2205,1982-06-29 08:15:00+00:00,0
2206,1982-06-30 08:15:00+00:00,0
2207,1982-07-01 08:15:00+00:00,0
2208,1982-07-02 08:15:00+00:00,0
