,asofdate,pointForecast,close,forecastday,product_name
0,2002-04-19 13:00:00+00:00,1205.4977188338219,1235,1,palm_oil
1,2002-04-22 13:00:00+00:00,1204.298441612173,1223,2,palm_oil
2,2002-04-23 13:00:00+00:00,1206.1037393112233,1249,3,palm_oil
3,2002-04-25 13:00:00+00:00,1206.9527771220655,1233,4,palm_oil
4,2002-04-26 13:00:00+00:00,1205.186654932188,1208,5,palm_oil
5,2002-04-29 13:00:00+00:00,1206.6804170505627,1204,1,palm_oil
6,2002-05-01 13:00:00+00:00,1212.1970482763913,1216,2,palm_oil
7,2002-05-02 13:00:00+00:00,1210.9774998300065,1205,3,palm_oil
8,2002-05-03 13:00:00+00:00,1206.0334442956162,1193,4,palm_oil
9,2002-05-06 13:00:00+00:00,1207.8487225934296,1206,5,palm_oil
10,2002-05-07 13:00:00+00:00,1213.6583477402187,1220,1,palm_oil
11,2002-05-08 13:00:00+00:00,1207.1077761225326,1240,2,palm_oil
12,2002-05-09 13:00:00+00:00,1202.3147055942363,1255,3,palm_oil
13,2002-05-10 13:00:00+00:00,1209.123810893115,1245,4,palm_oil
14,2002-05-13 13:00:00+00:00,1212.6863186798098,1255,5,palm_oil
15,2002-05-14 13:00:00+00:00,1257.1406542116054,1241,1,palm_oil
16,2002-05-15 13:00:00+00:00,1254.2374177439526,1260,2,palm_oil
17,2002-05-16 13:00:00+00:00,1257.0484294882635,1259,3,palm_oil
18,2002-05-17 13:00:00+00:00,1259.3596578737026,1297,4,palm_oil
19,2002-05-20 13:00:00+00:00,1256.4249619850427,1280,5,palm_oil
20,2002-05-21 13:00:00+00:00,1276.2388548144825,1315,1,palm_oil
21,2002-05-22 13:00:00+00:00,1282.7404062394792,1331,2,palm_oil
22,2002-05-23 13:00:00+00:00,1284.9456739251336,1335,3,palm_oil
23,2002-05-27 13:00:00+00:00,1278.4686491262828,1378,4,palm_oil
24,2002-05-28 13:00:00+00:00,1277.2903982154023,1389,5,palm_oil
25,2002-05-29 13:00:00+00:00,1390.5234595733302,1399,1,palm_oil
26,2002-05-30 13:00:00+00:00,1386.3252340423282,1424,2,palm_oil
