,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2021-06-17 00:00:00+00:00,-666.4088019180327,-652.291085567987,-660.7281253495792,0.04816638679055102,0.0040295633275444975,0.9715159867986277,5,True,252,300,1,1,0 days 00:00:00.273559,solana,0.38204579666320304,0.3618405400598879
1,2021-06-22 00:00:00+00:00,-681.3442613775768,-667.2265450275311,-675.6635848091232,0.047685445948148754,0.0037981441187551887,0.9519996357083607,5,True,252,300,1,1,0 days 00:00:00.209039,solana,0.42990342109525265,0.4114988139299539
2,2021-06-27 00:00:00+00:00,-687.9494163096366,-673.8316999595909,-682.268739741183,0.047084217333945945,0.0036986829957201496,0.9435188780434566,5,True,252,300,1,1,0 days 00:00:00.316965,solana,0.06906057900571085,0.09429007193042234
3,2021-07-02 00:00:00+00:00,-684.7413805444506,-670.6236641944049,-679.0607039759971,0.04732302375117017,0.003746661384051603,0.953097287558247,5,True,252,300,1,1,0 days 00:00:00.177692,solana,0.5621649375975084,0.5459210596607997
4,2021-07-07 00:00:00+00:00,-685.670725412754,-671.5530090627083,-679.9900488443004,0.047201848742608306,0.0037333097466646426,0.9523986606057896,5,True,252,300,1,1,0 days 00:00:00.216007,solana,0.8057269236452321,0.7925200116589168
5,2021-07-12 00:00:00+00:00,-689.2931426048709,-675.1754262548252,-683.6124660364173,0.046688908075997126,0.0036797307180358257,0.9513807895559601,5,True,252,300,1,1,0 days 00:00:00.267322,solana,0.6378403053715412,0.6244184185285883
6,2021-07-17 00:00:00+00:00,-696.546854782892,-682.4291384328462,-690.8661782144384,0.04628027509652041,0.003575488645858527,0.9389369641341192,5,True,252,300,1,1,0 days 00:00:00.279641,solana,0.041124039693385316,0.06168000932601604
7,2021-07-22 00:00:00+00:00,-695.694389928433,-681.5766735783873,-690.0137133599794,0.04572755887249005,0.0035874684454778056,0.9601771082748702,5,True,252,300,1,1,0 days 00:00:00.592001,solana,0.004808794092686118,0.0044378289815970775
8,2021-07-27 00:00:00+00:00,-699.0364282194106,-684.9187118693649,-693.355751650957,0.04650330026571121,0.00354094217605567,0.9361093388065113,5,True,252,300,1,1,0 days 00:00:00.529956,solana,0.03420439181761723,0.05212424910649096
9,2021-08-01 00:00:00+00:00,-700.5040809041542,-686.3863645541085,-694.8234043357006,0.04608367041700316,0.0035190218743052816,0.9436166520342726,5,True,252,300,1,1,0 days 00:00:00.312066,solana,0.42734228837466687,0.5630551236629615
10,2021-08-06 00:00:00+00:00,-697.9881422278407,-683.870425877795,-692.3074656593872,0.04616429221120172,0.0035545266580172363,0.9458826732106718,5,True,252,300,1,1,0 days 00:00:00.233915,solana,0.18763025805545613,0.22349642535091116
11,2021-08-11 00:00:00+00:00,-697.9914019646934,-683.8736856146477,-692.3107253962398,0.046135975810770474,0.003555342292156859,0.94681088502548,5,True,252,300,1,1,0 days 00:00:00.292660,solana,0.22296734035401394,0.2652928771055778
12,2021-08-16 00:00:00+00:00,-711.2703892226144,-697.1526728725687,-705.5897126541608,0.04445377215777206,0.0033725492025435022,0.9730796071678063,5,True,252,300,1,1,0 days 00:00:00.391254,solana,0.007907815997113826,0.00624598770329122
13,2021-08-21 00:00:00+00:00,-715.6984761104937,-701.580759760448,-710.0177995420402,0.0445507065632354,0.0033135907035791363,0.9696219981618078,5,True,252,300,1,1,0 days 00:00:00.252418,solana,0.45195324919990765,0.43761935756456394
14,2021-08-26 00:00:00+00:00,-712.8841276310014,-698.7664112809557,-707.2034510625479,0.044756226899505896,0.003351906366529482,0.9689190959585618,5,True,252,300,1,1,0 days 00:00:00.286001,solana,0.18334583812578126,0.19944443594569827
15,2021-08-31 00:00:00+00:00,-715.5027477514747,-701.3850314014289,-709.8220711830211,0.04422661845908593,0.003316786907050843,0.990188527834235,5,True,252,300,1,1,0 days 00:00:00.333004,solana,0.015459845976201302,0.009636791120418943
16,2021-09-05 00:00:00+00:00,-694.3831955799272,-680.2654792298815,-688.7025190114737,0.04561564358744304,0.0036063016714564366,1.014560245794417,5,True,252,300,1,1,0 days 00:00:00.239914,solana,0.8194462317569289,0.833298008088198
17,2021-09-10 00:00:00+00:00,-695.3080929565466,-681.1903766065009,-689.627416388093,0.04549667471140098,0.003592931597849552,1.0222507625057513,5,True,252,300,1,1,0 days 00:00:00.318555,solana,0.44653607901531034,0.4547221538882367
18,2021-09-15 00:00:00+00:00,-694.5641674197469,-680.4464510697012,-688.8834908512933,0.04573375342687932,0.0036035698285928094,1.0224750800019264,5,True,252,300,1,1,0 days 00:00:00.269332,solana,0.5714935264200898,0.5817030983249881
19,2021-09-20 00:00:00+00:00,-703.1230736319172,-689.0053572818715,-697.4423970634637,0.04510750263452357,0.003483281122102397,1.0230575672876876,5,True,252,300,1,1,0 days 00:00:00.248012,solana,0.5533605568877854,0.5659511287335236
20,2021-09-25 00:00:00+00:00,-708.9453741839897,-694.8276578339439,-703.2646976155361,0.0447349583223983,0.003403650772454147,1.0321289300346066,5,True,252,300,1,1,0 days 00:00:00.269019,solana,0.5007086586672672,0.5130188747788496
21,2021-09-30 00:00:00+00:00,-705.6557069989668,-691.5379906489211,-699.9750304305132,0.04507177790772771,0.003448567210355653,1.0297411572687583,5,True,252,300,1,1,0 days 00:00:00.291773,solana,0.441176786324277,0.4563136224637485
22,2021-10-05 00:00:00+00:00,-704.6983424664821,-690.5806261164364,-699.0176658980286,0.0455575854400685,0.0034615194823857387,1.0347354549155434,5,True,252,300,1,1,0 days 00:00:00.350999,solana,0.5402241031591645,0.5549806586619834
23,2021-10-10 00:00:00+00:00,-691.7871523143855,-677.6694359643398,-686.1064757459319,0.04654455011231725,0.0036434569331110097,1.0293140078474934,5,True,252,300,1,1,0 days 00:00:00.261499,solana,0.5226655175120929,0.5398056231961083
24,2021-10-15 00:00:00+00:00,-686.8940073194573,-672.7762909694115,-681.2133307510037,0.047196884514184856,0.003714902035440374,1.0281563888213974,5,True,252,300,1,1,0 days 00:00:00.227993,solana,0.41871445349802444,0.4320474902426058
25,2021-10-20 00:00:00+00:00,-688.918539680462,-674.8008233304163,-683.2378631120084,0.04728806021496256,0.003685227549618313,1.0300667824270728,5,True,252,300,1,1,0 days 00:00:00.293473,solana,0.3535001603158774,0.3670893730341841
26,2021-10-25 00:00:00+00:00,-688.8841952236493,-674.7664788736035,-683.2035186551957,0.047080974692122,0.003685695341514267,1.0287331072018413,5,True,252,300,1,1,0 days 00:00:00.589208,solana,0.3464719341718204,0.3603159512966367
27,2021-10-30 00:00:00+00:00,-690.8172798241754,-676.6995634741297,-685.1366032557219,0.04665328423456032,0.0036575138219776477,1.0282571619960104,5,True,252,300,1,1,0 days 00:00:00.241546,solana,0.32448883808374546,0.33851276709434924
28,2021-11-04 00:00:00+00:00,-691.3993624488331,-677.2816460987874,-685.7186858803796,0.04672081457339493,0.003649097764998425,1.0291469543313423,5,True,252,300,1,1,0 days 00:00:00.261754,solana,0.327572605493332,0.3419183713450154
29,2021-11-09 00:00:00+00:00,-688.737745438193,-674.6200290881472,-683.0570688697394,0.04696654156954361,0.0036877746950536154,1.0283515853008511,5,True,252,300,1,1,0 days 00:00:00.497021,solana,0.3069614390443908,0.3210326595075818
30,2021-11-14 00:00:00+00:00,-687.351076463514,-673.2333601134683,-681.6703998950604,0.0475468312211832,0.0037078066212162895,1.0300138219277573,5,True,252,300,1,1,0 days 00:00:00.511031,solana,0.011771327088901459,0.010057744607954893
31,2021-11-19 00:00:00+00:00,-687.017868706078,-672.9001523560323,-681.3371921376245,0.0474439478368512,0.0037131063703993786,1.0310700206871968,5,True,252,300,1,1,0 days 00:00:00.262638,solana,1.211744982067025,1.217213821343261
32,2021-11-24 00:00:00+00:00,-690.4411689068723,-676.3234525568266,-684.7604923384188,0.047193275521683405,0.0036628364543221355,1.0261994802036225,5,True,252,300,1,1,0 days 00:00:00.343861,solana,0.07171834469564232,0.05645847894730128
33,2021-11-29 00:00:00+00:00,-690.7463600214747,-676.628643671429,-685.0656834530212,0.04684502437930847,0.003658578591022575,1.0304248885955942,5,True,252,300,1,1,0 days 00:00:00.747037,solana,0.3532343035130061,0.3347602561467633
34,2021-12-04 00:00:00+00:00,-694.0411954562156,-679.9234791061699,-688.360518887762,0.046529126146324346,0.003611049814405454,1.031183283859839,5,True,252,300,1,1,0 days 00:00:00.254969,solana,1.0576599580179695,1.061483563704011
35,2021-12-09 00:00:00+00:00,-694.234990225997,-680.1172738759512,-688.5543136575434,0.04654309733419027,0.003608284310207012,1.0308027438315854,5,True,252,300,1,1,0 days 00:00:00.823184,solana,0.9664101520483022,0.9701583255891708
36,2021-12-14 00:00:00+00:00,-696.4956443591672,-682.3779280091214,-690.8149677907136,0.04621089931099824,0.0035760760104760563,1.0303122448605426,5,True,252,300,1,1,0 days 00:00:00.480999,solana,0.9325604049501639,0.9396849078415223
37,2021-12-19 00:00:00+00:00,-697.4008214836107,-683.283105133565,-691.7201449151571,0.046180355592562373,0.0035632211695827737,1.0316695217595149,5,True,252,300,1,1,0 days 00:00:00.482592,solana,0.8330722830286811,0.8435235801313138
38,2021-12-24 00:00:00+00:00,-697.9446118476236,-683.8268954975779,-692.26393527917,0.046028511984082816,0.0035555358862141315,1.03141805820664,5,True,252,300,1,1,0 days 00:00:00.535085,solana,0.8089434827716881,0.8208127018581747
39,2021-12-29 00:00:00+00:00,-699.1582701969445,-685.0405538468988,-693.4775936284909,0.04586942869083845,0.0035384453419052067,1.0304423908336593,5,True,252,300,1,1,0 days 00:00:00.625531,solana,0.7364050904821188,0.7486519332117482
40,2022-01-03 00:00:00+00:00,-698.0970500779489,-683.9793337279032,-692.4163735094953,0.04606013011603972,0.0035533869620529,1.0309561429189924,5,True,252,300,1,1,0 days 00:00:00.472092,solana,0.7845577250569565,0.7970221370335132
41,2022-01-08 00:00:00+00:00,-697.6313459397874,-683.5136295897416,-691.9506693713338,0.04601125882911417,0.0035599388602462674,1.0305314480218943,5,True,252,300,1,1,0 days 00:00:00.310998,solana,0.6123321277242872,0.622016850189369
42,2022-01-13 00:00:00+00:00,-696.9776034021319,-682.8598870520862,-691.2969268336783,0.04618780584591143,0.003569167325529942,1.0296662085710266,5,True,252,300,1,1,0 days 00:00:00.318088,solana,0.4806213223559944,0.48841586855602614
43,2022-01-18 00:00:00+00:00,-696.0604124518755,-681.9426961018298,-690.379735883422,0.046426775576246276,0.00358220960434055,1.0296285778391008,5,True,252,300,1,1,0 days 00:00:00.565109,solana,0.5098013798207187,0.5183298255148153
44,2022-01-23 00:00:00+00:00,-710.1786073124766,-696.0608909624309,-704.497930744023,0.04499170921757754,0.0033871149560723455,1.0232981530697562,5,True,252,300,1,1,0 days 00:00:00.598999,solana,0.48411361304221934,0.49061849636488863
45,2022-01-28 00:00:00+00:00,-711.8674628952066,-697.7497465451609,-706.186786326753,0.044692091270499744,0.0033644325631823914,1.0237038310076174,5,True,252,300,1,1,0 days 00:00:00.454002,solana,0.49328377189775835,0.5001244267458312
46,2022-02-02 00:00:00+00:00,-718.7456820216338,-704.6279656715881,-713.0650054531802,0.04380916176544117,0.003273799356751048,1.0250260741087214,5,True,252,300,1,1,0 days 00:00:00.583006,solana,0.45621054186521526,0.46580573205887554
47,2022-02-07 00:00:00+00:00,-721.7661682643587,-707.648451914313,-716.0854916959051,0.0435289250292929,0.0032347874039195335,1.0259218227551146,5,True,252,300,1,1,0 days 00:00:00.454997,solana,0.4597930476663886,0.46996898410441035
48,2022-02-12 00:00:00+00:00,-725.1965425300865,-711.0788261800408,-719.5158659616329,0.043132779333639105,0.0031910465433460816,1.0246712116521814,5,True,252,300,1,1,0 days 00:00:00.271042,solana,0.4679741808920484,0.4788614827995524
49,2022-02-17 00:00:00+00:00,-727.9502552625137,-713.832538912468,-722.2695786940601,0.042793461499165505,0.0031563535661505424,1.0223016748272913,5,True,252,300,1,1,0 days 00:00:00.260984,solana,0.3804555009967276,0.3909254170477904
50,2022-02-22 00:00:00+00:00,-729.9900456286601,-715.8723292786144,-724.3093690602066,0.04254054828860201,0.0031308993715432336,1.023327672216117,5,True,252,300,1,1,0 days 00:00:00.261004,solana,0.3989788735030278,0.40904372713630677
51,2022-02-27 00:00:00+00:00,-721.9347284016143,-707.8170120515686,-716.2540518331607,0.04318163319139941,0.0032332111550241838,1.0241804941395112,5,True,252,300,1,1,0 days 00:00:00.238199,solana,0.42838942317866135,0.4382196278765508
52,2022-03-04 00:00:00+00:00,-626.7785111652989,-612.6607948152532,-621.0978345968454,0.04644685160149673,0.004715690626454455,1.1310545438081436,5,True,252,300,1,1,0 days 00:00:00.245999,solana,0.4002188023486151,0.4059292489733316
53,2022-03-09 00:00:00+00:00,-622.9214045330096,-608.8036881829639,-617.2407279645561,0.04701954965513839,0.00478849656693338,1.1334296869798983,5,True,252,300,1,1,0 days 00:00:00.240001,solana,0.5602358188610664,0.5680169884421611
54,2022-03-14 00:00:00+00:00,-623.0584009286778,-608.940684578632,-617.3777243602242,0.047034812775895156,0.004785878909636431,1.1333231537288524,5,True,252,300,1,1,0 days 00:00:00.226001,solana,0.5840463356977259,0.5920612536735512
