,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2008-12-05 01:00:00+00:00,-1287.6847393901962,-1273.5670230401506,-1282.0040628217428,0.012417771682210452,0.0003424468441567831,0.9935845867884341,5,True,252,3300,1,1,0 days 00:00:00.762080,newcastle_coal,0.5255833183476812,0.5192135257735432
1,2008-12-12 01:00:00+00:00,-1313.411701427291,-1299.2939850772455,-1307.7310248588376,0.011893561120589601,0.00030917409705317036,0.9911324026749857,5,True,252,3300,1,1,0 days 00:00:00.854384,newcastle_coal,0.3620460888489774,0.35333472982360087
2,2008-12-19 01:00:00+00:00,-1316.143284336537,-1302.0255679864913,-1310.4626077680834,0.011709489297123645,0.00030583029422609134,0.9892276392525323,5,True,252,3300,1,1,0 days 00:00:00.572678,newcastle_coal,0.3484292730449693,0.33868164684394436
3,2008-12-29 01:00:00+00:00,-1318.1830937009863,-1304.0653773509407,-1312.5024171325329,0.01162262420707842,0.0003033639363730378,0.988729505048184,5,True,252,3300,1,1,0 days 00:00:00.696409,newcastle_coal,0.3449217941788179,0.334641554926256
4,2009-01-06 01:00:00+00:00,-1313.793137386188,-1299.6754210361423,-1308.1124608177345,0.011608034381905039,0.00030874833157656435,0.9854400600847455,5,True,252,3300,1,1,0 days 00:00:00.759987,newcastle_coal,0.3241905236563781,0.32053099037609134
5,2009-01-13 01:00:00+00:00,-1336.240216569308,-1322.1225002192623,-1330.5595400008544,0.011316175711218667,0.0002823899347334747,0.9780459807652142,5,True,252,3300,1,1,0 days 00:00:00.727750,newcastle_coal,0.3408670856281466,0.3339613846779915
6,2009-01-20 01:00:00+00:00,-1340.1370174321987,-1326.019301082153,-1334.4563408637453,0.011299144998513283,0.0002780836278497916,0.9810865505933911,5,True,252,3300,1,1,0 days 00:00:00.782151,newcastle_coal,0.4572004350151457,0.4536522746129218
7,2009-01-27 01:00:00+00:00,-1345.336320852733,-1331.2186045026874,-1339.6556442842796,0.011140276086121571,0.0002723902190355725,0.9790604109553802,5,True,252,3300,1,1,0 days 00:00:00.840616,newcastle_coal,0.4094883226949834,0.4029875956866066
8,2009-02-03 01:00:00+00:00,-1344.9517249361097,-1330.834008586064,-1339.2710483676562,0.01110344214219967,0.00027279556967161277,0.9788610919408979,5,True,252,3300,1,1,0 days 00:00:00.609924,newcastle_coal,0.3969576365066131,0.38976262954189195
9,2009-02-10 01:00:00+00:00,-1361.9103056105687,-1347.792589260523,-1356.2296290421152,0.01080306134833992,0.0002551421002909489,0.9831082098916328,5,True,252,3300,1,1,0 days 00:00:00.878234,newcastle_coal,0.4994776798539359,0.5078089249052208
