,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
0,2014-05-06 00:00:00-04:00,-1651.5806719026737,-1637.462955552628,-1645.8999953342202,0.006862681656661365,8.080039447025213e-05,5,True,252,2167,1,0,0 days 00:00:00.292257,XLF,1.0,0.023933324257501228,-0.06500462478853557,-0.07646060546531272,-0.012085417145900553,1.0,0.024028676146973366,-0.0661402269283689,-0.07448259148099018,-0.013236841427612235
1,2014-05-13 00:00:00-04:00,-1649.245182197455,-1635.1274658474094,-1643.5645056290016,0.00687441974942033,8.155394790941287e-05,5,True,252,2167,1,0,0 days 00:00:00.225374,XLF,1.0,0.014794780912290084,-0.0712342636469009,-0.0668938570986333,-0.022588870510526396,1.0,0.014853724262538273,-0.07204066543764785,-0.06584250539402794,-0.026574150511852246
2,2014-05-20 00:00:00-04:00,-1652.8189251921972,-1638.7012088421516,-1647.1382486237437,0.00682926534438782,8.040537715975253e-05,5,True,252,2167,1,0,0 days 00:00:00.244396,XLF,1.0,0.017638392632769676,-0.07800109590822926,-0.07394235623425001,-0.02256697401439887,1.0,0.017708665113378323,-0.0789634641868658,-0.07240663722048023,-0.027064638227739007
3,2014-05-28 00:00:00-04:00,-1654.2307701241036,-1640.113053774058,-1648.5500935556502,0.006806293133439157,7.995609977523926e-05,5,True,252,2167,1,0,0 days 00:00:00.215639,XLF,1.0,0.015502753078488111,-0.0776699314836828,-0.059274556305524424,-0.026022344645067537,1.0,0.015564517034976114,-0.07855257481651075,-0.05782250252461963,-0.03118503576224431
4,2014-06-04 00:00:00-04:00,-1660.9639597451387,-1646.846243395093,-1655.2832831766852,0.00667048668596024,7.784847755121387e-05,5,True,252,2167,1,0,0 days 00:00:00.178122,XLF,1.0,0.018719074367021506,-0.0807839519443895,-0.061014993187907374,-0.004301158935867006,1.0,0.018793652352547506,-0.0818123211525046,-0.05897239376151104,-0.008963147024424117
5,2014-06-11 00:00:00-04:00,-1671.8227775467035,-1657.7050611966579,-1666.14210097825,0.006532454177770134,7.456562899808112e-05,5,True,252,2167,1,0,0 days 00:00:00.228460,XLF,1.0,0.014500814992384028,-0.03642333769264027,-0.055477572282063105,-0.02185374024406748,1.0,0.014558587163668424,-0.03693450521362992,-0.05514089819473449,-0.022097578791916567
6,2014-06-18 00:00:00-04:00,-1680.5374813151589,-1666.4197649651132,-1674.8568047467054,0.0063975988377737636,7.203140340108195e-05,5,True,252,2167,1,0,0 days 00:00:00.219373,XLF,1.0,0.0514910537418988,-0.035476604630308814,-0.060234869344555866,-0.02313709551211109,1.0,0.05169619738230478,-0.038535901365141734,-0.057286454841539845,-0.018818221229618185
7,2014-06-25 00:00:00-04:00,-1699.7433270892561,-1685.6256107392105,-1694.0626505208027,0.006148474161996992,6.67447939937818e-05,5,True,252,2167,1,0,0 days 00:00:00.213190,XLF,1.0,0.045433528015235126,-0.06735840432636722,-0.03288023815189662,-0.0103192602181505,1.0,0.045614538087008966,-0.07012386339264925,-0.02695176833572909,-0.012462842389048398
8,2014-07-02 00:00:00-04:00,-1702.964251727837,-1688.8465353777915,-1697.2835751593836,0.0060926272689652596,6.589664910835972e-05,5,True,252,2167,1,0,0 days 00:00:00.302746,XLF,1.0,0.04314102141544232,-0.062390608687599325,-0.042514046324553696,-0.001372583511400029,1.0,0.043312897994786694,-0.06488747004643736,-0.037543320187543736,-0.001874788561448654
9,2014-07-10 00:00:00-04:00,-1706.6052754306038,-1692.4875590805582,-1700.9245988621503,0.00605282769443892,6.495179357125887e-05,5,True,252,2167,1,0,0 days 00:00:00.219262,XLF,1.0,0.04176895904796727,-0.06673902078371455,-0.03817063972120091,-0.02313319102491476,1.0,0.04193536924337748,-0.06915311910337645,-0.0329294669507292,-0.025226125193075946
10,2014-07-17 00:00:00-04:00,-1704.9477709843427,-1690.830054634297,-1699.2670944158892,0.00606912162394581,6.53809043279775e-05,5,True,252,2167,1,0,0 days 00:00:00.219420,XLF,1.0,0.03875217604745905,-0.07219984413558425,-0.04916171381231413,-0.030070539169358843,1.0,0.03890656718709038,-0.07440379043680527,-0.04412774638151851,-0.03249456363469212
11,2014-07-24 00:00:00-04:00,-1706.6574064833358,-1692.5396901332902,-1700.9767299148823,0.006022893611256532,6.493810310842115e-05,5,True,252,2167,1,0,0 days 00:00:00.214969,XLF,1.0,0.027680976757796624,-0.07246267826905088,-0.04703758536865149,-0.02439497048629557,1.0,0.027791259533724112,-0.07387178898124613,-0.04364310439878437,-0.027834901022037586
12,2014-07-31 00:00:00-04:00,-1699.3813694764399,-1685.2636531263943,-1693.7006929079864,0.006133750564792621,6.684086386297854e-05,5,True,252,2167,1,0,0 days 00:00:00.204158,XLF,1.0,0.018956729088985106,-0.06074408781583395,-0.04148720833168226,-0.014235068334837647,1.0,0.01903225390607268,-0.061614585654445865,-0.03974245950670238,-0.016782408210966892
13,2014-08-07 00:00:00-04:00,-1701.045559596915,-1686.9278432468693,-1695.3648830284615,0.006132789536414837,6.640059467532595e-05,5,True,252,2167,1,0,0 days 00:00:00.321744,XLF,1.0,0.014054399183008843,-0.06222089708852256,-0.022738904455249474,-0.015685980562280728,1.0,0.014110392805251937,-0.06293029707293689,-0.02127268182528845,-0.019340503578454973
