Date,rescaled_pnl
2015-02-17 00:00:00-05:00,0.9880302403800506
2015-02-18 00:00:00-05:00,0.9880220000727475
2015-02-19 00:00:00-05:00,0.9882802366325721
2015-02-20 00:00:00-05:00,0.9899856870838137
2015-02-23 00:00:00-05:00,0.994548776281189
2015-02-24 00:00:00-05:00,0.9894664025549832
2015-02-25 00:00:00-05:00,0.9922084943707409
2015-02-26 00:00:00-05:00,0.9960382803660619
2015-02-27 00:00:00-05:00,0.9987118765885519
2015-03-02 00:00:00-05:00,0.9997744488949354
2015-03-03 00:00:00-05:00,1.0
2015-03-04 00:00:00-05:00,0.994335888085443
2015-03-05 00:00:00-05:00,0.992056435838315
2015-03-06 00:00:00-05:00,0.9915544332807524
2015-03-09 00:00:00-04:00,0.996215740425685
2015-03-10 00:00:00-04:00,0.9962783591599133
2015-03-11 00:00:00-04:00,0.9993406010659952
2015-03-12 00:00:00-04:00,0.9991250774419155
2015-03-13 00:00:00-04:00,1.0
2015-03-16 00:00:00-04:00,1.0
2015-03-17 00:00:00-04:00,1.0
2015-03-18 00:00:00-04:00,1.0
2015-03-19 00:00:00-04:00,0.9936799390097218
2015-03-20 00:00:00-04:00,0.9834452217003975
2015-03-23 00:00:00-04:00,1.0
2015-03-24 00:00:00-04:00,0.9940549303732829
2015-03-25 00:00:00-04:00,0.9867788909015383
2015-03-26 00:00:00-04:00,0.9703111501350195
2015-03-27 00:00:00-04:00,0.9740733940892756
2015-03-30 00:00:00-04:00,0.9690329289187974
2015-03-31 00:00:00-04:00,0.9692507073722179
2015-04-01 00:00:00-04:00,0.9776702071967518
2015-04-02 00:00:00-04:00,0.9725979747313906
2015-04-06 00:00:00-04:00,0.9776818546038022
2015-04-07 00:00:00-04:00,0.9914661252618755
2015-04-08 00:00:00-04:00,0.9887942193658641
2015-04-09 00:00:00-04:00,0.986364107355476
2015-04-10 00:00:00-04:00,0.9937830115697165
2015-04-13 00:00:00-04:00,0.9991045070020667
2015-04-14 00:00:00-04:00,0.9955023757088838
2015-04-15 00:00:00-04:00,0.997138633115233
2015-04-16 00:00:00-04:00,1.0
2015-04-17 00:00:00-04:00,0.9985807631464172
2015-04-20 00:00:00-04:00,0.9846763420631292
2015-04-21 00:00:00-04:00,0.9950514534858323
2015-04-22 00:00:00-04:00,0.9893206933320478
2015-04-23 00:00:00-04:00,0.9938393609419524
2015-04-24 00:00:00-04:00,0.9997709085830452
2015-04-27 00:00:00-04:00,1.0
2015-04-28 00:00:00-04:00,1.0
2015-04-29 00:00:00-04:00,1.0
2015-04-30 00:00:00-04:00,0.9958675559774255
2015-05-01 00:00:00-04:00,0.9887177968232349
2015-05-04 00:00:00-04:00,0.9904792277808213
2015-05-05 00:00:00-04:00,0.99043466213402
2015-05-06 00:00:00-04:00,0.9839164304373269
2015-05-07 00:00:00-04:00,0.9806641775139884
2015-05-08 00:00:00-04:00,0.9757186986915949
2015-05-11 00:00:00-04:00,0.9807238602678718
2015-05-12 00:00:00-04:00,0.9814193322016553
2015-05-13 00:00:00-04:00,0.9773917890679279
2015-05-14 00:00:00-04:00,0.9784361653646889
2015-05-15 00:00:00-04:00,0.9784159198830753
2015-05-18 00:00:00-04:00,0.9801426090808766
2015-05-19 00:00:00-04:00,0.984321079901613
2015-05-20 00:00:00-04:00,0.9812828833722747
2015-05-21 00:00:00-04:00,0.9806117392135659
2015-05-22 00:00:00-04:00,0.9845866727050915
2015-05-26 00:00:00-04:00,0.9845649485189978
2015-05-27 00:00:00-04:00,0.9850642710777602
2015-05-28 00:00:00-04:00,0.9844455247041166
2015-05-29 00:00:00-04:00,0.9844998190215415
2015-06-01 00:00:00-04:00,0.9853899293302476
2015-06-02 00:00:00-04:00,0.98428810657884
2015-06-03 00:00:00-04:00,0.9881714306316007
2015-06-04 00:00:00-04:00,0.9905704465433595
2015-06-05 00:00:00-04:00,0.9829234738032391
2015-06-08 00:00:00-04:00,0.9868909710297235
2015-06-09 00:00:00-04:00,0.9875729047091407
2015-06-10 00:00:00-04:00,0.9883232250502846
2015-06-11 00:00:00-04:00,0.9909848296960256
2015-06-12 00:00:00-04:00,0.9963542366007202
2015-06-15 00:00:00-04:00,0.9978839874025853
2015-06-16 00:00:00-04:00,0.9933625683476821
2015-06-17 00:00:00-04:00,0.9981143270730373
2015-06-18 00:00:00-04:00,0.9996223743077333
2015-06-19 00:00:00-04:00,1.0
2015-06-22 00:00:00-04:00,0.9924827057198293
2015-06-23 00:00:00-04:00,0.9990015548433708
2015-06-24 00:00:00-04:00,0.9993570986034521
2015-06-25 00:00:00-04:00,0.9938554268555317
2015-06-26 00:00:00-04:00,0.994454683077107
2015-06-29 00:00:00-04:00,0.9901280751908401
2015-06-30 00:00:00-04:00,1.0
2015-07-01 00:00:00-04:00,0.9989193063246324
2015-07-02 00:00:00-04:00,0.9980747120767829
2015-07-06 00:00:00-04:00,0.9984288883393616
2015-07-07 00:00:00-04:00,1.0
2015-07-08 00:00:00-04:00,0.9998222930518665
2015-07-09 00:00:00-04:00,1.0
2015-07-10 00:00:00-04:00,0.9981575478527653
2015-07-13 00:00:00-04:00,0.9962198422253143
2015-07-14 00:00:00-04:00,0.9926269084870009
2015-07-15 00:00:00-04:00,0.9943311914915531
2015-07-16 00:00:00-04:00,0.9946452856200083
2015-07-17 00:00:00-04:00,0.9996843485282181
2015-07-20 00:00:00-04:00,0.9976777524725777
2015-07-21 00:00:00-04:00,0.9985751535922183
2015-07-22 00:00:00-04:00,0.9980990722379284
2015-07-23 00:00:00-04:00,1.0
2015-07-24 00:00:00-04:00,0.9996629975344165
2015-07-27 00:00:00-04:00,0.9997063112256487
2015-07-28 00:00:00-04:00,1.0
2015-07-29 00:00:00-04:00,0.9991363691839071
2015-07-30 00:00:00-04:00,0.9980389417633685
2015-07-31 00:00:00-04:00,0.9963567253587896
2015-08-03 00:00:00-04:00,0.9967927168845849
2015-08-04 00:00:00-04:00,0.9990925814761765
2015-08-05 00:00:00-04:00,1.0
2015-08-06 00:00:00-04:00,1.0
2015-08-07 00:00:00-04:00,0.9914395022636942
2015-08-10 00:00:00-04:00,0.9944059600952914
2015-08-11 00:00:00-04:00,0.9850514169177035
2015-08-12 00:00:00-04:00,0.990948410072653
2015-08-13 00:00:00-04:00,0.9933579052122289
2015-08-14 00:00:00-04:00,0.9942403557565975
2015-08-17 00:00:00-04:00,0.9927578001610646
2015-08-18 00:00:00-04:00,0.9905745806189584
2015-08-19 00:00:00-04:00,0.9906522475323887
2015-08-20 00:00:00-04:00,0.9955709714678432
2015-08-21 00:00:00-04:00,0.9933004107210205
2015-08-24 00:00:00-04:00,0.9873601428545706
2015-08-25 00:00:00-04:00,0.9753078905246084
2015-08-26 00:00:00-04:00,0.9887579230333186
2015-08-27 00:00:00-04:00,0.9583448052793385
2015-08-28 00:00:00-04:00,0.9322930398033764
2015-08-31 00:00:00-04:00,0.9272480208920553
2015-09-01 00:00:00-04:00,0.931725251351968
2015-09-02 00:00:00-04:00,0.941579749365652
2015-09-03 00:00:00-04:00,0.9370590520539651
2015-09-04 00:00:00-04:00,0.9361330858582358
2015-09-08 00:00:00-04:00,0.9424614391496033
2015-09-09 00:00:00-04:00,0.933995245759244
2015-09-10 00:00:00-04:00,0.9420484884304792
2015-09-11 00:00:00-04:00,0.9409340735474497
2015-09-14 00:00:00-04:00,0.9408277843158754
2015-09-15 00:00:00-04:00,0.94382678084625
2015-09-16 00:00:00-04:00,0.9390678410370805
2015-09-17 00:00:00-04:00,0.9390678410370805
2015-09-18 00:00:00-04:00,0.943245502279505
2015-09-21 00:00:00-04:00,0.943245502279505
2015-09-22 00:00:00-04:00,0.943245502279505
2015-09-23 00:00:00-04:00,0.943245502279505
2015-09-24 00:00:00-04:00,0.9487068540423698
2015-09-25 00:00:00-04:00,0.9506797026687178
2015-09-28 00:00:00-04:00,0.9511000018521727
2015-09-29 00:00:00-04:00,0.9758962453119133
2015-09-30 00:00:00-04:00,0.974655950985791
2015-10-01 00:00:00-04:00,0.9675276354708756
2015-10-02 00:00:00-04:00,0.9667765110019866
2015-10-05 00:00:00-04:00,0.9594454462189342
2015-10-06 00:00:00-04:00,0.9486814797591845
2015-10-07 00:00:00-04:00,0.9440362459276008
2015-10-08 00:00:00-04:00,0.9623758036908463
2015-10-09 00:00:00-04:00,0.9712297252884078
2015-10-12 00:00:00-04:00,0.9678359450938226
2015-10-13 00:00:00-04:00,0.9648069768967487
2015-10-14 00:00:00-04:00,0.9600234906797217
2015-10-15 00:00:00-04:00,0.9619080570999325
2015-10-16 00:00:00-04:00,0.9614241658700788
2015-10-19 00:00:00-04:00,0.9608285593029807
2015-10-20 00:00:00-04:00,0.9605110025466806
2015-10-21 00:00:00-04:00,0.9601952489069232
2015-10-22 00:00:00-04:00,0.9648515934282219
2015-10-23 00:00:00-04:00,0.9672695541468154
2015-10-26 00:00:00-04:00,0.9628467997752874
2015-10-27 00:00:00-04:00,0.9655827720437705
2015-10-28 00:00:00-04:00,0.967263963493256
2015-10-29 00:00:00-04:00,0.9711683575753891
2015-10-30 00:00:00-04:00,0.9674619108425873
2015-11-02 00:00:00-05:00,0.964474269192159
2015-11-03 00:00:00-05:00,0.964156709608403
2015-11-04 00:00:00-05:00,0.9606809624853536
2015-11-05 00:00:00-05:00,0.953759844449907
2015-11-06 00:00:00-05:00,0.952630296898525
2015-11-09 00:00:00-05:00,0.942301971134503
2015-11-10 00:00:00-05:00,0.9298793013110468
2015-11-11 00:00:00-05:00,0.9405626112301296
2015-11-12 00:00:00-05:00,0.945277039137143
2015-11-13 00:00:00-05:00,0.9579019927547922
2015-11-16 00:00:00-05:00,0.9660568340835596
2015-11-17 00:00:00-05:00,0.9648803589421449
2015-11-18 00:00:00-05:00,0.9651699347672554
2015-11-19 00:00:00-05:00,0.9888190763293436
2015-11-20 00:00:00-05:00,0.9850941569669209
2015-11-23 00:00:00-05:00,0.9826060560717017
2015-11-24 00:00:00-05:00,0.9822436663622248
2015-11-25 00:00:00-05:00,0.9911371206472517
2015-11-27 00:00:00-05:00,0.9902231136120558
2015-11-30 00:00:00-05:00,0.989224163794788
2015-12-01 00:00:00-05:00,0.9855360687685668
2015-12-02 00:00:00-05:00,0.9967694810750942
2015-12-03 00:00:00-05:00,0.977571109284798
2015-12-04 00:00:00-05:00,0.9698546825553552
2015-12-07 00:00:00-05:00,0.9844206765116359
2015-12-08 00:00:00-05:00,0.9784389697583329
2015-12-09 00:00:00-05:00,0.9721543680039737
2015-12-10 00:00:00-05:00,0.9698505591945304
2015-12-11 00:00:00-05:00,0.9738816662847922
2015-12-14 00:00:00-05:00,0.9757012057786149
2015-12-15 00:00:00-05:00,0.975294803710861
2015-12-16 00:00:00-05:00,0.9742266534259231
2015-12-17 00:00:00-05:00,0.9707740224071448
2015-12-18 00:00:00-05:00,0.9734197697615249
2015-12-21 00:00:00-05:00,0.9673278420455723
2015-12-22 00:00:00-05:00,0.9716006601810889
2015-12-23 00:00:00-05:00,0.9730174957660873
2015-12-24 00:00:00-05:00,0.9711719158711937
2015-12-28 00:00:00-05:00,0.9713462814332211
2015-12-29 00:00:00-05:00,0.9681376644801665
2015-12-30 00:00:00-05:00,0.9818478550869436
2015-12-31 00:00:00-05:00,0.973134838891758
2016-01-04 00:00:00-05:00,0.9611375750179173
2016-01-05 00:00:00-05:00,0.9660090507682566
2016-01-06 00:00:00-05:00,0.964775436431994
2016-01-07 00:00:00-05:00,0.9709292415304323
2016-01-08 00:00:00-05:00,0.9784841802901203
2016-01-11 00:00:00-05:00,0.9826077948107151
2016-01-12 00:00:00-05:00,0.9886307649374863
2016-01-13 00:00:00-05:00,0.986159758837134
2016-01-14 00:00:00-05:00,1.0
2016-01-15 00:00:00-05:00,0.9842884692706974
2016-01-19 00:00:00-05:00,1.0
2016-01-20 00:00:00-05:00,1.0
2016-01-21 00:00:00-05:00,1.0
2016-01-22 00:00:00-05:00,0.9889182981415026
2016-01-25 00:00:00-05:00,0.9667771169496242
2016-01-26 00:00:00-05:00,0.9884980855538866
2016-01-27 00:00:00-05:00,0.9911275257031754
2016-01-28 00:00:00-05:00,0.9913359475330701
2016-01-29 00:00:00-05:00,0.9956340743889548
2016-02-01 00:00:00-05:00,1.0
2016-02-02 00:00:00-05:00,1.0
2016-02-03 00:00:00-05:00,1.0
2016-02-04 00:00:00-05:00,0.9999817972271594
2016-02-05 00:00:00-05:00,0.9961669489576713
2016-02-08 00:00:00-05:00,1.0
2016-02-09 00:00:00-05:00,1.0
2016-02-10 00:00:00-05:00,1.0
2016-02-11 00:00:00-05:00,1.0
2016-02-12 00:00:00-05:00,1.0
2016-02-16 00:00:00-05:00,0.9831197276902296
2016-02-17 00:00:00-05:00,0.970297808510015
2016-02-18 00:00:00-05:00,0.9681682683418059
2016-02-19 00:00:00-05:00,0.9708879775331591
2016-02-22 00:00:00-05:00,0.9726023884238256
2016-02-23 00:00:00-05:00,0.9695812526554333
2016-02-24 00:00:00-05:00,0.9741949691513047
2016-02-25 00:00:00-05:00,0.9729288324277087
2016-02-26 00:00:00-05:00,0.9761390832133736
2016-02-29 00:00:00-05:00,0.9670686687707645
2016-03-01 00:00:00-05:00,0.9682743704266223
2016-03-02 00:00:00-05:00,0.9649074049386299
2016-03-03 00:00:00-05:00,0.9682235843300568
2016-03-04 00:00:00-05:00,0.9691813582608929
2016-03-07 00:00:00-05:00,0.9705167655947944
2016-03-08 00:00:00-05:00,0.9727452738060139
2016-03-09 00:00:00-05:00,0.9668702200014114
2016-03-10 00:00:00-05:00,0.9676127246859872
2016-03-11 00:00:00-05:00,0.9691885992668029
2016-03-14 00:00:00-04:00,0.9631251953603949
2016-03-15 00:00:00-04:00,0.9632952372447402
2016-03-16 00:00:00-04:00,0.9669491105964833
2016-03-17 00:00:00-04:00,0.9840989817371039
2016-03-18 00:00:00-04:00,1.0
2016-03-21 00:00:00-04:00,1.0
2016-03-22 00:00:00-04:00,0.9987557773971734
2016-03-23 00:00:00-04:00,0.9923734406051938
2016-03-24 00:00:00-04:00,0.9902549133470601
2016-03-28 00:00:00-04:00,0.9906356428369367
2016-03-29 00:00:00-04:00,0.9897552286986183
2016-03-30 00:00:00-04:00,0.9942339931188734
2016-03-31 00:00:00-04:00,0.9952423131927434
2016-04-01 00:00:00-04:00,0.9958293979290214
2016-04-04 00:00:00-04:00,1.0
2016-04-05 00:00:00-04:00,0.9914282225586888
2016-04-06 00:00:00-04:00,0.9731459064126766
2016-04-07 00:00:00-04:00,0.9918111572025039
2016-04-08 00:00:00-04:00,0.9893445177830603
2016-04-11 00:00:00-04:00,0.9980319413851191
2016-04-12 00:00:00-04:00,0.9958746276392477
2016-04-13 00:00:00-04:00,1.0
2016-04-14 00:00:00-04:00,1.0
2016-04-15 00:00:00-04:00,0.9993489390146361
2016-04-18 00:00:00-04:00,0.9963091254013775
2016-04-19 00:00:00-04:00,1.0
2016-04-20 00:00:00-04:00,1.0
2016-04-21 00:00:00-04:00,1.0
2016-04-22 00:00:00-04:00,0.9943669363031681
2016-04-25 00:00:00-04:00,1.0
2016-04-26 00:00:00-04:00,0.9928185851919843
2016-04-27 00:00:00-04:00,1.0
2016-04-28 00:00:00-04:00,1.0
2016-04-29 00:00:00-04:00,0.992361112939247
2016-05-02 00:00:00-04:00,0.9921348896423396
2016-05-03 00:00:00-04:00,0.993959357214461
2016-05-04 00:00:00-04:00,0.9819046149041849
2016-05-05 00:00:00-04:00,0.9783752643829835
2016-05-06 00:00:00-04:00,0.9784640901058563
2016-05-09 00:00:00-04:00,0.9809934048598027
2016-05-10 00:00:00-04:00,0.9841239402634083
2016-05-11 00:00:00-04:00,0.9883346134496309
2016-05-12 00:00:00-04:00,0.98349759184702
2016-05-13 00:00:00-04:00,0.9843383285320633
2016-05-16 00:00:00-04:00,0.9819605139564149
2016-05-17 00:00:00-04:00,0.9849773323965287
2016-05-18 00:00:00-04:00,0.9858887213053481
2016-05-19 00:00:00-04:00,0.9816101112709968
2016-05-20 00:00:00-04:00,0.9776379742813497
2016-05-23 00:00:00-04:00,0.9863294873984108
2016-05-24 00:00:00-04:00,0.9870567183934885
2016-05-25 00:00:00-04:00,1.0
2016-05-26 00:00:00-04:00,1.0
2016-05-27 00:00:00-04:00,0.9999504656242959
2016-05-31 00:00:00-04:00,1.0
2016-06-01 00:00:00-04:00,1.0
2016-06-02 00:00:00-04:00,1.0
2016-06-03 00:00:00-04:00,1.0
2016-06-06 00:00:00-04:00,1.0
2016-06-07 00:00:00-04:00,1.0
2016-06-08 00:00:00-04:00,1.0
2016-06-09 00:00:00-04:00,1.0
2016-06-10 00:00:00-04:00,0.9970730106212305
2016-06-13 00:00:00-04:00,0.9978317815396415
2016-06-14 00:00:00-04:00,0.9980832048016071
2016-06-15 00:00:00-04:00,0.9987670154808825
2016-06-16 00:00:00-04:00,0.9979147617146226
2016-06-17 00:00:00-04:00,1.0
2016-06-20 00:00:00-04:00,1.0
2016-06-21 00:00:00-04:00,1.0
2016-06-22 00:00:00-04:00,1.0
2016-06-23 00:00:00-04:00,0.9959491327216821
2016-06-24 00:00:00-04:00,1.0
2016-06-27 00:00:00-04:00,1.0
2016-06-28 00:00:00-04:00,1.0
2016-06-29 00:00:00-04:00,0.9928839291640055
2016-06-30 00:00:00-04:00,0.9852517719117625
2016-07-01 00:00:00-04:00,0.983394562676272
2016-07-05 00:00:00-04:00,0.9878642115030295
2016-07-06 00:00:00-04:00,0.9788592991236803
2016-07-07 00:00:00-04:00,0.9838385054072623
2016-07-08 00:00:00-04:00,0.9755900667723569
2016-07-11 00:00:00-04:00,0.9962366647524368
2016-07-12 00:00:00-04:00,1.0
2016-07-13 00:00:00-04:00,1.0
2016-07-14 00:00:00-04:00,1.0
2016-07-15 00:00:00-04:00,1.0
2016-07-18 00:00:00-04:00,1.0
2016-07-19 00:00:00-04:00,1.0
2016-07-20 00:00:00-04:00,0.9987847851410004
2016-07-21 00:00:00-04:00,1.0
2016-07-22 00:00:00-04:00,0.9968050549569903
2016-07-25 00:00:00-04:00,1.0
2016-07-26 00:00:00-04:00,1.0
2016-07-27 00:00:00-04:00,1.0
2016-07-28 00:00:00-04:00,0.9984433929121548
2016-07-29 00:00:00-04:00,0.9985749436382793
2016-08-01 00:00:00-04:00,1.0
2016-08-02 00:00:00-04:00,1.0
2016-08-03 00:00:00-04:00,0.9968222616113368
2016-08-04 00:00:00-04:00,0.992044697582781
2016-08-05 00:00:00-04:00,0.9922490763400063
2016-08-08 00:00:00-04:00,0.9921898527024605
2016-08-09 00:00:00-04:00,0.9973065471457481
2016-08-10 00:00:00-04:00,0.9938853935426478
2016-08-11 00:00:00-04:00,0.987912216428045
2016-08-12 00:00:00-04:00,1.0
2016-08-15 00:00:00-04:00,1.0
2016-08-16 00:00:00-04:00,1.0
2016-08-17 00:00:00-04:00,0.9974535710268202
2016-08-18 00:00:00-04:00,0.9954841417800923
2016-08-19 00:00:00-04:00,1.0
