,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
50,2016-10-20 00:00:00-04:00,-1420.8999555020732,-1399.7233809770046,-1412.378940649393,0.009830861679702502,0.00019864007516381735,5,True,252,1796,2,0,0 days 00:00:00.456742,DAX,1.0,0.011174694157240449,-0.030555877028233397,-0.05788613188342506,-0.1716965185730698,1.0,0.011219214851093987,-0.030930088020696897,-0.05794301906658555,-0.17495127412689154
51,2016-10-27 00:00:00-04:00,-1424.2003236835742,-1403.0237491585056,-1415.679308830894,0.009712757709783283,0.0001960317822410467,5,True,252,1796,2,0,0 days 00:00:00.540813,DAX,1.0,0.007256841280997391,-0.029241479658905646,-0.057974884062050785,-0.16927708889536378,1.0,0.007285752999248376,-0.029530061213462803,-0.058291058495167296,-0.17284774839268915
52,2016-11-03 00:00:00-04:00,-1424.5631083637688,-1403.3865338387002,-1416.0420935110885,0.009625806882244192,0.00019575752756674814,5,True,252,1796,2,0,0 days 00:00:00.318143,DAX,1.0,0.00991389415405093,-0.021599309155883744,-0.0631948596659203,-0.17675165767660456,1.0,0.009953391740322027,-0.021873340628279277,-0.06355378334879212,-0.1796996451388861
53,2016-11-10 00:00:00-05:00,-1425.8592542158508,-1404.6826796907822,-1417.3382393631705,0.009610269432761383,0.00019473839116284112,5,True,252,1796,2,0,0 days 00:00:00.544155,DAX,1.0,0.010551662049393201,-0.019920303789901575,-0.07263713024895987,-0.1803862713176025,1.0,0.010593700543613907,-0.02019415903103951,-0.07311935284242227,-0.18329960401734474
54,2016-11-17 00:00:00-05:00,-1425.331352239847,-1404.1547777147784,-1416.8103373871668,0.009602729248930188,0.0001951670475313227,5,True,252,1796,2,0,0 days 00:00:00.390819,DAX,1.0,0.004563508312518353,-0.017250178799209995,-0.0697118207754863,-0.17463118566315253,1.0,0.004581689620536354,-0.01740953756830223,-0.0704137224224973,-0.1781204063524172
55,2016-11-25 00:00:00-05:00,-1427.9509529167267,-1406.774378391658,-1419.4299380640464,0.009531601620137959,0.0001931378552465856,5,True,252,1796,2,0,0 days 00:00:00.623495,DAX,1.0,0.002170349711005465,-0.013248733402459743,-0.06398894667033486,-0.17453401136960675,1.0,0.002178996522603089,-0.013359534726941086,-0.06471315582438301,-0.1780757971829627
56,2016-12-02 00:00:00-05:00,-1429.0114393014974,-1407.8348647764287,-1420.490424448817,0.009488583404754884,0.00019232969815372096,5,True,252,1796,2,0,0 days 00:00:00.532382,DAX,1.0,-0.0017372806046276955,-0.010075844153796221,-0.06382005702994269,-0.17830688960261054,1.0,-0.00174420204129951,-0.01015952405550569,-0.0646314561196225,-0.18233704695433217
57,2016-12-09 00:00:00-05:00,-1422.7813186368958,-1401.6047441118271,-1414.2603037842155,0.009603448866310416,0.00019715551870984845,5,True,252,1796,2,0,0 days 00:00:00.534854,DAX,1.0,0.00030004789827054964,0.0034523211192717886,-0.0712442013061387,-0.17595805190522412,1.0,0.00030124330822380697,0.003479849256482949,-0.07210553781376329,-0.17968320334154333
58,2016-12-16 00:00:00-05:00,-1424.9914617942402,-1403.8148872691715,-1416.4704469415599,0.00950327194589741,0.00019542300544411195,5,True,252,1796,2,0,0 days 00:00:00.508912,DAX,1.0,-0.008315842994672328,0.015558032934227391,-0.06147475973978556,-0.17466085996951128,1.0,-0.008348973843256701,0.015613880204672621,-0.061975599439436625,-0.17942861222238696
59,2016-12-23 00:00:00-05:00,-1428.7169500617579,-1407.5403755366892,-1420.1959352090776,0.009348099355526555,0.00019258831318155794,5,True,252,1796,2,0,0 days 00:00:00.501207,DAX,1.0,-0.01001777785857323,0.017344540339251514,-0.06250510324406239,-0.17270134176839472,1.0,-0.01005768932414525,0.01738389805239097,-0.0629359339041415,-0.17774429077924433
60,2017-01-03 00:00:00-05:00,-1438.6286020239265,-1417.452027498858,-1430.1075871712462,0.009127969846654616,0.0001851437372974016,5,True,252,1796,2,0,0 days 00:00:00.595170,DAX,1.0,-0.019180767062401183,-0.004617918578117146,-0.07182020029964867,-0.19238845075281477,1.0,-0.01925718446105617,-0.005027565498242114,-0.07290128752889612,-0.19949758151789876
61,2017-01-10 00:00:00-05:00,-1442.0105865815533,-1420.8340120564847,-1433.489571728873,0.00902002288845851,0.00018275228735372556,5,True,252,1796,2,0,0 days 00:00:00.549957,DAX,1.0,-0.02886397297325068,-0.0010215146158933535,-0.07122969788602944,-0.19204712485549255,1.0,-0.02897896888151063,-0.0018710386322713464,-0.07223291534096218,-0.20055934674080872
62,2017-01-18 00:00:00-05:00,-1454.0489152719979,-1432.8723407469292,-1445.5279004193176,0.008720023170471715,0.00017417297228975335,5,True,252,1796,2,0,0 days 00:00:00.610562,DAX,1.0,-0.00019621849309131223,-0.04106962611310262,-0.05241060506907943,-0.19580818564405214,1.0,-0.00019700024007573375,-0.041398223537729595,-0.05314979754388137,-0.20173334713303848
