Date,asofdate,pointForecast,Close,forecastday,product_name,MA_50,MA_diff_50
2014-05-06 00:00:00-04:00,2014-05-07 00:00:00-04:00,56.76510428726891,56.773094177246094,1,XLY,58.16649368286133,-0.03357948303222713
2014-05-07 00:00:00-04:00,2014-05-08 00:00:00-04:00,56.81148908010029,56.70146179199219,2,XLY,58.12326766967774,-0.04322601318359176
2014-05-08 00:00:00-04:00,2014-05-09 00:00:00-04:00,56.80394397925344,56.8626823425293,3,XLY,58.07665916442871,-0.04660850524902571
2014-05-09 00:00:00-04:00,2014-05-12 00:00:00-04:00,56.805170801976764,57.1761360168457,4,XLY,58.031498947143554,-0.045160217285157955
2014-05-12 00:00:00-04:00,2014-05-13 00:00:00-04:00,56.80497130944003,57.89263153076172,5,XLY,57.995847396850586,-0.03565155029296818
2014-05-13 00:00:00-04:00,2014-05-14 00:00:00-04:00,57.75198679214303,57.73141860961914,1,XLY,57.968220977783204,-0.02762641906738139
2014-05-14 00:00:00-04:00,2014-05-15 00:00:00-04:00,57.76357912046654,57.08657455444336,2,XLY,57.91287712097168,-0.05534385681152543
2014-05-15 00:00:00-04:00,2014-05-16 00:00:00-04:00,57.76342021640864,56.67457580566406,3,XLY,57.844293670654295,-0.06858345031738367
2014-05-16 00:00:00-04:00,2014-05-19 00:00:00-04:00,57.76342239439788,57.09552764892578,4,XLY,57.78109344482422,-0.06320022583007301
2014-05-19 00:00:00-04:00,2014-05-20 00:00:00-04:00,57.76342236454563,57.355262756347656,5,XLY,57.72487396240234,-0.056219482421880684
2014-05-20 00:00:00-04:00,2014-05-21 00:00:00-04:00,56.82469006475438,56.83579635620117,1,XLY,57.66147903442383,-0.0633949279785142
2014-05-21 00:00:00-04:00,2014-05-22 00:00:00-04:00,56.86622712732436,57.52543640136719,2,XLY,57.61884063720703,-0.042638397216798296
2014-05-22 00:00:00-04:00,2014-05-23 00:00:00-04:00,56.860728678635674,57.82992935180664,3,XLY,57.584077987670895,-0.03476264953613395
2014-05-23 00:00:00-04:00,2014-05-27 00:00:00-04:00,56.861456271934564,58.28669738769531,4,XLY,57.57291389465332,-0.011164093017576704
2014-05-27 00:00:00-04:00,2014-05-28 00:00:00-04:00,56.86135998711205,58.59120559692383,5,XLY,57.56891151428223,-0.004002380371090908
2014-05-28 00:00:00-04:00,2014-05-29 00:00:00-04:00,58.55191293149126,58.52852249145508,1,XLY,57.55579872131348,-0.01311279296874801
2014-05-29 00:00:00-04:00,2014-05-30 00:00:00-04:00,58.564677466723936,58.77033996582031,2,XLY,57.542343597412106,-0.013455123901373156
2014-05-30 00:00:00-04:00,2014-06-02 00:00:00-04:00,58.560861726163594,58.824066162109375,3,XLY,57.53781997680664,-0.0045236206054681816
2014-06-02 00:00:00-04:00,2014-06-03 00:00:00-04:00,58.56200226365727,59.021095275878906,4,XLY,57.53420150756836,-0.003618469238276134
2014-06-03 00:00:00-04:00,2014-06-04 00:00:00-04:00,58.56166134310808,58.91363906860352,5,XLY,57.53599296569824,0.0017914581298796861
2014-06-04 00:00:00-04:00,2014-06-05 00:00:00-04:00,59.262143174679615,59.20025253295898,1,XLY,57.55533889770508,0.019345932006835653
2014-06-05 00:00:00-04:00,2014-06-06 00:00:00-04:00,59.2379461902634,59.58534240722656,2,XLY,57.58937217712403,0.03403327941894929
2014-06-06 00:00:00-04:00,2014-06-09 00:00:00-04:00,59.24193317841682,59.93464279174805,3,XLY,57.639706192016604,0.05033401489257727
2014-06-09 00:00:00-04:00,2014-06-10 00:00:00-04:00,59.241276103452236,59.95255661010742,4,XLY,57.69595092773437,0.05624473571776889
2014-06-10 00:00:00-04:00,2014-06-11 00:00:00-04:00,59.24138438904491,59.83612823486328,5,XLY,57.741269454956054,0.04531852722168139
2014-06-11 00:00:00-04:00,2014-06-12 00:00:00-04:00,59.6846123992026,59.65699005126953,1,XLY,57.77512374877929,0.033854293823239345
2014-06-12 00:00:00-04:00,2014-06-13 00:00:00-04:00,59.705724867406,58.89570617675781,2,XLY,57.77763107299805,0.0025073242187545475
2014-06-13 00:00:00-04:00,2014-06-16 00:00:00-04:00,59.69869439690948,58.922584533691406,3,XLY,57.77279472351074,-0.004836349487305824
2014-06-16 00:00:00-04:00,2014-06-17 00:00:00-04:00,59.70103518171023,59.05693435668945,4,XLY,57.77637741088867,0.0035826873779285506
2014-06-17 00:00:00-04:00,2014-06-18 00:00:00-04:00,59.700255780054746,59.2897834777832,5,XLY,57.804141464233396,0.027764053344725426
2014-06-18 00:00:00-04:00,2014-06-19 00:00:00-04:00,59.806471837318654,59.73760223388672,1,XLY,57.86343162536621,0.05929016113281449
2014-06-19 00:00:00-04:00,2014-06-20 00:00:00-04:00,59.76992156264764,59.59431838989258,2,XLY,57.90839202880859,0.04496040344238139
2014-06-20 00:00:00-04:00,2014-06-23 00:00:00-04:00,59.77846661309846,59.37149429321289,3,XLY,57.936536407470705,0.0281443786621125
2014-06-23 00:00:00-04:00,2014-06-24 00:00:00-04:00,59.77646829734162,59.443359375,4,XLY,57.99495681762696,0.05842041015625199
2014-06-24 00:00:00-04:00,2014-06-25 00:00:00-04:00,59.776935584934314,59.29960250854492,5,XLY,58.06608581542969,0.07112899780273096
2014-06-25 00:00:00-04:00,2014-06-26 00:00:00-04:00,59.8934611230509,59.80274200439453,1,XLY,58.13850051879883,0.07241470336914091
2014-06-26 00:00:00-04:00,2014-06-27 00:00:00-04:00,59.83753635323893,59.84767532348633,2,XLY,58.210380859375,0.07188034057617188
